11.7	0.765	20.5	0.765	20.5	0
11.8	0.995	20.65	0.995	20.65	0
11.899	1.17	20.85	1.17	20.85	0
12	1.355	21.05	1.355	21.05	0
12.1	1.42	21.2	1.42	21.2	0
12.2	1.35	21.4	1.35	21.4	0
12.3	1.225	21.6	1.225	21.6	0
12.4	1.01	21.75	1.01	21.75	0
12.5	0.855	21.95	0.855	21.95	0
12.6	0.66	22.15	0.66	22.15	0
12.7	0.53	22.3	0.53	22.3	0
12.8	0.385	22.45	0.385	22.45	0
12.9	0.29	22.65	0.29	22.65	0
13	0.205	22.85	0.205	22.85	0
13.099	0.155	23	0.155	23	0
13.2	0.095	23.2	0.095	23.2	0
13.3	0.07	23.4	0.07	23.4	0
13.4	0.045	23.55	0.045	23.55	0
13.5	0.045	23.75	0.045	23.75	0
13.6	0.05	23.9	0.05	23.9	0
13.7	0.095	24.1	0.095	24.1	0
13.8	0.16	24.3	0.16	24.3	0
13.9	0.275	24.5	0.275	24.5	0
14	0.395	24.65	0.395	24.65	0
14.1	0.58	24.85	0.58	24.85	0
14.2	0.795	25	0.795	25	0
14.3	1.085	25.2	1.085	25.2	0
14.4	1.365	25.4	1.365	25.4	0
14.5	1.7	25.6	1.7	25.6	0
14.6	2.005	25.75	2.005	25.75	0
14.7	2.255	25.95	2.255	25.95	0
14.8	2.345	26.1	2.345	26.1	0
14.9	2.28	26.3	2.28	26.3	0
15	2.08	26.45	2.08	26.45	0
15.1	1.88	26.65	1.88	26.65	0
15.201	1.575	26.85	1.575	26.85	0
15.3	1.295	27.05	1.295	27.05	0
15.399	1.01	27.2	1.01	27.2	0
15.499	0.8	27.4	0.8	27.4	0
15.6	0.59	27.55	0.59	27.55	0
15.699	0.44	27.75	0.44	27.75	0
15.799	0.315	27.9	0.315	27.9	0
15.899	0.23	28.1	0.23	28.1	0
15.999	0.16	28.3	0.16	28.3	0
16.099	0.115	28.45	0.115	28.45	0
16.199	0.105	28.65	0.105	28.65	0
16.299	0.11	28.8	0.11	28.8	0
16.399	0.18	29	0.18	29	0
16.499	0.255	29.2	0.255	29.2	0
16.6	0.43	29.35	0.43	29.35	0
16.7	0.6	29.55	0.6	29.55	0
16.8	0.83	29.7	0.83	29.7	0
16.9	1.13	29.9	1.13	29.9	0
17	1.51	30.05	1.51	30.05	0
17.1	1.935	30.3	1.935	30.3	0
17.2	2.38	30.45	2.38	30.45	0
17.3	2.825	30.6	2.825	30.6	0
17.4	3.195	30.8	3.195	30.8	0
17.5	3.405	31	3.405	31	0
17.6	3.435	31.15	3.435	31.15	0
17.7	3.29	31.35	3.29	31.35	0
17.8	3.08	31.5	3.08	31.5	0
17.9	2.735	31.75	2.735	31.75	0
18	2.35	31.9	2.35	31.9	0
18.1	1.92	32.1	1.92	32.1	0
18.2	1.59	32.25	1.59	32.25	0
18.3	1.265	32.45	1.265	32.45	0
18.4	0.985	32.6	0.985	32.6	0
18.5	0.735	32.85	0.735	32.85	0
18.6	0.565	33	0.565	33	0
18.7	0.425	33.15	0.425	33.15	0
18.8	0.325	33.35	0.325	33.35	0
18.9	0.285	33.55	0.285	33.55	0
19	0.275	33.7	0.275	33.7	0
19.1	0.325	33.9	0.325	33.9	0
19.2	0.435	34.05	0.435	34.05	0
19.3	0.585	34.25	0.585	34.25	0
19.4	0.865	34.45	0.865	34.45	0
19.5	1.17	34.65	1.17	34.65	0
19.6	1.605	34.8	1.605	34.8	0
19.7	2.035	35	2.035	35	0
19.8	2.675	35.2	2.675	35.2	0
19.9	3.21	35.35	3.21	35.35	0
20	3.86	35.55	3.86	35.55	0
20.1	4.32	35.7	4.32	35.7	0
20.2	4.735	35.9	4.735	35.9	0
20.3	4.895	36.1	4.895	36.1	0
20.4	4.9	36.3	4.9	36.3	0
20.5	4.755	36.45	4.755	36.45	0
20.6	4.415	36.65	4.415	36.65	0
20.7	4.055	36.8	4.055	36.8	0
20.8	3.555	36.95	3.555	36.95	0
20.9	3.055	37.2	3.055	37.2	0
21	2.57	37.35	2.57	37.35	0
21.1	2.11	37.55	2.11	37.55	0
21.2	1.74	37.7	1.74	37.7	0
21.3	1.755	37.7	1.755	37.7	0
21.4	1.75	37.7	1.75	37.7	0
21.5	1.76	37.7	1.76	37.7	0
21.6	1.76	37.7	1.76	37.7	0
21.7	1.765	37.65	1.765	37.65	0
