MIN=0	0	0	0	0	0
MAX=50	10	10	10	70	1
SCALE=50	5	5	5	10	0.5
DEC=1	2	2	2	2	0
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V	"Relay" R_1
0	-0.035	0.05	-0.035	0.05	0
0.1	-0.035	0.05	-0.035	0.05	0
0.2	-0.03	0	-0.03	0	0
0.3	0.125	0	0.125	0	0
0.4	-0.035	0.15	-0.035	0.15	0
0.5	-0.035	0.35	-0.035	0.35	0
0.6	-0.035	0.55	-0.035	0.55	0
0.7	-0.035	0.7	-0.035	0.7	0
0.8	-0.03	0.9	-0.03	0.9	0
0.9	-0.035	1.1	-0.035	1.1	0
1	-0.03	1.25	-0.03	1.25	0
1.1	-0.03	1.45	-0.03	1.45	0
1.2	-0.03	1.6	-0.03	1.6	0
1.3	-0.035	1.8	-0.035	1.8	0
1.4	-0.03	2	-0.03	2	0
1.5	-0.035	2.15	-0.035	2.15	0
1.6	-0.03	2.35	-0.03	2.35	0
1.7	-0.03	2.55	-0.03	2.55	0
1.8	-0.03	2.7	-0.03	2.7	0
1.9	-0.03	2.9	-0.03	2.9	0
2	-0.03	3.05	-0.03	3.05	0
2.1	-0.03	3.25	-0.03	3.25	0
2.2	-0.03	3.45	-0.03	3.45	0
2.3	-0.03	3.6	-0.03	3.6	0
2.4	-0.03	3.8	-0.03	3.8	0
2.5	-0.03	4	-0.03	4	0
2.6	-0.025	4.15	-0.025	4.15	0
2.7	-0.025	4.3	-0.025	4.3	0
2.8	-0.025	4.5	-0.025	4.5	0
2.901	-0.02	4.7	-0.02	4.7	0
3	-0.02	4.85	-0.02	4.85	0
3.1	-0.015	5.1	-0.015	5.1	0
3.2	-0.01	5.25	-0.01	5.25	0
3.3	-0.005	5.45	-0.005	5.45	0
3.4	0	5.6	0	5.6	0
3.5	0.005	5.8	0.005	5.8	0
3.6	0.015	5.95	0.015	5.95	0
3.7	0.03	6.15	0.03	6.15	0
3.8	0.035	6.35	0.035	6.35	0
3.9	0.055	6.5	0.055	6.5	0
4	0.06	6.7	0.06	6.7	0
4.1	0.065	6.9	0.065	6.9	0
4.2	0.065	7.05	0.065	7.05	0
4.3	0.07	7.25	0.07	7.25	0
4.4	0.065	7.4	0.065	7.4	0
4.5	0.065	7.6	0.065	7.6	0
4.6	0.055	7.8	0.055	7.8	0
4.7	0.055	7.95	0.055	7.95	0
4.8	0.045	8.15	0.045	8.15	0
4.899	0.04	8.35	0.04	8.35	0
5	0.035	8.5	0.035	8.5	0
5.1	0.03	8.7	0.03	8.7	0
5.199	0.03	8.85	0.03	8.85	0
5.3	0.03	9.05	0.03	9.05	0
5.4	0.035	9.25	0.035	9.25	0
5.5	0.045	9.4	0.045	9.4	0
5.6	0.05	9.6	0.05	9.6	0
5.7	0.065	9.8	0.065	9.8	0
5.8	0.085	9.95	0.085	9.95	0
5.9	0.11	10.15	0.11	10.15	0
6	0.14	10.3	0.14	10.3	0
6.1	0.17	10.5	0.17	10.5	0
6.2	0.21	10.65	0.21	10.65	0
6.3	0.255	10.85	0.255	10.85	0
6.4	0.305	11.05	0.305	11.05	0
6.5	0.345	11.2	0.345	11.2	0
6.6	0.375	11.4	0.375	11.4	0
6.7	0.38	11.6	0.38	11.6	0
6.8	0.355	11.75	0.355	11.75	0
6.899	0.33	11.95	0.33	11.95	0
6.999	0.295	12.1	0.295	12.1	0
7.099	0.26	12.3	0.26	12.3	0
7.199	0.225	12.5	0.225	12.5	0
7.299	0.185	12.7	0.185	12.7	0
7.399	0.155	12.85	0.155	12.85	0
7.499	0.125	13.05	0.125	13.05	0
7.599	0.105	13.2	0.105	13.2	0
7.699	0.09	13.45	0.09	13.45	0
7.799	0.09	13.6	0.09	13.6	0
7.899	0.09	13.8	0.09	13.8	0
7.999	0.105	13.95	0.105	13.95	0
8.099	0.125	14.15	0.125	14.15	0
8.199	0.165	14.3	0.165	14.3	0
8.299	0.205	14.5	0.205	14.5	0
8.399	0.265	14.65	0.265	14.65	0
8.499	0.33	14.85	0.33	14.85	0
8.599	0.41	15.05	0.41	15.05	0
8.699	0.49	15.2	0.49	15.2	0
8.799	0.605	15.4	0.605	15.4	0
8.899	0.695	15.6	0.695	15.6	0
8.999	0.835	15.75	0.835	15.75	0
9.099	0.935	15.95	0.935	15.95	0
9.199	1.04	16.1	1.04	16.1	0
9.299	1.06	16.3	1.06	16.3	0
9.399	0.995	16.5	0.995	16.5	0
9.499	0.895	16.65	0.895	16.65	0
9.6	0.75	16.85	0.75	16.85	0
9.699	0.64	17.05	0.64	17.05	0
9.8	0.515	17.2	0.515	17.2	0
9.899	0.425	17.4	0.425	17.4	0
10	0.325	17.6	0.325	17.6	0
10.099	0.255	17.75	0.255	17.75	0
10.2	0.205	17.95	0.205	17.95	0
10.3	0.17	18.1	0.17	18.1	0
10.4	0.16	18.3	0.16	18.3	0
10.5	0.17	18.5	0.17	18.5	0
10.6	0.2	18.65	0.2	18.65	0
10.7	0.245	18.85	0.245	18.85	0
10.8	0.315	19	0.315	19	0
10.9	0.395	19.25	0.395	19.25	0
11	0.5	19.35	0.5	19.35	0
11.1	0.64	19.6	0.64	19.6	0
11.2	0.775	19.75	0.775	19.75	0
11.3	0.935	19.95	0.935	19.95	0
11.4	1.13	20.1	1.13	20.1	0
11.5	1.355	20.3	1.355	20.3	0
11.6	1.555	20.45	1.555	20.45	0
11.7	1.78	20.7	1.78	20.7	0
11.8	1.98	20.85	1.98	20.85	0
11.9	2.1	21.05	2.1	21.05	0
12	2.07	21.2	2.07	21.2	0
12.1	1.895	21.4	1.895	21.4	0
12.2	1.63	21.55	1.63	21.55	0
12.3	1.365	21.75	1.365	21.75	0
12.4	1.115	21.95	1.115	21.95	0
12.5	0.875	22.1	0.875	22.1	0
12.6	0.675	22.3	0.675	22.3	0
12.7	0.535	22.45	0.535	22.45	0
12.8	0.39	22.65	0.39	22.65	0
12.9	0.32	22.85	0.32	22.85	0
13	0.27	23	0.27	23	0
13.1	0.27	23.2	0.27	23.2	0
13.2	0.3	23.4	0.3	23.4	0
13.3	0.36	23.55	0.36	23.55	0
13.4	0.46	23.75	0.46	23.75	0
13.5	0.58	23.9	0.58	23.9	0
13.6	0.755	24.1	0.755	24.1	0
13.7	0.93	24.3	0.93	24.3	0
13.8	1.18	24.45	1.18	24.45	0
13.9	1.425	24.65	1.425	24.65	0
14	1.715	24.85	1.715	24.85	0
14.1	1.99	25	1.99	25	0
14.2	2.37	25.2	2.37	25.2	0
14.3	2.71	25.4	2.71	25.4	0
14.4	3.075	25.6	3.075	25.6	0
14.5	3.32	25.75	3.32	25.75	0
14.6	3.46	25.9	3.46	25.9	0
14.7	3.38	26.1	3.38	26.1	0
14.8	3.12	26.3	3.12	26.3	0
14.9	2.74	26.5	2.74	26.5	0
15	2.345	26.65	2.345	26.65	0
15.1	1.925	26.85	1.925	26.85	0
15.2	1.53	27	1.53	27	0
15.3	1.16	27.2	1.16	27.2	0
15.4	0.91	27.35	0.91	27.35	0
15.5	0.705	27.55	0.705	27.55	0
15.6	0.55	27.75	0.55	27.75	0
15.7	0.47	27.95	0.47	27.95	0
15.8	0.465	28.1	0.465	28.1	0
15.9	0.505	28.3	0.505	28.3	0
16	0.6	28.45	0.6	28.45	0
16.1	0.755	28.65	0.755	28.65	0
16.2	0.94	28.8	0.94	28.8	0
16.3	1.18	29	1.18	29	0
16.4	1.465	29.2	1.465	29.2	0
16.5	1.795	29.35	1.795	29.35	0
16.6	2.165	29.55	2.165	29.55	0
16.7	2.55	29.7	2.55	29.7	0
16.8	3.025	29.9	3.025	29.9	0
16.9	3.425	30.05	3.425	30.05	0
17	4.005	30.25	4.005	30.25	0
17.1	4.46	30.45	4.46	30.45	0
17.2	4.875	30.6	4.875	30.6	0
17.3	5.05	30.8	5.05	30.8	0
17.4	5.005	31	5.005	31	0
17.5	4.75	31.2	4.75	31.2	0
17.6	4.295	31.35	4.295	31.35	0
17.7	3.845	31.55	3.845	31.55	0
17.8	3.2	31.7	3.2	31.7	0
17.9	2.685	31.9	2.685	31.9	0
18	2.105	32.1	2.105	32.1	0
18.1	1.68	32.25	1.68	32.25	0
18.2	1.32	32.45	1.32	32.45	0
18.3	1.075	32.6	1.075	32.6	0
18.4	0.89	32.8	0.89	32.8	0
18.5	0.825	33	0.825	33	0
18.6	0.835	33.15	0.835	33.15	0
18.7	0.915	33.35	0.915	33.35	0
18.8	1.085	33.5	1.085	33.5	0
18.9	1.355	33.7	1.355	33.7	0
19	1.645	33.9	1.645	33.9	0
19.1	2.015	34.1	2.015	34.1	0
19.2	2.46	34.25	2.46	34.25	0
19.3	3.005	34.45	3.005	34.45	0
19.4	3.535	34.6	3.535	34.6	0
19.5	4.225	34.8	4.225	34.8	0
19.6	4.82	34.95	4.82	34.95	0
19.7	5.525	35.2	5.525	35.2	0
19.8	6.145	35.35	6.145	35.35	0
19.9	6.71	35.55	6.71	35.55	0
20	6.975	35.7	6.975	35.7	0
20.1	7.02	35.9	7.02	35.9	0
20.2	6.82	36.1	6.82	36.1	0
20.3	6.375	36.3	6.375	36.3	0
20.4	5.87	36.45	5.87	36.45	0
20.5	5.18	36.6	5.18	36.6	0
20.6	4.455	36.8	4.455	36.8	0
20.7	3.785	37	3.785	37	0
20.8	3.095	37.15	3.095	37.15	0
20.9	2.525	37.35	2.525	37.35	0
21	2.06	37.55	2.06	37.55	0
21.099	1.82	37.65	1.82	37.65	0
21.2	1.815	37.65	1.815	37.65	0
21.3	1.82	37.65	1.82	37.65	0
21.4	1.815	37.65	1.815	37.65	0
21.5	1.82	37.65	1.82	37.65	0
21.6	1.81	37.65	1.81	37.65	0
21.7	1.81	37.65	1.81	37.65	0
21.8	1.81	37.65	1.81	37.65	0
21.9	1.815	37.65	1.815	37.65	0
