# Strom: 0.55 A
# Magnetfeld: -64 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
433;1006
434;1004
435;1002
436;1000
437;999
438;985
439;972
440;978
441;984
442;969
443;955
444;951
445;948
446;989
447;1030
448;1023
449;1017
450;1025
451;1033
452;1030
453;1028
454;1034
455;1041
456;1044
457;1048
458;1072
459;1097
460;1098
461;1099
462;1079
463;1059
464;1081
465;1103
466;1058
467;1013
468;1013
469;1013
470;1018
471;1023
472;989
473;955
474;994
475;1033
476;1015
477;997
478;968
479;939
480;955
481;972
482;974
483;977
484;972
485;968
486;990
487;1012
488;1001
489;990
490;990
491;990
492;983
493;977
494;989
495;1002
496;987
497;972
498;979
499;986
500;1004
501;1023
502;1012
503;1001
504;1000
505;999
506;1011
507;1023
508;1030
509;1037
510;1013
511;990
512;1003
513;1017
514;1042
515;1068
516;1054
517;1041
518;1039
519;1037
520;1080
521;1124
522;1100
523;1077
524;1082
525;1088
526;1096
527;1104
528;1119
529;1134
530;1148
531;1163
532;1170
533;1177
534;1180
535;1183
536;1196
537;1210
538;1217
539;1225
540;1256
541;1288
542;1281
543;1274
544;1321
545;1368
546;1372
547;1377
548;1396
549;1416
550;1440
551;1465
552;1455
553;1445
554;1491
555;1538
556;1532
557;1527
558;1584
559;1641
560;1660
561;1680
562;1690
563;1701
564;1759
565;1818
566;1788
567;1758
568;1824
569;1891
570;1912
571;1933
572;1992
573;2051
574;2130
575;2209
576;2287
577;2366
578;2429
579;2493
580;2530
581;2568
582;2654
583;2741
584;2815
585;2890
586;2971
587;3052
588;3126
589;3200
590;3266
591;3332
592;3439
593;3547
594;3656
595;3766
596;3849
597;3933
598;3953
599;3973
600;4034
601;4095
602;4095
603;4095
604;4095
605;4095
606;4095
607;4095
608;4095
609;4095
610;4095
611;4095
612;4095
613;4095
614;4095
615;4095
616;4095
617;4095
618;4095
619;4095
620;4095
621;4095
622;3962
623;3829
624;3710
625;3591
626;3446
627;3302
628;3121
629;2941
630;2813
631;2686
632;2506
633;2326
634;2202
635;2078
636;1966
637;1854
638;1747
639;1640
640;1574
641;1509
642;1461
643;1414
644;1337
645;1261
646;1222
647;1183
648;1133
649;1083
650;1063
651;1044
652;1036
653;1028
654;1006
655;984
656;957
657;930
658;922
659;915
660;893
661;871
662;873
663;875
664;840
665;806
666;808
667;811
668;825
669;840
670;807
671;775
672;777
673;780
674;762
675;744
676;754
677;764
678;750
679;737
680;742
681;748
682;758
683;768
684;758
685;749
686;744
687;739
688;750
689;762
690;764
691;766
692;740
693;715
694;708
695;702
696;695
697;688
698;685
699;682
700;685
701;689
702;677
703;666
704;656
705;646
706;670
707;695
708;700
709;706
710;690
711;675
712;660
713;646
714;674
715;702
716;717
717;733
718;739
719;746
720;775
721;804
722;812
723;820
724;839
725;859
726;881
727;904
728;951
729;999
730;1021
731;1044
732;1099
733;1155
734;1181
735;1208
736;1303
737;1398
738;1448
739;1498
740;1586
741;1674
742;1826
743;1978
744;2076
745;2175
746;2338
747;2501
748;2639
749;2777
750;2977
751;3178
752;3370
753;3562
754;3722
755;3882
756;3969
757;4057
758;4061
759;4066
760;3908
761;3751
762;3562
763;3374
764;3135
765;2897
766;2602
767;2308
768;2072
769;1836
770;1687
771;1538
772;1400
773;1263
774;1183
775;1104
776;1046
777;988
778;953
779;919
780;880
781;842
782;827
783;813
784;798
785;784
786;755
787;726
788;747
789;768
790;744
791;720
792;740
793;760
794;764
795;768
796;754
797;740
798;740
799;740
800;724
801;709
802;693
803;677
804;718
805;759
806;759
807;759
808;736
809;713
810;735
811;757
812;769
813;782
814;791
815;800
816;826
817;853
818;893
819;933
820;959
821;986
822;1013
823;1041
824;1073
825;1106
826;1141
827;1177
828;1236
829;1296
830;1391
831;1487
832;1548
833;1610
834;1751
835;1893
836;1969
837;2046
838;2251
839;2457
840;2693
841;2930
842;3144
843;3358
844;3616
845;3875
846;3985
847;4095
848;4095
849;4095
850;4095
851;4095
852;4095
853;4095
854;3724
855;3354
856;2963
857;2573
858;2255
859;1938
860;1713
861;1489
862;1351
863;1214
864;1136
865;1059
866;1018
867;977
868;922
869;868
870;852
871;837
872;812
873;788
874;779
875;771
876;747
877;724
878;727
879;731
880;725
881;719
882;723
883;728
884;748
885;769
886;753
887;737
888;738
889;740
890;775
891;810
892;805
893;800
894;790
895;780
896;826
897;873
898;863
899;853
900;933
901;1013
902;1051
903;1090
904;1149
905;1208
906;1244
907;1281
908;1371
909;1461
910;1526
911;1592
912;1764
913;1936
914;2091
915;2246
916;2486
917;2726
918;2726
