# Strom: 1.90 A
# Magnetfeld: -206 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1141
2;1080
3;1019
4;990
5;962
6;909
7;857
8;827
9;797
10;778
11;759
12;740
13;722
14;721
15;720
16;690
17;660
18;682
19;704
20;705
21;706
22;694
23;682
24;712
25;742
26;759
27;777
28;814
29;851
30;915
31;979
32;1068
33;1157
34;1313
35;1470
36;1585
37;1700
38;1846
39;1993
40;2157
41;2322
42;2471
43;2621
44;2731
45;2841
46;2894
47;2947
48;2959
49;2972
50;2877
51;2783
52;2677
53;2572
54;2467
55;2362
56;2204
57;2046
58;1899
59;1752
60;1619
61;1487
62;1396
63;1306
64;1240
65;1175
66;1083
67;992
68;936
69;881
70;875
71;870
72;836
73;802
74;771
75;740
76;721
77;702
78;710
79;719
80;698
81;678
82;693
83;708
84;700
85;693
86;691
87;689
88;700
89;711
90;705
91;700
92;713
93;726
94;754
95;782
96;809
97;837
98;844
99;851
100;911
101;972
102;1066
103;1161
104;1242
105;1323
106;1414
107;1505
108;1697
109;1889
110;1967
111;2046
112;2186
113;2326
114;2478
115;2630
116;2690
117;2750
118;2834
119;2919
120;2928
121;2937
122;2917
123;2897
124;2871
125;2845
126;2786
127;2728
128;2579
129;2431
130;2343
131;2255
132;2112
133;1969
134;1850
135;1731
136;1639
137;1547
138;1446
139;1345
140;1315
141;1286
142;1228
143;1170
144;1123
145;1077
146;1030
147;984
148;965
149;946
150;937
151;928
152;898
153;868
154;852
155;837
156;824
157;811
158;791
159;771
160;789
161;808
162;796
163;784
164;786
165;788
166;800
167;813
168;816
169;820
170;809
171;799
172;813
173;828
174;818
175;808
176;819
177;831
178;843
179;855
180;879
181;904
182;937
183;970
184;1000
185;1030
186;1110
187;1190
188;1259
189;1328
190;1402
191;1476
192;1581
193;1687
194;1848
195;2009
196;2133
197;2257
198;2359
199;2461
200;2575
201;2690
202;2844
203;2999
204;3105
205;3211
206;3303
207;3396
208;3463
209;3531
210;3584
211;3638
212;3629
213;3620
214;3575
215;3531
216;3482
217;3434
218;3407
219;3380
220;3301
221;3223
222;3088
