# Strom: 3.93 A
# Magnetfeld: -397 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1745
2;1632
3;1519
4;1431
5;1343
6;1260
7;1177
8;1110
9;1043
10;987
11;932
12;903
13;875
14;883
15;891
16;870
17;850
18;852
19;855
20;896
21;937
22;961
23;986
24;1083
25;1181
26;1292
27;1403
28;1513
29;1623
30;1710
31;1798
32;1822
33;1847
34;1850
35;1854
36;1854
37;1854
38;1890
39;1927
40;2048
41;2169
42;2325
43;2482
44;2641
45;2801
46;2813
47;2826
48;2786
49;2746
50;2599
51;2453
52;2303
53;2153
54;2154
55;2155
56;2212
57;2269
58;2269
59;2269
60;2294
61;2319
62;2306
63;2293
64;2174
65;2055
66;1961
67;1867
68;1722
69;1578
70;1510
71;1443
72;1368
73;1294
74;1244
75;1194
76;1162
77;1130
78;1132
79;1135
80;1114
81;1094
82;1068
83;1043
84;1040
85;1037
86;1070
87;1104
88;1129
89;1155
90;1226
91;1297
92;1332
93;1367
94;1501
95;1636
96;1762
97;1889
98;2010
99;2131
100;2203
101;2275
102;2279
103;2284
104;2319
105;2355
106;2352
107;2350
108;2333
109;2317
110;2390
111;2464
112;2561
113;2659
114;2880
115;3101
116;3200
117;3300
118;3412
119;3525
120;3495
121;3465
122;3323
123;3181
124;3064
125;2948
126;2803
127;2659
128;2658
129;2657
130;2630
131;2603
132;2657
133;2712
134;2727
135;2743
136;2697
137;2652
138;2616
139;2581
140;2441
141;2302
142;2216
143;2131
144;2026
145;1922
146;1799
147;1676
148;1617
149;1558
150;1468
151;1379
152;1340
153;1301
154;1235
155;1170
156;1145
157;1121
158;1080
159;1039
160;1044
161;1050
162;1051
163;1052
164;1010
165;968
166;990
167;1012
168;1023
169;1035
170;1044
171;1053
172;1080
173;1108
174;1134
175;1161
176;1248
177;1336
178;1406
179;1476
180;1588
181;1700
182;1816
183;1933
184;1992
185;2051
186;2103
187;2155
188;2137
189;2120
190;2149
191;2178
192;2198
193;2218
194;2231
195;2244
196;2246
197;2248
198;2263
199;2279
200;2386
201;2493
202;2546
203;2599
204;2787
205;2976
206;3047
207;3118
208;3210
209;3303
210;3335
211;3367
212;3356
213;3345
214;3243
215;3141
216;3010
217;2879
218;2842
219;2805
220;2754
221;2703
222;2635
223;2568
224;2537
225;2506
226;2515
227;2524
228;2629
229;2734
230;2753
231;2772
232;2788
233;2805
234;2768
235;2732
236;2703
237;2674
238;2614
239;2555
240;2507
241;2459
242;2361
243;2264
244;2175
245;2086
246;1994
247;1902
248;1849
249;1796
250;1748
251;1700
252;1645
253;1590
254;1544
255;1499
256;1451
257;1403
258;1360
259;1317
260;1291
261;1266
262;1268
263;1270
264;1230
265;1190
266;1183
267;1177
268;1163
269;1150
270;1180
271;1210
272;1164
273;1119
274;1142
275;1166
276;1155
277;1144
278;1166
279;1188
280;1178
281;1168
282;1158
283;1148
284;1177
285;1206
286;1235
287;1265
288;1275
289;1286
290;1331
291;1377
292;1419
293;1461
294;1538
295;1616
296;1652
297;1689
298;1768
299;1847
300;1902
301;1958
302;2059
303;2160
304;2190
305;2220
306;2246
307;2273
308;2344
309;2415
310;2436
311;2457
312;2492
313;2528
314;2549
315;2570
316;2522
317;2475
318;2478
319;2482
320;2472
321;2462
322;2425
323;2388
324;2368
325;2348
326;2351
327;2355
328;2311
329;2268
330;2314
331;2360
332;2378
333;2397
334;2418
335;2439
336;2484
337;2530
338;2626
339;2723
340;2750
341;2777
342;2870
343;2963
344;3021
345;3079
346;3137
347;3196
348;3218
349;3240
350;3324
351;3409
352;3427
353;3445
354;3442
355;3440
356;3442
357;3445
358;3403
359;3362
360;3355
361;3349
362;3267
363;3185
364;3207
365;3229
366;3159
367;3089
368;3077
369;3065
370;3054
371;3043
372;2958
373;2874
374;2836
375;2799
376;2799
377;2799
378;2741
379;2683
380;2694
381;2706
382;2682
383;2659
384;2645
385;2632
386;2607
387;2583
388;2583
389;2583
390;2623
391;2663
392;2633
393;2604
394;2627
395;2650
396;2662
397;2675
398;2694
399;2714
400;2768
401;2823
402;2845
403;2868
404;2897
405;2927
406;2940
407;2954
408;2965
409;2976
410;3000
411;3025
412;3017
413;3010
414;3056
415;3103
416;3093
417;3083
418;3074
419;3065
420;3053
421;3041
422;3065
423;3090
424;3105
425;3120
426;3133
427;3147
428;3118
429;3090
430;3071
431;3052
432;3054
433;3056
434;3026
435;2996
436;3016
437;3036
438;2975
439;2914
440;2918
441;2923
442;2930
443;2937
444;2935
445;2934
446;2924
447;2914
448;2890
449;2866
450;2890
451;2914
452;2868
453;2823
454;2803
455;2783
456;2818
457;2854
458;2848
459;2843
460;2779
461;2715
462;2709
463;2703
464;2683
465;2663
466;2682
467;2701
468;2653
469;2606
470;2598
471;2590
472;2558
473;2526
474;2539
475;2553
476;2524
477;2495
478;2488
479;2482
480;2456
481;2430
482;2455
483;2481
484;2500
485;2519
486;2504
487;2490
488;2456
489;2422
490;2400
491;2379
492;2366
493;2353
494;2345
495;2337
496;2360
497;2384
498;2373
499;2362
500;2357
501;2353
502;2359
503;2366
504;2351
505;2337
506;2341
507;2346
508;2361
509;2377
510;2356
511;2335
512;2390
513;2446
514;2461
515;2477
516;2506
517;2535
518;2549
519;2563
520;2563
521;2564
522;2577
523;2590
524;2573
525;2557
526;2582
527;2608
528;2636
529;2664
530;2703
531;2743
532;2763
533;2783
534;2796
535;2810
536;2791
537;2772
538;2856
539;2941
540;2906
541;2872
542;2881
543;2890
544;2914
545;2939
546;2974
547;3010
548;2988
549;2967
550;2986
551;3005
552;3049
553;3094
554;3050
555;3007
556;3032
557;3058
558;3055
559;3052
560;3035
561;3019
562;3034
563;3049
564;3033
565;3018
566;2994
567;2970
568;2976
569;2983
570;2982
571;2981
572;2963
573;2945
574;2951
575;2958
576;2982
577;3007
578;3021
579;3036
580;2993
581;2950
582;2999
583;3049
584;3081
585;3114
586;3185
587;3256
588;3262
589;3269
590;3288
591;3307
592;3380
593;3454
594;3544
595;3635
596;3650
597;3666
598;3738
599;3811
600;3909
601;4008
602;3983
603;3959
604;4027
605;4095
606;4095
607;4095
608;4095
609;4095
610;4095
611;4095
612;4095
613;4095
614;4095
615;4095
616;4095
617;4095
618;4093
619;4092
620;4070
621;4048
622;3918
623;3789
624;3749
625;3709
626;3612
627;3516
628;3376
629;3236
630;3153
631;3070
632;3028
633;2987
634;2924
635;2861
636;2813
637;2765
638;2732
639;2699
640;2664
641;2630
642;2666
643;2703
644;2685
645;2668
646;2670
647;2672
648;2673
649;2675
650;2666
651;2657
652;2631
653;2606
654;2561
655;2517
656;2494
657;2471
658;2421
659;2371
660;2345
661;2319
662;2241
663;2164
664;2055
665;1947
666;1892
667;1838
668;1784
669;1731
670;1650
671;1569
672;1471
673;1374
674;1341
675;1308
676;1279
677;1250
678;1210
679;1170
680;1147
681;1124
682;1088
683;1052
684;1037
685;1023
686;1014
687;1006
688;1009
689;1013
690;1004
691;995
692;996
693;997
694;992
695;988
696;994
697;1001
698;987
699;973
700;993
701;1013
702;1032
703;1052
704;1065
705;1079
706;1089
707;1099
708;1125
709;1152
710;1175
711;1199
712;1246
713;1294
714;1347
715;1401
716;1434
717;1468
718;1541
719;1614
720;1692
721;1771
722;1862
723;1953
724;2015
725;2078
726;2218
727;2359
728;2435
729;2512
730;2642
731;2772
732;2885
733;2999
734;3038
735;3078
736;3121
737;3165
738;3153
739;3141
740;3056
741;2972
742;2982
743;2992
744;3039
745;3087
746;3130
747;3174
748;3196
749;3218
750;3337
751;3456
752;3596
753;3737
754;3879
755;4021
756;4058
757;4095
758;4095
759;4095
760;4095
761;4095
762;3978
763;3862
764;3730
765;3598
766;3402
767;3207
768;3058
769;2910
770;2799
771;2688
772;2691
773;2694
774;2720
775;2746
776;2760
777;2774
778;2832
779;2890
780;2853
781;2817
782;2766
783;2715
784;2645
785;2575
786;2405
787;2235
788;2135
789;2035
790;1864
791;1694
792;1634
793;1574
794;1461
795;1348
796;1307
797;1266
798;1252
799;1239
800;1204
801;1170
802;1160
803;1150
804;1155
805;1161
806;1166
807;1172
808;1209
809;1246
810;1229
811;1212
812;1271
813;1330
814;1382
815;1434
816;1451
817;1468
818;1523
819;1578
820;1703
821;1829
