# Strom: 3.57 A
# Magnetfeld: -366 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
857;2573
858;2475
859;2377
860;2342
861;2308
862;2318
863;2328
864;2408
865;2488
866;2443
867;2399
868;2307
869;2215
870;2035
871;1856
872;1716
873;1576
874;1466
875;1356
876;1298
877;1241
878;1185
879;1130
880;1089
881;1048
882;1065
883;1083
884;1086
885;1090
886;1098
887;1106
888;1138
889;1170
890;1185
891;1201
892;1217
893;1234
894;1290
895;1347
896;1400
897;1454
898;1496
899;1538
900;1687
901;1836
902;1972
903;2109
904;2294
905;2479
906;2630
907;2781
908;2935
909;3090
910;3173
911;3256
912;3192
913;3129
914;3109
915;3089
916;3122
917;3156
918;3156
