# Strom: 0.55 A
# Magnetfeld: -64 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;613
2;611
3;608
4;614
5;621
6;632
7;644
8;663
9;682
10;703
11;725
12;793
13;862
14;997
15;1132
16;1464
17;1797
18;2354
19;2911
20;3375
21;3839
22;3667
23;3494
24;3067
25;2641
26;2300
27;1959
28;1679
29;1400
30;1238
31;1077
32;998
33;920
34;855
35;789
36;743
37;697
38;683
39;670
40;650
41;630
42;629
43;628
44;616
45;604
46;602
47;600
48;628
49;657
50;662
51;668
52;690
53;713
54;766
55;819
56;905
57;990
58;1185
59;1380
60;1822
61;2264
62;2817
63;3370
64;3619
65;3869
66;3642
67;3416
68;3004
69;2593
70;2237
71;1881
72;1648
73;1415
74;1263
75;1111
76;1020
77;930
78;865
79;800
80;769
81;737
82;705
83;673
84;663
85;652
86;626
87;601
88;624
89;648
90;638
91;627
92;639
93;650
94;652
95;655
96;673
97;692
98;713
99;734
100;781
101;828
102;926
103;1025
104;1215
105;1405
106;1793
107;2181
108;2755
109;3330
110;3682
111;4034
112;3929
113;3825
114;3405
115;2986
116;2591
117;2196
118;1932
119;1668
120;1491
121;1314
122;1196
123;1078
124;1003
125;928
126;865
127;801
128;769
129;737
130;714
131;691
132;684
133;677
134;677
135;677
136;648
137;618
138;637
139;656
140;667
141;678
142;675
143;672
144;665
145;659
146;709
147;759
148;780
149;800
150;867
151;934
152;1017
153;1101
154;1295
155;1490
156;1867
157;2244
158;2786
159;3329
160;3712
161;4095
162;4085
163;4076
164;3730
165;3383
166;3000
167;2616
168;2300
169;1984
170;1752
171;1520
172;1387
173;1253
174;1179
175;1104
176;1010
177;916
178;864
179;813
180;788
181;763
182;723
183;683
184;696
185;709
186;690
187;670
188;666
189;662
190;653
191;645
192;658
193;671
194;670
195;669
196;670
197;671
198;696
199;720
200;727
201;734
202;786
203;839
204;874
205;909
206;997
207;1086
208;1224
209;1362
210;1628
211;1894
212;2353
213;2813
214;3340
215;3867
216;3981
217;4095
218;4095
219;4095
220;3767
221;3439
222;3068
223;2697
224;2404
225;2111
226;1870
227;1630
228;1522
229;1415
230;1297
231;1179
232;1100
233;1021
234;957
235;893
236;849
237;805
238;775
239;746
240;731
241;717
242;704
243;691
244;682
245;673
246;674
247;676
248;668
249;660
250;664
251;669
252;673
253;677
254;677
255;678
256;697
257;716
258;715
259;715
260;726
261;737
262;765
263;794
264;842
265;891
266;953
267;1014
268;1091
269;1168
270;1357
271;1546
272;1813
273;2080
274;2526
275;2973
276;3422
277;3871
278;3983
279;4095
280;4095
281;4095
282;3992
283;3889
284;3565
285;3241
286;2908
287;2574
288;2341
289;2107
290;1912
291;1718
292;1583
293;1448
294;1350
295;1251
296;1145
297;1039
298;991
299;943
300;902
301;861
302;834
303;807
304;803
305;799
306;771
307;744
308;737
309;729
310;719
311;708
312;703
313;697
314;699
315;701
316;691
317;681
318;704
319;728
320;711
321;693
322;705
323;716
324;714
325;711
326;708
327;706
328;727
329;748
330;760
331;772
332;796
333;821
334;832
335;842
336;904
337;967
338;1055
339;1144
340;1262
341;1381
342;1563
343;1745
344;1996
345;2247
346;2682
347;3118
348;3498
349;3879
350;3987
351;4095
352;4095
353;4095
354;4095
355;4095
356;4038
357;3981
358;3695
359;3410
360;3129
361;2848
362;2604
363;2360
364;2161
365;1961
366;1819
367;1677
368;1556
369;1435
370;1349
371;1264
372;1186
373;1107
374;1071
375;1036
376;993
377;951
378;926
379;900
380;873
381;846
382;828
383;811
384;811
385;811
386;789
387;768
388;763
389;759
390;731
391;704
392;703
393;703
394;691
395;679
396;675
397;672
398;670
399;668
400;664
401;660
402;669
403;679
404;680
405;682
406;677
407;672
408;679
409;687
410;698
411;709
412;722
413;735
414;747
415;758
416;803
417;848
418;853
419;859
420;883
421;907
422;937
423;968
424;1022
425;1076
426;1146
427;1216
428;1294
429;1371
430;1521
431;1670
432;1824
433;1978
434;2248
435;2519
436;2822
437;3126
438;3420
439;3715
440;3905
441;4095
442;4095
443;4095
444;4095
445;4095
446;4095
447;4095
448;4095
449;4095
450;4034
451;3974
452;3754
453;3533
454;3300
455;3067
456;2885
457;2704
458;2528
459;2352
460;2236
461;2121
462;1981
463;1841
464;1748
465;1655
466;1556
467;1457
468;1399
469;1342
470;1267
471;1192
472;1161
473;1131
474;1067
475;1003
476;976
477;948
478;931
479;914
480;877
481;840
482;837
483;835
484;814
485;793
486;791
487;789
488;785
489;780
490;789
491;798
492;782
493;767
494;780
495;793
496;781
497;769
498;753
499;738
500;741
501;744
502;726
503;708
504;693
505;677
506;684
507;691
508;702
509;713
510;680
511;647
512;664
513;682
514;685
515;688
516;677
517;666
518;685
519;704
520;696
521;688
522;691
523;694
524;713
525;732
526;736
527;740
528;751
529;762
530;774
531;786
532;817
533;848
534;837
535;826
536;837
537;849
538;857
539;865
540;867
541;869
542;879
543;889
544;905
545;921
546;916
547;911
548;954
549;997
550;1018
551;1039
552;1072
553;1105
554;1121
555;1138
556;1198
557;1258
558;1305
559;1352
560;1419
561;1487
562;1555
563;1623
564;1703
565;1782
566;1879
567;1977
568;2114
569;2251
570;2375
571;2500
572;2675
573;2850
574;3026
575;3202
576;3347
577;3491
578;3650
579;3810
580;3952
581;4095
582;4095
583;4095
584;4095
585;4095
586;4095
587;4095
588;4095
589;4095
590;4095
591;4095
592;4095
593;4095
594;4095
595;4095
596;4095
597;4095
598;4095
599;4095
600;4095
601;4095
602;4095
603;4095
604;4095
605;4095
606;4090
607;4086
608;3972
609;3859
610;3781
611;3703
612;3642
613;3582
614;3472
615;3362
616;3295
617;3228
618;3139
619;3051
620;2980
621;2910
622;2869
623;2828
624;2779
625;2730
626;2649
627;2569
628;2528
629;2487
630;2408
631;2330
632;2242
633;2154
634;2104
635;2053
636;2024
637;1994
638;1962
639;1930
640;1875
641;1821
642;1783
643;1745
644;1729
645;1712
646;1684
647;1657
648;1585
649;1513
650;1511
651;1509
652;1475
653;1442
654;1407
655;1373
656;1368
657;1363
658;1338
659;1313
660;1299
661;1285
662;1302
663;1318
664;1272
665;1227
666;1226
667;1226
668;1211
669;1195
670;1208
671;1222
672;1219
673;1217
674;1199
675;1182
676;1202
677;1223
678;1207
679;1192
680;1198
681;1204
682;1188
683;1173
684;1159
685;1146
686;1106
687;1066
688;1072
689;1079
690;1054
691;1030
692;1029
693;1028
694;1011
695;994
696;1004
697;1015
698;1003
699;990
700;978
701;966
702;977
703;988
704;971
705;954
706;965
707;976
708;970
709;964
710;978
711;991
712;969
713;946
714;960
715;973
716;969
717;965
718;959
719;954
720;945
721;936
722;963
723;990
724;981
725;972
726;978
727;984
728;993
729;1002
730;1010
731;1018
732;1026
733;1035
734;1060
735;1086
736;1091
737;1096
738;1108
739;1120
740;1112
741;1105
742;1098
743;1091
744;1072
745;1053
746;1048
747;1043
748;1035
749;1028
750;1038
751;1048
752;1069
753;1091
754;1086
755;1081
756;1079
757;1077
758;1072
759;1068
760;1077
761;1086
762;1087
763;1088
764;1096
765;1103
766;1131
767;1159
768;1142
769;1125
770;1156
771;1187
772;1207
773;1228
774;1220
775;1213
776;1264
777;1315
778;1321
779;1327
780;1347
781;1366
782;1365
783;1365
784;1383
785;1402
786;1444
787;1486
788;1517
789;1548
790;1562
791;1576
792;1627
793;1678
794;1741
795;1804
796;1831
797;1858
798;1907
799;1957
800;2031
801;2105
802;2184
803;2263
804;2303
805;2344
806;2397
807;2450
808;2519
809;2589
810;2648
811;2707
812;2792
813;2878
814;2943
815;3009
816;3065
817;3121
818;3248
819;3375
820;3472
821;3570
822;3634
823;3698
824;3791
825;3885
826;3987
827;4089
828;4092
829;4095
830;4095
831;4095
832;4095
833;4095
834;4095
835;4095
836;4095
837;4095
838;4095
839;4095
840;4095
841;4095
842;4095
843;4095
844;4095
845;4095
846;4095
847;4095
848;4095
849;4095
850;4095
851;4095
852;4095
853;4095
854;4020
855;3945
856;3807
857;3668
858;3516
859;3363
860;3194
861;3024
862;2888
863;2752
864;2638
865;2525
866;2370
867;2216
868;2119
869;2023
870;1923
871;1823
872;1733
873;1642
874;1584
875;1526
876;1463
877;1400
878;1376
879;1353
880;1296
881;1240
882;1242
883;1245
884;1210
885;1175
886;1138
887;1101
888;1052
889;1004
890;987
891;970
892;924
893;878
894;863
895;847
896;832
897;818
898;816
899;815
900;797
901;779
902;756
903;732
904;717
905;702
906;706
907;711
908;722
909;733
910;715
911;698
912;693
913;688
914;664
915;640
916;658
917;676
918;664
919;653
920;643
921;633
922;657
923;681
924;664
925;648
926;663
927;678
928;674
929;669
930;660
931;652
932;664
933;676
934;671
935;666
936;667
937;668
938;665
939;662
940;673
941;685
942;675
943;665
944;690
945;715
946;723
947;732
948;730
949;728
950;750
951;772
952;770
953;768
954;784
955;801
956;830
957;859
958;871
959;884
960;906
961;929
962;971
963;1013
964;1053
965;1093
966;1164
967;1235
968;1303
969;1371
970;1465
971;1559
972;1664
973;1769
974;1937
975;2106
976;2331
977;2557
978;2781
979;3005
980;3246
981;3487
982;3752
983;4018
984;4056
985;4095
986;4095
987;4095
988;4095
989;4095
990;4095
991;4095
992;4095
993;4095
994;4095
995;4095
996;3917
997;3739
998;3499
999;3259
1000;2918
1001;2578
1002;2354
1003;2130
1004;1942
1005;1753
1006;1616
1007;1478
1008;1374
1009;1270
1010;1180
1011;1090
1012;1043
1013;996
1014;948
1015;900
1016;871
1017;843
1018;821
1019;799
1020;781
1021;763
1022;745
1023;727
1024;718
1025;708
1026;701
1027;694
1028;686
1029;679
1030;664
1031;648
1032;653
1033;658
1034;658
1035;657
1036;651
1037;645
1038;643
1039;641
1040;630
1041;619
1042;651
1043;683
1044;680
1045;678
1046;669
1047;660
1048;664
1049;669
1050;685
1051;702
1052;698
1053;695
1054;715
1055;735
1056;767
1057;799
1058;819
1059;840
1060;872
1061;903
1062;951
1063;1000
1064;1060
1065;1121
1066;1213
1067;1305
1068;1451
1069;1598
1070;1751
1071;1904
1072;2197
1073;2489
1074;2774
1075;3059
1076;3418
1077;3777
1078;3936
1079;4095
1080;4095
1081;4095
1082;4095
1083;4095
1084;4095
1085;4095
1086;3951
1087;3807
1088;3434
1089;3061
1090;2716
1091;2372
1092;2080
1093;1788
1094;1590
1095;1392
1096;1272
1097;1152
1098;1057
1099;961
1100;917
1101;873
1102;845
1103;817
1104;783
1105;750
1106;738
1107;726
1108;697
1109;669
1110;670
1111;671
1112;662
1113;653
1114;650
1115;647
1116;635
1117;623
1118;625
1119;628
1120;641
1121;653
1122;661
1123;668
1124;661
1125;654
1126;677
1127;700
1128;710
1129;720
1130;720
1131;719
1132;744
1133;769
1134;785
1135;802
1136;849
1137;897
1138;923
1139;950
1140;1032
1141;1114
1142;1209
1143;1303
1144;1441
1145;1579
1146;1837
1147;2095
1148;2454
1149;2813
1150;3195
1151;3576
1152;3835
1153;4095
1154;4095
1155;4095
1156;4095
1157;4095
1158;3988
1159;3881
1160;3484
1161;3087
1162;2693
1163;2298
1164;1996
1165;1693
1166;1464
1167;1236
1168;1139
1169;1043
1170;960
1171;878
1172;838
1173;798
1174;769
1175;741
1176;736
1177;730
1178;721
