# Strom: 5.05 A
# Magnetfeld: -485 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;2009
2;1980
3;1951
4;1871
5;1791
6;1702
7;1614
8;1503
9;1392
10;1273
11;1154
12;1104
13;1055
14;1039
15;1024
16;1013
17;1002
18;986
19;970
20;1014
21;1059
22;1103
23;1148
24;1266
25;1385
26;1469
27;1554
28;1593
29;1632
30;1644
31;1656
32;1651
33;1647
34;1610
35;1574
36;1541
37;1509
38;1510
39;1512
40;1579
41;1647
42;1761
43;1876
44;2077
45;2279
46;2393
47;2508
48;2563
49;2619
50;2495
51;2371
52;2222
53;2073
54;1991
55;1909
56;1821
57;1734
58;1692
59;1651
60;1687
61;1723
62;1796
63;1869
64;1938
65;2007
66;2016
67;2026
68;1989
69;1953
70;1873
71;1794
72;1717
73;1640
74;1519
75;1398
76;1348
77;1299
78;1248
79;1197
80;1143
81;1090
82;1069
83;1048
84;1076
85;1104
86;1112
87;1121
88;1154
89;1188
90;1234
91;1281
92;1375
93;1470
94;1597
95;1725
96;1819
97;1914
98;1960
99;2007
100;2055
101;2104
102;2039
103;1975
104;1961
105;1947
106;1904
107;1862
108;1852
109;1842
110;1863
111;1884
112;1957
113;2031
114;2130
115;2229
116;2416
117;2604
118;2782
119;2961
120;3029
121;3098
122;3087
123;3076
124;2938
125;2801
126;2659
127;2517
128;2400
129;2284
130;2185
131;2086
132;2045
133;2004
134;1996
135;1989
136;1953
137;1918
138;2018
139;2118
140;2183
141;2249
142;2297
143;2346
144;2300
145;2255
146;2215
147;2175
148;2058
149;1942
150;1899
151;1856
152;1770
153;1685
154;1571
155;1458
156;1406
157;1354
158;1294
159;1235
160;1242
161;1250
162;1182
163;1115
164;1106
165;1097
166;1115
167;1134
168;1142
169;1150
170;1154
171;1159
172;1200
173;1241
174;1285
175;1330
176;1421
177;1512
178;1624
179;1736
180;1768
181;1800
182;1837
183;1874
184;1928
185;1982
186;2004
187;2026
188;1960
189;1894
190;1863
191;1833
192;1792
193;1752
194;1719
195;1687
196;1694
197;1701
198;1692
199;1683
200;1727
201;1772
202;1839
203;1907
204;2042
205;2178
206;2318
207;2459
208;2592
209;2725
210;2773
211;2821
212;2855
213;2890
214;2941
215;2992
216;2927
217;2863
218;2755
219;2648
220;2536
221;2424
222;2347
223;2271
224;2216
225;2162
226;2072
227;1982
228;1994
229;2007
230;1973
231;1940
232;1952
233;1964
234;1977
235;1991
236;2083
237;2175
238;2188
239;2202
240;2267
241;2333
242;2377
243;2422
244;2442
245;2462
246;2443
247;2424
248;2357
249;2291
250;2222
251;2153
252;2098
253;2044
254;1975
255;1907
256;1840
257;1774
258;1727
259;1681
260;1617
261;1554
262;1527
263;1501
264;1475
265;1450
266;1394
267;1339
268;1319
269;1299
270;1260
271;1221
272;1220
273;1219
274;1242
275;1266
276;1248
277;1230
278;1192
279;1155
280;1206
281;1257
282;1256
283;1256
284;1286
285;1317
286;1354
287;1392
288;1446
289;1501
290;1516
291;1532
292;1638
293;1745
294;1762
295;1780
296;1807
297;1834
298;1930
299;2026
300;2049
301;2073
302;2164
303;2255
304;2285
305;2315
306;2341
307;2368
308;2340
309;2313
310;2326
311;2340
312;2316
313;2293
314;2275
315;2257
316;2235
317;2213
318;2181
319;2149
320;2156
321;2164
322;2106
323;2049
324;2041
325;2033
326;1982
327;1931
328;1957
329;1984
330;1983
331;1982
332;1992
333;2002
334;2026
335;2051
336;2052
337;2053
338;2043
339;2033
340;2104
341;2175
342;2205
343;2235
344;2308
345;2382
346;2441
347;2501
348;2578
349;2655
350;2690
351;2726
352;2771
353;2816
354;2875
355;2934
356;3009
357;3085
358;3080
359;3076
360;3086
361;3096
362;3124
363;3152
364;3105
365;3058
366;3035
367;3012
368;3023
369;3034
370;2985
371;2936
372;2928
373;2921
374;2853
375;2786
376;2728
377;2670
378;2672
379;2674
380;2580
381;2486
382;2448
383;2410
384;2392
385;2375
386;2331
387;2288
388;2260
389;2233
390;2211
391;2189
392;2135
393;2082
394;2093
395;2104
396;2063
397;2022
398;2011
399;2000
400;2002
401;2004
402;2008
403;2013
404;1955
405;1898
406;1954
407;2011
408;2004
409;1998
410;2008
411;2018
412;2034
413;2051
414;2025
415;2000
416;2027
417;2055
418;2042
419;2029
420;2033
421;2038
422;2025
423;2013
424;2089
425;2166
426;2193
427;2220
428;2228
429;2237
430;2250
431;2264
432;2304
433;2344
434;2344
435;2344
436;2386
437;2428
438;2428
439;2428
440;2452
441;2477
442;2491
443;2506
444;2509
445;2512
446;2543
447;2575
448;2590
449;2606
450;2619
451;2633
452;2672
453;2712
454;2695
455;2679
456;2662
457;2646
458;2689
459;2732
460;2696
461;2661
462;2716
463;2772
464;2718
465;2664
466;2705
467;2746
468;2723
469;2701
470;2690
471;2679
472;2701
473;2723
474;2685
475;2648
476;2692
477;2737
478;2722
479;2708
480;2696
481;2684
482;2675
483;2666
484;2709
485;2752
486;2760
487;2768
488;2742
489;2717
490;2697
491;2677
492;2655
493;2633
494;2695
495;2757
496;2721
497;2686
498;2695
499;2704
500;2692
501;2681
502;2645
503;2610
504;2595
505;2581
506;2550
507;2519
508;2530
509;2541
510;2521
511;2502
512;2481
513;2461
514;2460
515;2459
516;2469
517;2479
518;2470
519;2462
520;2456
521;2451
522;2439
523;2428
524;2357
525;2286
526;2352
527;2419
528;2387
529;2355
530;2351
531;2348
532;2353
533;2359
534;2297
535;2235
536;2253
537;2271
538;2252
539;2233
540;2198
541;2164
542;2176
543;2188
544;2181
545;2175
546;2192
547;2209
548;2172
549;2135
550;2126
551;2118
552;2147
553;2177
554;2161
555;2146
556;2136
557;2127
558;2197
559;2268
560;2197
561;2126
562;2164
563;2202
564;2184
565;2166
566;2237
567;2308
568;2286
569;2264
570;2300
571;2337
572;2374
573;2411
574;2425
575;2439
576;2485
577;2532
578;2591
579;2650
580;2694
581;2739
582;2786
583;2834
584;2948
585;3063
586;3092
587;3121
588;3176
589;3232
590;3292
591;3353
592;3394
593;3436
594;3521
595;3606
596;3667
597;3728
598;3850
599;3973
600;4006
601;4039
602;4067
603;4095
604;4088
605;4082
606;4088
607;4095
608;4080
609;4066
610;4038
611;4011
612;3986
613;3962
614;3891
615;3820
616;3718
617;3616
618;3557
619;3498
620;3375
621;3252
622;3145
623;3039
624;3003
625;2968
626;2834
627;2701
628;2713
629;2725
630;2571
631;2417
632;2412
633;2408
634;2386
635;2364
636;2339
637;2315
638;2308
639;2302
640;2319
641;2337
642;2352
643;2368
644;2409
645;2450
646;2439
647;2428
648;2433
649;2439
650;2466
651;2493
652;2545
653;2597
654;2538
655;2479
656;2525
657;2572
658;2572
659;2573
660;2541
661;2510
662;2470
663;2430
664;2415
665;2400
666;2344
667;2288
668;2216
669;2144
670;2090
671;2036
672;1950
673;1864
674;1796
675;1729
676;1648
677;1567
678;1498
679;1430
680;1375
681;1321
682;1296
683;1272
684;1247
685;1223
686;1205
687;1188
688;1171
689;1154
690;1160
691;1166
692;1138
693;1110
694;1147
695;1185
696;1177
697;1170
698;1197
699;1225
700;1245
701;1266
702;1278
703;1290
704;1333
705;1376
706;1424
707;1472
708;1534
709;1596
710;1652
711;1709
712;1811
713;1914
714;1955
715;1996
716;2075
717;2155
718;2225
719;2295
720;2358
721;2422
722;2499
723;2577
724;2603
725;2630
726;2648
727;2666
728;2602
729;2539
730;2487
731;2435
732;2376
733;2317
734;2275
735;2233
736;2184
737;2135
738;2138
739;2142
740;2187
741;2233
742;2292
743;2351
744;2427
745;2504
746;2599
747;2695
748;2852
749;3010
750;3147
751;3285
752;3407
753;3529
754;3616
755;3704
756;3655
757;3606
758;3642
759;3678
760;3548
761;3418
762;3200
763;2983
764;2782
765;2581
766;2495
767;2410
768;2312
769;2215
770;2166
771;2117
772;2147
773;2177
774;2205
775;2233
776;2291
777;2350
778;2416
779;2482
780;2497
781;2512
782;2530
783;2548
784;2560
785;2572
786;2441
787;2311
788;2272
789;2233
790;2132
791;2031
792;1908
793;1785
794;1697
795;1610
796;1530
797;1450
798;1406
799;1363
800;1360
801;1357
802;1326
803;1296
804;1334
805;1372
806;1356
807;1341
808;1382
809;1423
810;1463
811;1503
812;1587
813;1671
814;1746
815;1822
816;1924
817;2026
818;2107
819;2188
820;2320
821;2453
822;2528
823;2604
824;2689
825;2774
826;2800
827;2826
828;2739
829;2652
830;2566
831;2481
832;2457
833;2433
834;2368
835;2304
836;2304
837;2304
838;2377
839;2450
840;2536
841;2623
842;2802
843;2981
844;3119
845;3258
846;3330
847;3403
848;3454
849;3505
850;3404
851;3303
852;3092
853;2881
854;2683
855;2486
856;2321
857;2157
858;2011
859;1865
860;1848
861;1831
862;1880
863;1929
864;1970
865;2011
866;2080
867;2149
868;2171
869;2193
870;2183
871;2173
872;2133
873;2093
874;1961
875;1829
876;1690
877;1552
878;1464
879;1377
880;1291
881;1205
882;1231
883;1257
884;1256
885;1256
886;1248
887;1241
888;1253
889;1265
890;1356
891;1448
892;1472
893;1496
894;1623
895;1751
896;1848
897;1945
898;2094
899;2244
900;2306
901;2368
902;2480
903;2592
904;2585
905;2579
906;2462
907;2346
908;2297
909;2249
910;2247
911;2246
912;2268
913;2291
914;2379
915;2468
916;2652
917;2837
918;2837
