# Strom: 0.01 A
# Magnetfeld: -8 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
629;1405
630;1311
631;1217
632;1156
633;1095
634;1054
635;1013
636;951
637;890
638;846
639;802
640;796
641;791
642;765
643;739
644;730
645;722
646;690
647;658
648;652
649;646
650;647
651;649
652;617
653;586
654;577
655;569
656;567
657;566
658;582
659;598
660;578
661;558
662;560
663;562
664;549
665;536
666;541
667;546
668;536
669;527
670;531
671;535
672;526
673;518
674;526
675;535
676;533
677;531
678;523
679;516
680;521
681;527
682;523
683;520
684;511
685;502
686;527
687;553
688;555
689;557
690;563
691;569
692;567
693;566
694;546
695;527
696;529
697;531
698;518
699;506
700;501
701;496
702;489
703;482
704;518
705;555
706;554
707;553
708;538
709;524
710;544
711;564
712;554
713;544
714;564
715;584
716;597
717;611
718;629
719;648
720;643
721;638
722;663
723;688
724;716
725;744
726;759
727;775
728;813
729;851
730;880
731;910
732;936
733;962
734;1003
735;1044
736;1096
737;1148
738;1224
739;1301
740;1388
741;1476
742;1598
743;1720
744;1816
745;1913
746;2027
747;2142
748;2306
749;2470
750;2565
751;2661
752;2780
753;2899
754;3024
755;3149
756;3108
757;3067
758;2943
759;2819
760;2684
761;2550
762;2308
763;2066
764;1845
765;1625
766;1416
767;1208
768;1110
769;1012
770;958
771;904
772;830
773;757
774;729
775;702
776;678
777;655
778;623
779;591
780;602
781;613
782;595
783;577
784;560
785;544
786;539
787;535
788;532
789;529
790;534
791;540
792;546
793;553
794;531
795;509
796;530
797;551
798;534
799;518
800;504
801;491
802;501
803;511
804;503
805;496
806;516
807;536
808;527
809;518
810;524
811;531
812;535
813;540
814;544
815;549
816;580
817;611
818;622
819;633
820;645
821;657
822;695
823;733
824;738
825;744
826;797
827;850
828;868
829;886
830;961
831;1037
832;1090
833;1144
834;1221
835;1299
836;1386
837;1474
838;1632
839;1791
840;1962
841;2133
842;2316
843;2499
844;2745
845;2992
846;3177
847;3363
848;3404
849;3445
850;3277
851;3109
852;2809
853;2510
854;2186
855;1862
856;1606
857;1350
858;1198
859;1046
860;935
861;824
862;790
863;757
864;729
865;702
866;663
867;624
868;605
869;586
870;559
871;533
872;545
873;557
874;554
875;551
876;543
877;535
878;537
879;540
880;531
881;522
882;520
883;518
884;529
885;540
886;537
887;535
888;537
889;540
890;543
891;546
892;565
893;584
894;572
895;560
896;576
897;593
898;613
899;633
900;657
901;682
902;697
903;713
904;753
905;793
906;845
907;897
908;945
909;993
910;1040
911;1088
912;1217
913;1347
914;1504
915;1661
916;1847
917;2033
918;2033
