# Strom: 4.04 A
# Magnetfeld: -407 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1084;306
1085;305
1086;294
1087;283
1088;275
1089;268
1090;273
1091;278
1092;278
1093;278
1094;286
1095;294
1096;297
1097;300
1098;300
1099;300
1100;311
1101;323
1102;314
1103;305
1104;302
1105;299
1106;288
1107;278
1108;262
1109;245
1110;253
1111;260
1112;256
1113;252
1114;248
1115;244
1116;254
1117;263
1118;256
1119;249
1120;256
1121;264
1122;267
1123;270
1124;279
1125;289
1126;298
1127;308
1128;327
1129;346
1130;385
1131;424
1132;478
1133;532
1134;591
1135;651
1136;701
1137;750
1138;763
1139;776
1140;744
1141;712
1142;647
1143;582
1144;520
1145;458
1146;415
1147;372
1148;352
1149;333
1150;328
1151;323
1152;326
1153;329
1154;318
1155;307
1156;303
1157;299
1158;302
1159;306
1160;288
1161;270
1162;271
1163;273
1164;274
1165;275
1166;272
1167;270
1168;285
1169;300
1170;313
1171;327
1172;303
1173;279
1174;280
1175;282
1176;272
1177;262
1178;249
1179;237
1180;244
1181;251
1182;238
1183;225
1184;239
1185;253
1186;249
1187;246
1188;254
1189;263
1190;259
1191;256
1192;278
1193;300
1194;312
1195;324
1196;360
1197;395
1198;446
1199;497
1200;569
1201;640
1202;692
1203;745
1204;730
1205;716
1206;661
1207;605
1208;540
1209;475
1210;429
1211;383
1212;359
1213;335
1214;320
1215;306
1216;308
1217;311
1218;299
1219;287
1220;283
1221;279
1222;271
1223;264
1224;269
1225;275
1226;268
1227;261
1228;270
1229;280
1230;292
1231;304
1232;297
1233;290
1234;291
1235;292
1236;273
1237;254
1238;255
1239;257
1240;248
1241;240
1242;243
1243;247
1244;243
1245;240
1246;244
1247;248
1248;253
1249;259
1250;274
1251;289
1252;305
1253;321
1254;351
1255;381
1256;438
1257;495
1258;573
1259;651
1260;683
1261;715
1262;681
1263;648
1264;577
1265;506
1266;449
1267;392
1268;360
1269;328
1270;324
1271;321
1272;315
1273;310
1274;303
1275;297
1276;288
1277;280
1278;271
1279;263
1280;264
1281;264
1282;261
1283;258
1284;265
1285;272
1286;278
1287;284
1288;280
1289;275
1290;263
1291;252
1292;251
1293;250
1294;240
1295;230
1296;235
1297;240
1298;249
1299;258
1300;251
1301;245
1302;251
1303;258
1304;278
1305;299
1306;330
1307;361
1308;409
1309;458
1310;546
1311;634
1312;671
1313;708
1314;663
1315;617
1316;538
1317;458
1318;404
1319;351
1320;333
1321;315
1322;312
1323;309
1324;303
1325;297
1326;283
1327;269
1328;264
1329;260
1330;260
1331;260
1332;269
1333;278
1334;274
1335;271
1336;276
1337;280
1338;268
1339;257
1340;245
1341;233
1342;233
1343;233
1344;233
1345;234
1346;237
1347;240
1348;241
1349;243
1350;253
1351;263
1352;279
1353;295
1354;337
1355;379
1356;423
1357;467
1358;551
1359;635
1360;665
1361;696
1362;631
1363;566
1364;481
1365;396
1366;358
1367;321
1368;321
