# Strom: 4.90 A
# Magnetfeld: -474 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
484;891
485;848
486;819
487;791
488;757
489;723
490;697
491;670
492;652
493;634
494;632
495;630
496;604
497;579
498;581
499;584
500;549
501;515
502;511
503;506
504;507
505;507
506;494
507;481
508;486
509;492
510;477
511;463
512;472
513;482
514;487
515;493
516;505
517;517
518;523
519;530
520;556
521;583
522;597
523;611
524;634
525;658
526;681
527;703
528;728
529;753
530;782
531;812
532;847
533;882
534;897
535;911
536;926
537;940
538;924
539;909
540;923
541;938
542;939
543;940
544;926
545;912
546;918
547;923
548;911
549;898
550;882
551;867
552;862
553;857
554;857
555;858
556;844
557;830
558;820
559;810
560;823
561;836
562;836
563;836
564;835
565;834
566;849
567;865
568;864
569;863
570;886
571;909
572;949
573;989
574;995
575;1001
576;1027
577;1054
578;1099
579;1143
580;1164
581;1186
582;1224
583;1262
584;1278
585;1294
586;1319
587;1345
588;1352
589;1359
590;1385
591;1411
592;1407
593;1402
594;1380
595;1358
596;1357
597;1356
598;1350
599;1344
600;1322
601;1300
602;1299
603;1299
604;1278
605;1257
606;1244
607;1231
608;1221
609;1211
610;1192
611;1174
612;1136
613;1099
614;1098
615;1097
616;1087
617;1078
618;1048
619;1019
620;1022
621;1026
622;1010
623;994
624;988
625;981
626;967
627;953
628;946
629;939
630;936
631;934
632;926
633;918
634;918
635;918
636;902
637;886
638;900
639;914
640;906
641;899
642;903
643;907
644;908
645;910
646;899
647;888
648;898
649;908
650;918
651;929
652;932
653;935
654;941
655;947
656;955
657;964
658;961
659;958
660;976
661;994
662;996
663;999
664;989
665;980
666;1004
667;1029
668;1028
669;1028
670;1031
671;1035
672;1033
673;1032
674;1042
675;1053
676;1055
677;1056
678;1079
679;1102
680;1085
681;1069
682;1083
683;1098
684;1096
685;1095
686;1098
687;1100
688;1084
689;1069
690;1073
691;1078
692;1096
693;1115
694;1109
695;1103
696;1112
697;1121
698;1101
699;1081
700;1080
701;1080
702;1091
703;1102
704;1101
705;1100
706;1089
707;1079
708;1083
709;1087
710;1098
711;1109
712;1110
713;1112
714;1100
715;1088
716;1078
717;1068
718;1077
719;1086
720;1102
721;1119
722;1105
723;1092
724;1079
725;1066
726;1090
727;1114
728;1124
729;1134
730;1108
731;1081
732;1104
733;1127
734;1121
735;1116
736;1100
737;1083
738;1096
739;1110
740;1110
741;1111
742;1102
743;1092
744;1092
745;1092
746;1091
747;1090
748;1081
749;1072
750;1066
751;1060
752;1066
753;1071
754;1053
755;1034
756;1037
757;1039
758;1052
759;1066
760;1044
761;1022
762;1033
763;1043
764;1029
765;1016
766;992
767;968
768;983
769;999
770;989
771;979
772;975
773;971
774;968
775;965
776;960
777;955
778;926
779;898
780;913
781;928
782;912
783;896
784;908
785;921
786;894
787;867
788;890
789;913
790;900
791;888
792;870
793;853
794;869
795;886
796;872
797;858
798;866
799;875
800;876
801;878
802;892
803;906
804;897
805;888
806;927
807;965
808;949
809;934
810;947
811;961
812;986
813;1011
814;1029
815;1047
816;1042
817;1037
818;1073
819;1110
820;1119
821;1128
822;1148
823;1167
824;1186
825;1204
826;1240
827;1275
828;1274
829;1273
830;1295
831;1317
832;1326
833;1335
834;1351
835;1368
836;1358
837;1349
838;1358
839;1366
840;1372
841;1377
842;1352
843;1327
844;1341
845;1354
846;1355
847;1356
848;1342
849;1328
850;1299
851;1270
852;1237
853;1204
854;1182
855;1160
856;1131
857;1103
858;1074
859;1045
860;1026
861;1007
862;977
863;947
864;930
865;912
866;884
867;856
868;855
869;854
870;860
871;867
872;843
873;820
874;847
875;875
876;888
877;902
878;899
879;897
880;894
881;892
882;911
883;930
884;943
885;956
886;966
887;976
888;973
889;971
890;966
891;961
892;946
893;931
894;941
895;950
896;950
897;950
898;923
899;896
900;872
901;848
902;828
903;808
904;776
905;744
906;741
907;739
908;707
909;676
910;654
911;633
912;606
913;580
914;566
915;552
916;532
917;512
918;510
919;508
920;498
921;488
922;477
923;467
924;464
925;462
926;463
927;463
928;458
929;453
930;457
931;462
932;477
933;492
934;502
935;513
936;501
937;490
938;512
939;535
940;567
941;600
942;601
943;603
944;650
945;698
946;724
947;750
948;770
949;790
950;836
951;881
952;929
953;978
954;1008
955;1038
956;1048
957;1059
958;1081
959;1103
960;1102
961;1101
962;1063
963;1026
964;1014
965;1002
966;976
967;949
968;936
969;923
970;887
971;850
972;844
973;837
974;863
975;888
976;918
977;949
978;986
979;1024
980;1075
981;1127
982;1172
983;1218
984;1245
985;1273
986;1324
987;1375
988;1358
989;1342
990;1345
991;1349
992;1316
993;1282
994;1244
995;1205
996;1153
997;1101
998;1049
999;997
1000;944
1001;891
1002;875
1003;859
1004;858
1005;858
1006;857
1007;857
1008;870
1009;884
1010;882
1011;881
1012;905
1013;929
1014;938
1015;948
1016;944
1017;941
1018;935
1019;929
1020;891
1021;852
1022;817
1023;783
1024;759
1025;736
1026;681
1027;626
1028;603
1029;579
1030;552
1031;524
1032;497
1033;470
1034;466
1035;461
1036;461
1037;461
1038;461
1039;461
1040;465
1041;469
1042;470
1043;471
1044;503
1045;535
1046;548
1047;560
1048;594
1049;628
1050;672
1051;716
1052;752
1053;789
1054;859
1055;929
1056;964
1057;1000
1058;1010
1059;1019
1060;1030
1061;1041
1062;1039
1063;1037
1064;993
1065;949
1066;911
1067;874
1068;856
1069;837
1070;844
1071;850
1072;887
1073;923
1074;974
1075;1025
1076;1109
1077;1193
1078;1231
1079;1269
1080;1308
1081;1347
1082;1333
1083;1320
1084;1281
1085;1242
1086;1186
1087;1130
1088;1047
1089;964
1090;912
1091;859
1092;840
1093;821
1094;818
1095;815
1096;837
1097;859
1098;894
1099;930
1100;909
1101;889
1102;886
1103;883
1104;886
1105;889
1106;851
1107;814
1108;778
1109;743
1110;683
1111;624
1112;585
1113;546
1114;504
1115;462
1116;458
1117;455
1118;453
1119;452
1120;447
1121;442
1122;468
1123;494
1124;515
1125;535
1126;555
1127;575
1128;616
1129;656
1130;712
1131;769
1132;826
1133;883
1134;941
1135;1000
1136;1027
1137;1053
1138;1029
1139;1006
1140;969
1141;933
1142;898
1143;864
1144;832
1145;800
1146;832
1147;864
1148;932
1149;1001
1150;1073
1151;1144
1152;1200
1153;1255
1154;1292
1155;1330
1156;1298
1157;1266
1158;1185
1159;1104
1160;1023
1161;942
1162;899
1163;857
1164;827
1165;797
1166;815
1167;833
1168;858
1169;884
1170;909
1171;934
1172;923
1173;913
1174;878
1175;842
1176;795
1177;747
1178;694
1179;642
1180;592
1181;542
1182;518
1183;495
1184;473
1185;452
1186;450
1187;448
1188;450
1189;452
1190;482
1191;512
1192;536
1193;560
1194;594
1195;628
1196;684
1197;741
1198;819
1199;897
1200;953
1201;1008
1202;1003
1203;999
1204;956
1205;914
1206;877
1207;839
1208;820
1209;802
1210;846
1211;891
1212;942
1213;993
1214;1098
1215;1203
1216;1242
1217;1282
1218;1269
1219;1257
1220;1203
1221;1149
1222;1046
1223;944
1224;873
1225;801
1226;786
1227;771
1228;797
1229;823
1230;852
1231;881
1232;890
1233;899
1234;882
1235;866
1236;812
1237;759
1238;693
1239;627
1240;582
1241;538
1242;512
1243;487
1244;466
1245;444
1246;443
1247;442
1248;459
1249;475
1250;490
1251;505
1252;569
1253;634
1254;698
1255;763
1256;831
1257;899
1258;942
1259;984
1260;982
1261;980
1262;941
1263;903
1264;853
1265;803
1266;806
1267;810
1268;877
1269;943
1270;1049
1271;1155
1272;1223
1273;1292
1274;1264
1275;1237
1276;1125
1277;1013
1278;936
1279;858
1280;822
1281;787
1282;791
1283;796
1284;812
1285;828
1286;848
1287;868
1288;854
1289;839
1290;775
1291;711
1292;654
1293;597
1294;554
1295;512
1296;465
1297;419
1298;431
1299;443
1300;455
1301;468
1302;482
1303;497
1304;542
1305;586
1306;642
1307;698
1308;790
1309;883
1310;911
1311;939
1312;924
1313;910
1314;876
1315;843
1316;810
1317;778
1318;804
1319;830
1320;937
1321;1043
1322;1102
1323;1161
1324;1185
1325;1210
1326;1141
1327;1073
1328;966
1329;860
1330;796
1331;732
1332;745
1333;758
1334;808
1335;859
1336;867
1337;876
1338;833
1339;790
1340;712
1341;634
1342;578
1343;522
1344;487
1345;453
1346;451
1347;450
1348;446
1349;443
1350;458
1351;473
1352;541
1353;610
1354;669
1355;729
1356;797
1357;864
1358;914
1359;963
1360;917
1361;872
1362;844
1363;816
1364;809
1365;803
1366;862
1367;922
1368;922
