# Strom: 0.83 A
# Magnetfeld: -95 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
694;920
695;911
696;890
697;868
698;870
699;871
700;858
701;846
702;861
703;877
704;871
705;864
706;862
707;859
708;854
709;849
710;845
711;842
712;852
713;862
714;861
715;860
716;871
717;882
718;862
719;843
720;857
721;871
722;861
723;850
724;851
725;853
726;853
727;853
728;865
729;877
730;888
731;899
732;915
733;931
734;934
735;937
736;959
737;981
738;968
739;956
740;961
741;967
742;964
743;961
744;951
745;941
746;929
747;917
748;920
749;924
750;931
751;939
752;928
753;918
754;929
755;941
756;939
757;938
758;954
759;970
760;965
761;959
762;978
763;997
764;992
765;988
766;997
767;1007
768;1024
769;1042
770;1052
771;1061
772;1073
773;1085
774;1090
775;1095
776;1108
777;1120
778;1130
779;1141
780;1147
781;1153
782;1176
783;1200
784;1226
785;1253
786;1272
787;1292
788;1316
789;1341
790;1389
791;1438
792;1459
793;1481
794;1522
795;1563
796;1609
797;1655
798;1713
799;1771
800;1828
801;1885
802;1918
803;1951
804;1997
805;2043
806;2082
807;2121
808;2176
809;2231
810;2278
811;2325
812;2384
813;2443
814;2485
815;2527
816;2667
817;2807
818;2825
819;2842
820;2918
821;2994
822;3093
823;3193
824;3261
825;3329
826;3399
827;3470
828;3547
829;3624
830;3687
831;3750
832;3795
833;3840
834;3926
835;4012
836;4037
837;4062
838;4078
839;4095
840;4081
841;4067
842;4079
843;4091
844;4093
845;4095
846;4024
847;3953
848;3969
849;3986
850;3884
851;3782
852;3703
853;3624
854;3531
855;3439
856;3334
857;3228
858;3113
859;2997
860;2897
861;2798
862;2687
863;2577
864;2402
865;2227
866;2190
867;2154
868;2026
869;1898
870;1783
871;1668
872;1586
873;1504
874;1444
875;1385
876;1346
877;1308
878;1260
879;1212
880;1190
881;1168
882;1125
883;1082
884;1057
885;1032
886;990
887;949
888;938
889;927
890;906
891;886
892;862
893;839
894;801
895;764
896;759
897;754
898;743
899;733
900;717
901;701
902;695
903;690
904;673
905;657
906;648
907;639
908;652
909;665
910;645
911;626
912;624
913;622
914;607
915;592
916;603
917;615
918;610
919;605
920;597
921;589
922;581
923;573
924;581
925;590
926;588
927;585
928;578
929;572
930;573
931;574
932;581
933;587
934;583
935;579
936;597
937;615
938;605
939;595
940;600
941;605
942;608
943;610
944;616
945;622
946;642
947;663
948;651
949;639
950;658
951;676
952;699
953;722
954;713
955;704
956;730
957;757
958;761
959;766
960;812
961;859
962;877
963;896
964;957
965;1018
966;1074
967;1131
968;1170
969;1210
970;1304
971;1398
972;1502
973;1605
974;1747
975;1890
976;2053
977;2217
978;2373
979;2528
980;2758
981;2988
982;3202
983;3416
984;3594
985;3773
986;3906
987;4039
988;4062
989;4085
990;4090
991;4095
992;4040
993;3985
994;3794
995;3604
996;3439
997;3275
998;3082
999;2890
1000;2650
1001;2411
1002;2194
1003;1978
1004;1799
1005;1621
1006;1480
1007;1340
1008;1244
1009;1149
1010;1067
1011;986
1012;943
1013;901
1014;840
1015;779
1016;773
1017;766
1018;734
1019;702
1020;689
1021;677
1022;673
1023;670
1024;657
1025;644
1026;630
1027;616
1028;606
1029;597
1030;598
1031;600
1032;600
1033;601
1034;591
1035;582
1036;579
1037;576
1038;582
1039;588
1040;577
1041;565
1042;573
1043;581
1044;577
1045;573
1046;581
1047;589
1048;592
1049;595
1050;603
1051;611
1052;612
1053;613
1054;640
1055;667
1056;679
1057;692
1058;715
1059;738
1060;764
1061;790
1062;828
1063;867
1064;918
1065;970
1066;1056
1067;1141
1068;1265
1069;1388
1070;1550
1071;1711
1072;1931
1073;2152
1074;2391
1075;2631
1076;2914
1077;3198
1078;3440
1079;3682
1080;3785
1081;3889
1082;3887
1083;3886
1084;3798
1085;3711
1086;3521
1087;3331
1088;3042
1089;2752
1090;2467
1091;2181
1092;1932
1093;1684
1094;1509
1095;1335
1096;1219
1097;1104
1098;994
1099;883
1100;844
1101;805
1102;758
1103;712
1104;694
1105;675
1106;672
1107;670
1108;637
1109;604
1110;604
1111;605
1112;591
1113;578
1114;577
1115;577
1116;568
1117;559
1118;566
1119;573
1120;578
1121;583
1122;585
1123;587
1124;589
1125;592
1126;594
1127;596
1128;612
1129;628
1130;630
1131;632
1132;653
1133;675
1134;687
1135;700
1136;734
1137;768
1138;804
1139;840
1140;901
1141;962
1142;1033
1143;1103
1144;1267
1145;1431
1146;1654
1147;1877
1148;2145
1149;2413
1150;2735
1151;3057
1152;3301
1153;3545
1154;3721
1155;3896
1156;3862
1157;3827
1158;3628
1159;3430
1160;3131
1161;2833
1162;2416
1163;2000
1164;1782
1165;1564
1166;1362
1167;1161
1168;1055
1169;949
1170;875
1171;802
1172;761
1173;721
1174;702
1175;683
1176;660
1177;637
1178;619
1179;600
1180;595
1181;591
1182;596
1183;602
1184;590
1185;579
1186;587
1187;595
1188;604
1189;612
1190;599
1191;587
1192;590
1193;594
1194;614
1195;634
1196;637
1197;640
1198;659
1199;678
1200;695
1201;713
1202;769
1203;826
1204;874
1205;922
1206;1024
1207;1126
1208;1273
1209;1421
1210;1670
1211;1919
1212;2243
1213;2567
1214;2892
1215;3217
1216;3458
1217;3698
1218;3758
1219;3818
1220;3616
1221;3413
1222;3070
1223;2727
1224;2368
1225;2009
1226;1696
1227;1384
1228;1216
1229;1049
1230;942
1231;836
1232;782
1233;728
1234;692
1235;655
1236;640
1237;625
1238;617
1239;610
1240;602
1241;595
1242;578
1243;561
1244;556
1245;552
1246;550
1247;549
1248;558
1249;568
1250;567
1251;566
1252;570
1253;575
1254;607
1255;640
1256;656
1257;673
1258;693
1259;713
1260;790
1261;868
1262;940
1263;1012
1264;1122
1265;1232
1266;1478
1267;1725
1268;2056
1269;2388
1270;2748
1271;3108
1272;3368
1273;3628
1274;3586
1275;3544
1276;3316
1277;3089
1278;2675
1279;2261
1280;1903
1281;1546
1282;1327
1283;1108
1284;982
1285;856
1286;786
1287;715
1288;681
1289;647
1290;617
1291;587
1292;578
1293;568
1294;557
1295;545
1296;542
1297;538
1298;546
1299;554
1300;556
1301;559
1302;553
1303;548
1304;568
1305;588
1306;608
1307;627
1308;624
1309;620
1310;671
1311;722
1312;785
1313;849
1314;955
1315;1062
1316;1223
1317;1384
1318;1649
1319;1914
1320;2313
1321;2713
1322;3025
1323;3337
1324;3450
1325;3563
1326;3378
1327;3194
1328;2744
1329;2294
1330;1917
1331;1541
1332;1293
1333;1044
1334;916
1335;788
1336;721
1337;655
1338;638
1339;621
1340;593
1341;564
1342;564
1343;564
1344;559
1345;554
1346;551
1347;549
1348;539
1349;529
1350;537
1351;544
1352;567
1353;590
1354;605
1355;621
1356;652
1357;684
1358;712
1359;741
1360;805
1361;870
1362;1016
1363;1162
1364;1367
1365;1571
1366;1902
1367;2233
1368;2233
