# Strom: 3.47 A
# Magnetfeld: -357 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1842
2;1715
3;1589
4;1455
5;1321
6;1232
7;1144
8;1100
9;1057
10;1003
11;950
12;942
13;935
14;912
15;890
16;863
17;837
18;837
19;837
20;836
21;835
22;872
23;910
24;948
25;986
26;1070
27;1155
28;1234
29;1314
30;1480
31;1647
32;1730
33;1814
34;1874
35;1934
36;1947
37;1960
38;1949
39;1938
40;2032
41;2126
42;2262
43;2399
44;2582
45;2765
46;2787
47;2810
48;2792
49;2774
50;2673
51;2573
52;2459
53;2346
54;2348
55;2351
56;2317
57;2284
58;2350
59;2417
60;2388
61;2360
62;2243
63;2127
64;1988
65;1849
66;1743
67;1638
68;1532
69;1427
70;1366
71;1306
72;1223
73;1141
74;1092
75;1043
76;1022
77;1002
78;978
79;955
80;962
81;970
82;961
83;952
84;953
85;955
86;952
87;950
88;971
89;993
90;1013
91;1033
92;1102
93;1172
94;1246
95;1321
96;1403
97;1485
98;1582
99;1680
100;1821
101;1962
102;2080
103;2198
104;2276
105;2355
106;2354
107;2353
108;2371
109;2390
110;2430
111;2471
112;2523
113;2575
114;2732
115;2890
116;3039
117;3189
118;3294
119;3400
120;3470
121;3540
122;3411
123;3282
124;3140
125;2998
126;2911
127;2825
128;2782
129;2739
130;2776
131;2814
132;2809
133;2805
134;2792
135;2779
136;2729
137;2679
138;2548
139;2417
140;2348
141;2279
142;2144
143;2009
144;1921
145;1834
146;1699
147;1565
148;1508
149;1452
150;1413
151;1374
152;1315
153;1256
154;1233
155;1210
156;1154
157;1099
158;1089
159;1079
160;1072
161;1066
162;1031
163;997
164;985
165;973
166;987
167;1001
168;1001
169;1002
170;1003
171;1004
172;1028
173;1052
174;1065
175;1079
176;1106
177;1134
178;1175
179;1217
180;1298
181;1379
182;1451
183;1523
184;1629
185;1736
186;1840
187;1945
188;1961
189;1978
190;2055
191;2133
192;2139
193;2146
194;2167
195;2189
196;2165
197;2142
198;2184
199;2226
200;2258
201;2291
202;2405
203;2519
204;2575
205;2632
206;2779
207;2927
208;3039
209;3152
210;3139
211;3127
212;3132
213;3138
214;3021
215;2905
216;2916
217;2927
218;2802
219;2677
220;2611
221;2546
222;2534
223;2522
224;2512
225;2502
226;2520
227;2539
228;2518
229;2497
230;2554
231;2612
232;2597
233;2583
234;2502
235;2422
236;2396
237;2371
238;2236
239;2102
240;2054
241;2007
242;1885
243;1763
244;1754
245;1745
246;1674
247;1603
248;1536
249;1470
250;1464
251;1458
252;1402
253;1347
254;1305
255;1263
256;1242
257;1221
258;1186
259;1152
260;1156
261;1161
262;1131
263;1101
264;1086
265;1072
266;1062
267;1052
268;1057
269;1063
270;1039
271;1015
272;1036
273;1057
274;1051
275;1046
276;1050
277;1055
278;1034
279;1013
280;1060
281;1108
282;1085
283;1063
284;1080
285;1097
286;1102
287;1108
288;1160
289;1212
290;1207
291;1203
292;1219
293;1235
294;1260
295;1285
296;1309
297;1334
298;1380
299;1427
300;1499
301;1572
302;1658
303;1745
304;1785
305;1825
306;1899
307;1973
308;2057
309;2142
310;2205
311;2269
312;2323
313;2377
314;2407
315;2437
316;2492
317;2548
318;2624
319;2701
320;2678
321;2655
322;2637
323;2619
324;2669
325;2719
326;2698
327;2677
328;2672
329;2668
330;2702
331;2737
332;2700
333;2664
334;2697
335;2730
336;2732
337;2734
338;2798
339;2863
340;2919
341;2976
342;3030
343;3085
344;3092
345;3099
346;3210
347;3322
348;3335
349;3349
350;3438
351;3527
352;3563
353;3600
354;3597
355;3595
356;3631
357;3667
358;3555
359;3444
360;3521
361;3598
362;3544
363;3491
364;3451
365;3411
366;3380
367;3349
368;3280
369;3211
370;3169
371;3127
372;3159
373;3191
374;3137
375;3083
376;3017
377;2952
378;2924
379;2896
380;2887
381;2879
382;2836
383;2794
384;2754
385;2715
386;2730
387;2746
388;2724
389;2703
390;2683
391;2664
392;2676
393;2688
394;2715
395;2743
396;2745
397;2748
398;2766
399;2785
400;2782
401;2779
402;2758
403;2737
404;2790
405;2843
406;2807
407;2772
408;2773
409;2775
410;2813
411;2852
412;2839
413;2826
414;2810
415;2794
416;2809
417;2825
418;2824
419;2823
420;2847
421;2872
422;2856
423;2841
424;2853
425;2866
426;2846
427;2826
428;2798
429;2770
430;2779
431;2788
432;2759
433;2730
434;2767
435;2805
436;2795
437;2786
438;2759
439;2732
440;2728
441;2725
442;2663
443;2601
444;2626
445;2652
446;2669
447;2686
448;2660
449;2635
450;2611
451;2588
452;2622
453;2657
454;2599
455;2542
456;2567
457;2592
458;2565
459;2539
460;2521
461;2504
462;2530
463;2557
464;2503
465;2450
466;2440
467;2430
468;2410
469;2390
470;2399
471;2408
472;2412
473;2417
474;2395
475;2373
476;2377
477;2382
478;2321
479;2260
480;2272
481;2284
482;2287
483;2291
484;2289
485;2288
486;2278
487;2268
488;2292
489;2317
490;2271
491;2226
492;2220
493;2215
494;2210
495;2206
496;2234
497;2262
498;2261
499;2260
500;2272
501;2284
502;2271
503;2259
504;2219
505;2180
506;2220
507;2260
508;2296
509;2333
510;2292
511;2251
512;2265
513;2279
514;2315
515;2351
516;2312
517;2273
518;2264
519;2255
520;2246
521;2238
522;2304
523;2371
524;2369
525;2368
526;2372
527;2377
528;2365
529;2353
530;2404
531;2455
532;2463
533;2471
534;2472
535;2473
536;2511
537;2550
