# Strom: 0.83 A
# Magnetfeld: -95 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
456;908
457;932
458;960
459;988
460;959
461;930
462;910
463;891
464;891
465;891
466;887
467;884
468;873
469;862
470;857
471;853
472;858
473;864
474;862
475;861
476;838
477;815
478;812
479;810
480;821
481;833
482;857
483;881
484;877
485;873
486;850
487;828
488;858
489;888
490;860
491;833
492;866
493;899
494;911
495;924
496;908
497;893
498;910
499;928
500;934
501;941
502;936
503;932
504;930
505;928
506;936
507;944
508;962
509;981
510;984
511;988
512;988
513;988
514;1019
515;1050
516;1034
517;1019
518;1040
519;1061
520;1072
521;1084
522;1072
523;1061
524;1100
525;1139
526;1137
527;1135
528;1151
529;1168
530;1184
531;1201
532;1217
533;1234
534;1243
535;1252
536;1277
537;1303
538;1359
539;1416
540;1390
541;1365
542;1381
543;1398
544;1438
545;1478
546;1497
547;1516
548;1562
549;1609
550;1612
551;1616
552;1669
553;1723
554;1727
555;1732
556;1776
557;1820
558;1861
559;1902
560;1928
561;1955
562;1975
563;1996
564;2045
565;2095
566;2102
567;2109
568;2171
569;2233
570;2248
571;2264
572;2303
573;2342
574;2460
575;2579
576;2603
577;2628
578;2686
579;2745
580;2780
581;2816
582;2922
583;3029
584;3044
585;3059
586;3135
587;3211
588;3292
589;3373
590;3482
591;3591
592;3615
593;3640
594;3715
595;3791
596;3873
597;3955
598;3988
599;4021
600;4058
601;4095
602;4095
603;4095
604;4095
605;4095
606;4095
607;4095
608;4095
609;4095
610;4095
611;4095
612;4095
613;4095
614;4095
615;4095
616;4095
617;4095
618;3994
619;3893
620;3815
621;3737
622;3634
623;3531
624;3384
625;3238
626;3114
627;2990
628;2907
629;2825
630;2704
631;2584
632;2448
633;2313
634;2172
635;2031
636;1962
637;1894
638;1721
639;1549
640;1490
641;1432
642;1397
643;1363
644;1287
645;1212
646;1180
647;1148
648;1125
649;1103
650;1055
651;1008
652;990
653;972
654;928
655;884
656;911
657;939
658;920
659;902
660;866
661;831
662;831
663;831
664;817
665;804
666;787
667;771
668;762
669;753
670;765
671;777
672;762
673;748
674;754
675;760
676;748
677;737
678;764
679;791
680;770
681;749
682;780
683;811
684;802
685;793
686;790
687;788
688;781
689;775
690;810
691;846
692;842
693;839
694;787
695;735
696;732
697;729
698;751
699;773
700;769
701;766
702;741
703;717
704;734
705;751
706;745
707;739
708;767
709;795
710;802
711;810
712;811
713;813
714;837
715;862
716;864
717;866
718;892
719;919
720;946
721;973
722;977
723;981
724;1032
725;1084
726;1128
727;1172
728;1202
729;1232
730;1273
731;1314
732;1353
733;1392
734;1470
735;1549
736;1588
737;1627
738;1738
739;1849
740;1945
741;2042
742;2165
743;2289
744;2436
745;2583
746;2705
747;2828
748;2986
749;3145
750;3350
751;3556
752;3680
753;3804
754;3914
755;4024
756;4041
757;4059
758;3996
759;3933
760;3803
761;3673
762;3524
763;3376
764;3131
765;2887
766;2642
767;2397
768;2175
769;1953
770;1796
771;1640
772;1480
773;1321
774;1243
775;1166
776;1083
777;1001
778;939
779;877
780;835
781;793
782;776
783;759
784;746
785;733
786;733
787;733
788;711
789;689
790;667
791;646
792;656
793;666
794;685
795;704
796;669
797;635
798;651
799;668
800;659
801;651
802;658
803;666
804;656
805;646
806;636
807;626
808;622
809;618
810;641
811;664
812;680
813;697
814;689
815;682
816;717
817;753
818;754
819;755
820;797
821;839
822;873
823;908
824;936
825;964
826;1004
827;1044
828;1103
829;1163
830;1237
831;1312
832;1392
833;1472
834;1609
835;1747
836;1863
837;1980
838;2165
839;2350
840;2510
841;2670
842;2922
843;3174
844;3402
845;3631
846;3863
847;4095
848;4095
849;4095
850;4095
851;4095
852;4087
853;4079
854;3717
855;3356
856;3063
857;2770
858;2452
859;2135
860;1887
861;1640
862;1470
863;1301
864;1208
865;1115
866;1067
867;1019
868;1000
869;982
870;948
871;915
872;889
873;864
874;829
875;795
876;790
877;786
878;786
879;786
880;808
881;830
882;854
883;879
884;855
885;831
886;810
887;790
888;787
889;784
890;806
891;828
892;851
893;875
894;907
895;939
896;953
897;968
898;982
899;997
900;1046
901;1095
902;1160
903;1225
904;1285
905;1345
906;1409
907;1474
908;1543
909;1612
910;1744
911;1876
912;1978
913;2080
914;2315
915;2550
916;2801
917;3052
918;3052
