# Strom: 4.03 A
# Magnetfeld: -406 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;225
2;232
3;240
4;246
5;253
6;272
7;292
8;333
9;375
10;408
11;440
12;428
13;415
14;364
15;313
16;293
17;272
18;274
19;277
20;275
21;274
22;266
23;258
24;259
25;261
26;287
27;312
28;333
29;354
30;380
31;406
32;397
33;388
34;351
35;313
36;299
37;285
38;252
39;220
40;218
41;216
42;222
43;229
44;229
45;229
46;234
47;239
48;263
49;287
50;317
51;348
52;378
53;408
54;432
55;457
56;428
57;399
58;343
59;287
60;268
61;249
62;262
63;275
64;275
65;276
66;275
67;274
68;277
69;281
70;291
71;302
72;324
73;347
74;377
75;407
76;403
77;398
78;360
79;322
80;296
81;270
82;254
83;238
84;234
85;230
86;225
87;219
88;229
89;240
90;240
91;240
92;248
93;257
94;279
95;301
96;342
97;383
98;411
99;440
100;447
101;455
102;422
103;390
104;347
105;304
106;291
107;278
108;270
109;261
110;263
111;266
112;264
113;262
114;263
115;263
116;270
117;278
118;299
119;320
120;355
121;391
122;406
123;421
124;399
125;378
126;355
127;331
128;297
129;262
130;248
131;233
132;234
133;235
134;231
135;228
136;233
137;238
138;230
139;222
140;241
141;260
142;264
143;269
144;295
145;321
146;376
147;430
148;460
149;491
150;476
151;462
152;425
153;389
154;351
155;313
156;297
157;282
158;274
159;266
160;273
161;280
162;274
163;269
164;268
165;268
166;276
167;284
168;295
169;306
170;329
171;352
172;384
173;417
174;423
175;429
176;420
177;412
178;365
179;318
180;297
181;277
182;258
183;239
184;239
185;239
186;238
187;237
188;231
189;226
190;243
191;261
192;253
193;246
194;250
195;255
196;264
197;273
198;304
199;336
200;388
201;441
202;462
203;483
204;488
205;494
206;457
207;421
208;379
209;338
210;324
211;310
212;293
213;277
214;278
215;280
216;284
217;288
218;277
219;267
220;273
221;280
222;278
223;277
224;288
225;299
226;319
227;340
228;379
229;418
230;432
231;447
232;447
233;447
234;423
235;400
236;374
237;348
238;316
239;284
240;269
241;253
242;248
243;243
244;251
245;258
246;247
247;236
248;238
249;240
250;250
251;260
252;249
253;238
254;253
255;268
256;289
257;309
258;318
259;326
260;374
261;421
262;456
263;491
264;497
265;504
266;481
267;458
268;444
269;431
270;385
271;339
272;324
273;309
274;308
275;308
276;299
277;291
278;295
279;300
280;297
281;294
282;286
283;278
284;281
285;284
286;281
287;278
288;293
289;309
290;326
291;344
292;373
293;401
294;426
295;451
296;462
297;473
298;454
299;436
300;401
301;367
302;349
303;332
304;313
305;294
306;276
307;259
308;253
309;248
310;240
311;232
312;233
313;234
314;237
315;240
316;243
317;246
318;245
319;244
320;251
321;258
322;257
323;257
324;275
325;294
326;306
327;318
328;355
329;392
330;417
331;443
332;479
333;516
334;532
335;547
336;528
337;508
338;482
339;455
340;420
341;385
342;365
343;345
344;327
345;308
346;310
347;312
348;302
349;292
350;284
351;277
352;289
353;302
354;305
355;309
356;304
357;300
358;294
359;288
360;286
361;285
362;300
363;315
364;320
365;325
366;341
367;357
368;387
369;417
370;426
371;436
372;450
373;465
374;470
375;475
376;455
377;435
378;407
379;380
380;363
381;346
382;328
383;311
384;300
385;289
386;277
387;266
388;258
389;250
390;244
391;239
392;242
393;246
394;248
395;251
396;240
397;229
398;239
399;249
400;250
401;251
402;252
403;252
404;251
405;250
406;259
407;269
408;270
409;272
410;302
411;332
412;351
413;370
414;391
415;412
416;449
417;486
418;502
419;517
420;527
421;536
422;538
423;541
424;526
425;511
426;490
427;470
428;447
429;424
430;394
431;365
432;356
433;348
434;334
435;321
436;309
437;298
438;306
439;314
440;308
441;301
442;305
443;308
444;312
445;316
446;320
447;324
448;312
449;299
450;294
451;289
452;287
453;285
454;294
455;303
456;309
457;314
458;310
459;307
460;315
461;324
462;344
463;364
464;385
465;406
466;421
467;436
468;455
469;474
470;470
471;466
472;483
473;500
474;493
475;486
476;481
477;476
478;463
479;451
480;434
481;418
482;390
483;362
484;345
485;329
486;335
487;342
488;320
489;299
490;289
491;280
492;268
493;256
494;268
495;281
496;271
497;261
498;255
499;249
500;251
501;253
502;250
503;247
504;242
505;237
506;245
507;253
508;252
509;252
510;246
511;241
512;256
513;271
514;267
515;263
516;265
517;267
518;270
519;273
520;274
521;274
522;271
523;268
524;275
525;283
526;281
527;279
528;297
529;315
530;319
531;323
532;342
533;362
534;375
535;388
536;419
537;451
538;469
539;487
540;491
541;494
542;518
543;542
544;545
545;549
546;553
547;558
548;567
549;575
550;580
551;585
552;574
553;564
554;543
555;523
556;502
557;482
558;469
559;455
560;442
561;429
562;419
563;410
564;396
565;383
566;363
567;343
568;345
569;348
570;347
571;346
572;341
573;335
574;325
575;315
576;317
577;320
578;311
579;302
580;305
581;309
582;308
583;307
584;308
585;309
586;306
587;303
588;312
589;321
590;315
591;309
592;306
593;302
594;307
595;312
596;322
597;333
598;316
599;299
600;306
601;313
602;307
603;301
604;308
605;316
606;309
607;303
608;298
609;293
610;294
611;295
612;302
613;309
614;311
615;313
616;316
617;319
618;303
619;288
620;291
621;295
622;298
623;301
624;313
625;326
626;317
627;309
628;318
629;328
630;324
631;320
632;332
633;345
634;345
635;344
636;333
637;323
638;343
639;363
640;355
641;347
642;354
643;361
644;365
645;370
646;385
647;400
648;392
649;385
650;390
651;396
652;402
653;408
654;415
655;423
656;426
657;430
658;433
659;436
660;444
661;452
662;459
663;467
664;466
665;465
666;473
667;482
668;488
669;494
670;508
671;522
672;515
673;508
674;505
675;502
676;494
677;487
678;499
679;512
680;513
681;514
682;507
683;500
684;514
685;529
686;516
687;504
688;512
689;520
690;520
691;520
692;516
693;513
694;518
695;523
696;514
697;506
698;511
699;517
700;523
701;530
702;517
703;504
704;518
705;532
706;523
707;515
708;511
709;506
710;510
711;514
712;510
713;506
714;506
715;506
716;498
717;491
718;497
719;503
720;520
721;537
722;528
723;518
724;507
725;496
726;506
727;515
728;524
729;533
730;518
731;504
732;506
733;508
734;506
735;505
736;518
737;532
738;529
739;527
740;522
741;517
742;514
743;510
744;516
745;522
746;516
747;510
748;518
749;526
750;528
751;531
752;524
753;517
754;498
755;479
756;493
757;508
758;503
759;499
760;498
761;496
762;504
763;512
764;502
765;492
766;496
767;500
768;488
769;476
770;460
771;445
772;452
773;459
774;459
775;459
776;444
777;429
778;427
779;425
780;424
781;423
782;416
783;410
784;410
785;411
786;397
787;383
788;390
789;396
790;385
791;375
792;370
793;366
794;355
795;345
796;339
797;333
798;332
799;332
800;324
801;317
802;319
803;322
804;321
805;320
806;309
807;299
808;304
809;309
810;311
811;313
812;298
813;284
814;291
815;299
816;301
817;302
818;295
819;287
820;286
821;286
822;288
823;291
824;298
825;305
826;309
827;313
828;302
829;291
830;297
831;302
832;296
833;290
834;292
835;295
836;303
837;312
838;311
839;310
840;316
841;322
842;317
843;312
844;319
845;327
846;315
847;304
848;308
849;311
850;307
851;303
852;299
853;294
854;295
855;297
856;301
857;306
858;314
859;321
860;315
861;309
862;319
863;329
864;328
865;328
866;339
867;351
868;358
869;366
870;379
871;392
872;403
873;414
874;424
875;433
876;457
877;482
878;492
879;503
880;512
881;520
882;539
883;558
884;565
885;572
886;581
887;591
888;573
889;555
890;552
891;548
892;528
893;508
894;496
895;485
896;467
897;449
898;415
899;381
900;379
901;377
902;363
903;350
904;338
905;326
906;322
907;318
908;301
909;285
910;282
911;280
912;274
913;268
914;264
915;261
916;259
917;258
918;256
919;254
920;259
921;263
922;255
923;248
924;253
925;258
926;254
927;251
928;244
929;236
930;245
931;254
932;253
933;252
934;254
935;256
936;256
937;256
938;260
939;265
940;262
941;260
942;270
943;280
944;275
945;270
946;283
947;297
948;309
949;322
950;329
951;336
952;358
953;380
954;407
955;434
956;439
957;444
958;469
959;494
960;494
961;494
962;489
963;484
964;470
965;456
966;445
967;433
968;421
969;408
970;378
971;348
972;340
973;332
974;313
975;293
976;293
977;293
978;297
979;301
980;299
981;297
982;290
983;283
984;292
985;301
986;300
987;299
988;299
989;300
990;302
991;304
992;303
993;303
994;306
995;308
996;305
997;301
998;306
999;310
1000;314
1001;318
1002;332
1003;347
1004;367
1005;388
1006;409
1007;430
1008;451
1009;472
1010;512
1011;552
1012;553
1013;555
1014;555
1015;556
1016;534
1017;512
1018;490
1019;469
1020;435
1021;402
1022;373
1023;344
1024;327
1025;310
1026;304
1027;297
1028;279
1029;261
1030;257
1031;253
1032;254
1033;256
1034;252
1035;248
1036;246
1037;245
1038;250
1039;255
1040;248
1041;241
1042;240
1043;239
1044;246
1045;253
1046;248
1047;243
1048;254
1049;264
1050;274
1051;285
1052;291
1053;297
1054;321
1055;345
1056;370
1057;396
1058;427
1059;459
1060;462
1061;465
1062;469
1063;474
1064;460
1065;447
1066;423
1067;398
1068;365
1069;333
1070;324
1071;316
1072;308
1073;300
1074;286
1075;272
1076;283
1077;294
1078;292
1079;290
1080;298
1081;305
1082;295
1083;285
1084;289
1085;293
1086;285
1087;278
1088;288
1089;298
1090;300
1091;302
1092;324
1093;345
1094;382
1095;419
1096;454
1097;489
1098;518
1099;548
1100;537
1101;526
1102;499
1103;471
1104;440
1105;410
1106;382
1107;354
1108;337
1109;319
1110;309
1111;300
1112;274
1113;249
1114;246
1115;243
1116;251
1117;259
1118;255
1119;252
1120;244
1121;236
1122;236
1123;237
1124;243
1125;250
1126;249
1127;248
1128;260
1129;272
1130;285
1131;298
1132;324
1133;351
1134;371
1135;392
1136;426
1137;460
1138;465
1139;471
1140;461
1141;451
1142;422
1143;393
1144;361
1145;329
1146;308
1147;287
1148;283
1149;280
1150;288
1151;296
1152;298
1153;301
1154;298
1155;294
1156;296
1157;298
1158;296
1159;295
1160;294
1161;292
1162;302
1163;312
1164;338
1165;363
1166;397
1167;432
1168;475
1169;518
1170;539
1171;560
1172;520
1173;481
1174;442
1175;404
1176;367
1177;330
1178;313
1179;297
1180;278
1181;259
1182;255
1183;252
1184;243
1185;235
1186;229
1187;224
1188;225
1189;226
1190;238
1191;251
1192;252
1193;252
1194;252
1195;252
1196;271
1197;289
1198;315
1199;341
1200;373
1201;405
1202;422
1203;438
1204;452
1205;466
1206;432
1207;398
1208;373
1209;349
1210;328
1211;308
1212;295
1213;281
1214;283
1215;286
1216;293
1217;301
1218;290
1219;280
1220;294
1221;308
1222;301
1223;294
1224;311
1225;328
1226;344
1227;360
1228;401
1229;443
1230;477
1231;512
1232;519
1233;527
1234;472
1235;417
1236;382
1237;347
1238;313
1239;280
1240;269
1241;258
1242;257
1243;257
1244;248
1245;240
1246;237
1247;235
1248;232
1249;230
1250;232
1251;235
1252;257
1253;279
1254;276
1255;273
1256;298
1257;322
1258;358
1259;394
1260;425
1261;456
1262;440
1263;424
1264;389
1265;354
1266;316
1267;279
1268;290
1269;301
1270;289
1271;277
1272;288
1273;299
1274;297
1275;296
1276;290
1277;284
1278;283
1279;282
1280;299
1281;316
1282;344
1283;372
1284;428
1285;484
1286;490
1287;497
1288;474
1289;451
1290;389
1291;327
1292;309
1293;292
1294;278
1295;264
1296;260
1297;256
1298;248
1299;240
1300;241
1301;243
1302;238
1303;234
1304;234
1305;234
1306;256
1307;278
1308;292
1309;307
1310;359
1311;412
1312;423
1313;434
1314;418
1315;403
1316;368
1317;334
1318;315
1319;295
1320;279
1321;263
1322;282
1323;301
1324;299
1325;298
1326;301
1327;304
1328;289
1329;273
1330;286
