# Strom: 3.57 A
# Magnetfeld: -366 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
970;2811
971;2845
972;2858
973;2871
974;2835
975;2799
976;2809
977;2819
978;2843
979;2866
980;2890
981;2913
982;3001
983;3090
984;3222
985;3354
986;3424
987;3494
988;3589
989;3684
990;3658
991;3632
992;3604
993;3577
994;3520
995;3463
996;3393
997;3322
998;3212
999;3102
1000;2989
1001;2876
1002;2825
1003;2774
1004;2705
1005;2637
1006;2623
1007;2609
1008;2561
1009;2513
1010;2484
1011;2455
1012;2391
1013;2327
1014;2263
1015;2200
1016;2109
1017;2019
1018;1917
1019;1816
1020;1730
1021;1645
1022;1509
1023;1374
1024;1284
1025;1195
1026;1142
1027;1090
1028;1032
1029;975
1030;953
1031;931
1032;921
1033;912
1034;891
1035;871
1036;856
1037;841
1038;836
1039;830
1040;833
1041;836
1042;838
1043;840
1044;857
1045;874
1046;886
1047;898
1048;923
1049;948
1050;992
1051;1036
1052;1059
1053;1083
1054;1154
1055;1225
1056;1318
1057;1410
1058;1540
1059;1670
1060;1803
1061;1935
1062;2079
1063;2222
1064;2329
1065;2437
1066;2561
1067;2685
1068;2680
1069;2674
1070;2688
1071;2701
1072;2694
1073;2688
1074;2725
1075;2762
1076;2860
1077;2959
1078;3057
1079;3155
1080;3306
1081;3457
1082;3490
1083;3523
1084;3524
1085;3524
1086;3386
1087;3248
1088;3131
1089;3014
1090;2908
1091;2802
1092;2660
1093;2519
1094;2537
1095;2556
1096;2485
1097;2415
1098;2354
1099;2293
1100;2224
1101;2156
1102;2019
1103;1882
1104;1764
1105;1646
1106;1517
1107;1388
1108;1273
1109;1157
1110;1089
1111;1022
1112;962
1113;903
1114;884
1115;866
1116;854
1117;843
1118;840
1119;837
1120;839
1121;842
1122;851
1123;860
1124;879
1125;899
1126;907
1127;915
1128;959
1129;1004
1130;1042
1131;1081
1132;1158
1133;1236
1134;1344
1135;1453
1136;1600
1137;1747
1138;1919
1139;2092
1140;2265
1141;2438
1142;2564
1143;2690
1144;2690
1145;2690
1146;2665
1147;2641
1148;2657
1149;2672
1150;2784
1151;2897
1152;3002
1153;3108
1154;3261
1155;3414
1156;3420
1157;3426
1158;3353
1159;3280
1160;3132
1161;2984
1162;2819
1163;2655
1164;2591
1165;2528
1166;2471
1167;2415
1168;2362
1169;2309
1170;2243
1171;2177
1172;2039
1173;1901
1174;1742
1175;1584
1176;1444
1177;1305
1178;1199
1179;1093
1180;1020
1181;947
1182;928
1183;909
1184;906
1185;902
1186;882
1187;861
1188;874
1189;888
1190;878
1191;869
1192;896
1193;924
1194;960
1195;996
1196;1043
1197;1091
1198;1189
1199;1286
1200;1406
1201;1526
1202;1720
1203;1914
1204;2098
1205;2283
1206;2441
1207;2599
1208;2653
1209;2708
1210;2664
1211;2620
1212;2637
1213;2655
1214;2774
1215;2893
1216;3090
1217;3288
1218;3353
1219;3419
1220;3299
1221;3178
1222;3053
1223;2927
1224;2736
1225;2546
1226;2452
1227;2358
1228;2354
1229;2349
1230;2275
1231;2202
1232;2068
1233;1934
1234;1795
1235;1656
1236;1474
1237;1293
1238;1170
1239;1047
1240;1014
1241;980
1242;945
1243;910
1244;872
1245;835
1246;840
1247;845
1248;848
1249;851
1250;868
1251;885
1252;915
1253;946
1254;1007
1255;1069
1256;1176
1257;1283
1258;1459
1259;1635
1260;1840
1261;2045
1262;2254
1263;2464
1264;2497
1265;2531
1266;2528
1267;2524
1268;2530
1269;2536
1270;2674
1271;2812
1272;3008
1273;3204
1274;3225
1275;3247
1276;3134
1277;3022
1278;2797
1279;2571
1280;2475
1281;2379
1282;2303
1283;2226
1284;2183
1285;2141
1286;2016
1287;1892
1288;1706
1289;1521
1290;1350
1291;1180
1292;1070
1293;960
1294;917
1295;874
1296;834
1297;794
1298;784
1299;774
1300;788
1301;802
1302;811
1303;819
1304;862
1305;906
1306;952
1307;998
1308;1108
1309;1218
1310;1403
1311;1588
1312;1825
1313;2062
1314;2278
1315;2494
1316;2503
1317;2512
1318;2476
1319;2441
1320;2526
1321;2612
1322;2804
1323;2997
1324;3090
1325;3184
1326;3083
1327;2983
1328;2812
1329;2641
1330;2455
1331;2269
1332;2226
1333;2184
1334;2116
1335;2049
1336;1932
1337;1815
1338;1613
1339;1411
1340;1238
1341;1065
1342;961
1343;856
1344;835
1345;815
1346;791
1347;768
1348;791
1349;813
1350;805
1351;798
1352;850
1353;903
1354;968
1355;1033
1356;1138
1357;1243
1358;1431
1359;1618
1360;1876
1361;2135
1362;2306
1363;2477
1364;2475
1365;2473
1366;2467
1367;2462
1368;2462
