# Strom: 4.92 A
# Magnetfeld: -476 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;589
2;573
3;558
4;536
5;515
6;490
7;466
8;445
9;424
10;423
11;422
12;403
13;384
14;379
15;374
16;387
17;400
18;394
19;389
20;382
21;376
22;386
23;396
24;418
25;440
26;447
27;455
28;467
29;480
30;514
31;549
32;551
33;553
34;579
35;606
36;606
37;607
38;645
39;684
40;769
41;855
42;977
43;1099
44;1257
45;1416
46;1452
47;1489
48;1501
49;1514
50;1436
51;1359
52;1243
53;1128
54;1059
55;990
56;934
57;879
58;829
59;779
60;758
61;737
62;735
63;733
64;719
65;706
66;673
67;640
68;634
69;629
70;616
71;604
72;570
73;536
74;511
75;486
76;492
77;498
78;478
79;458
80;441
81;424
82;422
83;420
84;417
85;415
86;424
87;433
88;438
89;444
90;438
91;433
92;437
93;442
94;477
95;513
96;535
97;558
98;580
99;602
100;599
101;597
102;615
103;633
104;628
105;624
106;637
107;651
108;666
109;682
110;745
111;808
112;858
113;908
114;1015
115;1123
116;1230
117;1337
118;1436
119;1536
120;1549
121;1563
122;1493
123;1423
124;1369
125;1316
126;1208
127;1101
128;1041
129;982
130;939
131;897
132;856
133;815
134;780
135;746
136;724
137;702
138;702
139;702
140;682
141;662
142;665
143;669
144;636
145;604
146;592
147;580
148;580
149;580
150;542
151;504
152;502
153;500
154;482
155;464
156;432
157;400
158;411
159;422
160;392
161;362
162;397
163;433
164;415
165;398
166;394
167;391
168;389
169;387
170;406
171;425
172;421
173;418
174;435
175;453
176;453
177;453
178;474
179;495
180;519
181;544
182;541
183;538
184;552
185;567
186;577
187;587
188;597
189;607
190;612
191;617
192;630
193;644
194;673
195;702
196;693
197;684
198;734
199;784
200;827
201;871
202;964
203;1057
204;1132
205;1208
206;1335
207;1463
208;1523
209;1583
210;1675
211;1767
212;1751
213;1736
214;1694
215;1652
216;1616
217;1580
218;1520
219;1461
220;1394
221;1327
222;1279
223;1232
224;1171
225;1110
226;1054
227;999
228;973
229;948
230;914
231;881
232;883
233;886
234;852
235;819
236;788
237;757
238;767
239;777
240;758
241;739
242;745
243;751
244;736
245;722
246;704
247;686
248;689
249;693
250;668
251;644
252;650
253;657
254;637
255;617
256;591
257;566
258;557
259;549
260;537
261;526
262;507
263;489
264;494
265;500
266;486
267;473
268;458
269;444
270;450
271;456
272;448
273;440
274;432
275;425
276;425
277;425
278;432
279;440
280;442
281;444
282;437
283;431
284;436
285;442
286;451
287;460
288;438
289;416
290;462
291;509
292;502
293;496
294;508
295;520
296;519
297;518
298;519
299;520
300;535
301;551
302;552
303;553
304;572
305;591
306;609
307;628
308;617
309;606
310;616
311;626
312;638
313;651
314;652
315;653
316;652
317;651
318;650
319;649
320;646
321;644
322;660
323;677
324;693
325;709
326;695
327;682
328;705
329;729
330;734
331;739
332;754
333;769
334;803
335;837
336;871
337;906
338;926
339;946
340;987
341;1028
342;1097
343;1166
344;1209
345;1252
346;1314
347;1376
348;1437
349;1499
350;1544
351;1590
352;1613
353;1636
354;1661
355;1687
356;1731
357;1776
358;1774
359;1772
360;1767
361;1762
362;1764
363;1767
364;1810
365;1854
366;1797
367;1740
368;1736
369;1732
370;1717
371;1703
372;1684
373;1665
374;1642
375;1620
376;1563
377;1507
378;1487
379;1467
380;1427
381;1387
382;1385
383;1383
384;1351
385;1319
386;1283
387;1248
388;1247
389;1246
390;1182
391;1119
392;1131
393;1143
394;1129
395;1115
396;1083
397;1052
398;1033
399;1015
400;999
401;984
402;986
403;988
404;952
405;917
406;909
407;902
408;903
409;904
410;886
411;868
412;886
413;904
414;877
415;850
416;838
417;826
418;828
419;831
420;837
421;844
422;830
423;817
424;837
425;857
426;829
427;802
428;792
429;782
430;776
431;771
432;774
433;777
434;783
435;790
436;777
437;764
438;766
439;768
440;777
441;786
442;777
443;769
444;764
445;760
446;756
447;753
448;762
449;771
450;783
451;795
452;762
453;729
454;743
455;757
456;748
457;739
458;727
459;715
460;733
461;751
462;748
463;746
464;732
465;719
466;710
467;702
468;710
469;719
470;727
471;735
472;737
473;739
474;726
475;713
476;716
477;720
478;721
479;722
480;715
481;709
482;710
483;711
484;703
485;695
486;698
487;702
488;711
489;720
490;708
491;697
492;707
493;717
494;718
495;719
496;714
497;709
498;710
499;711
500;716
501;722
502;726
503;731
504;702
505;673
506;685
507;697
508;706
509;715
510;717
511;720
512;717
513;715
514;721
515;728
516;728
517;729
518;727
519;726
520;726
521;726
522;753
523;780
524;768
525;757
526;766
527;775
528;757
529;740
530;754
531;769
532;766
533;764
534;784
535;804
536;807
537;811
538;792
539;773
540;800
541;828
542;819
543;810
544;822
545;835
546;830
547;826
548;853
549;881
550;864
551;848
552;862
553;877
554;882
555;888
556;910
557;932
558;923
559;915
560;913
561;911
562;939
563;968
564;992
565;1017
566;1009
567;1001
568;1031
569;1061
570;1062
571;1064
572;1086
573;1108
574;1131
575;1155
576;1180
577;1205
578;1235
579;1265
580;1288
581;1312
582;1341
583;1370
584;1395
585;1421
586;1438
587;1456
588;1503
589;1550
590;1606
591;1663
592;1665
593;1667
594;1714
595;1762
596;1793
597;1825
598;1856
599;1887
600;1910
601;1933
602;1934
603;1936
604;1951
605;1967
606;2001
607;2036
608;1983
609;1931
610;1955
611;1980
612;1963
613;1947
614;1891
615;1836
616;1795
617;1754
