# Strom: 3.96 A
# Magnetfeld: -400 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
423;1212
424;1289
425;1367
426;1396
427;1425
428;1444
429;1463
430;1516
431;1569
432;1551
433;1534
434;1559
435;1585
436;1596
437;1607
438;1605
439;1603
440;1663
441;1723
442;1708
443;1694
444;1728
445;1763
446;1761
447;1760
448;1760
449;1760
450;1808
451;1856
452;1809
453;1762
454;1789
455;1816
456;1814
457;1813
458;1817
459;1822
460;1851
461;1880
462;1858
463;1836
464;1814
465;1793
466;1826
467;1860
468;1839
469;1818
470;1834
471;1851
472;1822
473;1793
474;1801
475;1809
476;1783
477;1758
478;1794
479;1831
480;1829
481;1827
482;1819
483;1811
484;1825
485;1840
486;1822
487;1805
488;1825
489;1845
490;1798
491;1752
492;1787
493;1822
494;1801
495;1780
496;1775
497;1771
498;1773
499;1776
500;1765
501;1754
502;1758
503;1763
504;1758
505;1754
506;1771
507;1789
508;1783
509;1778
510;1761
511;1745
512;1739
513;1734
514;1741
515;1749
516;1715
517;1681
518;1690
519;1700
520;1682
521;1665
522;1649
523;1634
524;1627
525;1621
526;1620
527;1620
528;1579
529;1538
530;1550
531;1563
532;1575
533;1587
534;1550
535;1514
536;1459
537;1405
538;1406
539;1408
540;1412
541;1416
542;1386
543;1356
544;1304
545;1252
546;1255
547;1259
548;1215
549;1172
550;1163
551;1154
552;1098
553;1043
554;1048
555;1053
556;1034
557;1015
558;991
559;968
560;942
561;917
562;918
563;919
564;902
565;886
566;848
567;810
568;810
569;810
570;807
571;804
572;778
573;753
574;773
575;793
576;795
577;797
578;764
579;731
580;731
581;731
582;725
583;720
584;722
585;724
586;713
587;702
588;709
589;717
590;723
591;729
592;730
593;731
594;749
595;768
596;774
597;780
598;755
599;731
600;749
601;768
602;766
603;764
604;792
605;820
606;806
607;793
608;806
609;819
610;842
611;866
612;857
613;848
614;812
615;777
616;786
617;795
618;782
619;769
620;761
621;753
622;776
623;799
624;782
625;766
626;788
627;811
628;831
629;851
630;875
631;899
632;922
633;946
634;974
635;1002
636;1036
637;1070
638;1111
639;1152
640;1233
641;1314
642;1373
643;1432
644;1492
645;1552
646;1594
647;1636
648;1722
649;1809
650;1788
651;1767
652;1774
653;1782
654;1745
655;1709
656;1672
657;1636
658;1578
659;1521
660;1462
661;1403
662;1309
663;1215
664;1159
665;1104
666;1038
667;972
668;914
669;857
670;833
671;810
672;783
673;757
674;718
675;680
676;654
677;629
678;607
679;586
680;562
681;538
682;551
683;564
684;552
685;540
686;516
687;493
688;488
689;484
690;475
691;467
692;489
693;511
694;494
695;478
696;482
697;487
698;498
699;509
700;500
701;491
702;509
703;527
704;527
705;527
706;542
707;558
708;564
709;571
710;609
711;648
712;659
713;671
714;700
715;729
716;800
717;871
718;954
719;1037
720;1116
721;1195
722;1301
723;1407
724;1463
725;1519
726;1526
727;1534
728;1587
729;1640
730;1593
731;1547
732;1455
733;1363
734;1293
735;1223
736;1133
737;1043
738;953
739;864
740;825
741;786
742;755
743;724
744;708
745;693
746;684
747;675
748;697
749;720
750;707
751;695
752;726
753;757
754;758
755;760
756;763
757;766
758;767
759;769
760;746
761;724
762;724
763;724
764;737
765;751
766;778
767;806
768;842
769;879
770;947
771;1015
772;1138
773;1261
774;1388
775;1516
776;1582
777;1649
778;1721
779;1793
780;1768
781;1743
782;1666
783;1589
784;1465
785;1341
786;1207
787;1073
788;1008
789;944
790;843
791;742
792;708
793;675
794;648
795;622
796;599
797;577
798;556
799;536
800;552
801;569
802;554
803;540
804;539
805;538
806;552
807;567
808;555
809;544
810;568
811;593
812;595
813;597
814;614
815;631
816;670
817;709
818;779
819;850
820;955
821;1061
822;1182
823;1303
824;1434
825;1565
826;1630
827;1696
828;1684
829;1672
830;1599
831;1527
832;1377
833;1228
834;1126
835;1024
836;949
837;875
838;819
839;764
840;738
841;713
842;734
843;755
844;737
845;720
846;733
847;746
848;744
849;742
850;730
851;719
852;704
853;689
854;685
855;682
856;728
857;775
858;833
859;891
860;1003
861;1115
862;1268
863;1421
864;1475
865;1529
866;1557
867;1585
868;1496
869;1407
870;1255
871;1104
872;982
873;861
874;779
875;697
876;630
877;564
878;540
879;516
880;506
881;496
882;478
883;460
884;474
885;489
886;478
887;467
888;481
889;495
890;499
891;504
892;526
893;549
894;585
895;622
896;668
897;715
898;814
899;913
900;1057
901;1201
902;1342
903;1483
904;1500
905;1518
906;1450
907;1383
908;1258
909;1134
910;1009
911;884
912;812
913;740
914;714
915;689
916;670
917;651
918;651
