# Strom: 3.17 A
# Magnetfeld: -330 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
543;2639
544;2682
545;2726
546;2742
547;2759
548;2818
549;2877
550;2898
551;2919
552;2960
553;3001
554;2966
555;2932
556;2965
557;2998
558;3024
559;3050
560;3053
561;3056
562;3036
563;3016
564;3042
565;3069
566;3058
567;3047
568;3019
569;2992
570;3043
571;3094
572;3049
573;3005
574;2983
575;2961
576;2986
577;3012
578;2969
579;2927
580;2947
581;2967
582;2945
583;2923
584;2894
585;2865
586;2877
587;2890
588;2919
589;2948
590;2973
591;2998
592;2946
593;2894
594;2975
595;3056
596;3040
597;3025
598;3095
599;3165
600;3128
601;3092
602;3172
603;3252
604;3319
605;3387
606;3370
607;3353
608;3389
609;3425
610;3481
611;3538
612;3531
613;3524
614;3565
615;3607
616;3580
617;3553
618;3477
619;3402
620;3345
621;3289
622;3270
623;3251
624;3195
625;3140
626;3085
627;3030
628;2969
629;2908
630;2845
631;2783
632;2714
633;2646
634;2626
635;2606
636;2543
637;2481
638;2498
639;2515
640;2514
641;2513
642;2501
643;2490
644;2487
645;2484
646;2447
647;2410
648;2398
649;2386
650;2366
651;2346
652;2301
653;2257
654;2234
655;2211
656;2157
657;2104
658;2013
659;1922
660;1851
661;1780
662;1694
663;1609
664;1549
665;1489
666;1443
667;1398
668;1348
669;1299
670;1258
671;1217
672;1203
673;1190
674;1154
675;1119
676;1101
677;1084
678;1071
679;1059
680;1054
681;1050
682;1044
683;1039
684;1025
685;1012
686;999
687;986
688;999
689;1012
690;1023
691;1035
692;1034
693;1033
694;1023
695;1013
696;1018
697;1024
698;999
699;975
700;980
701;986
702;982
703;979
704;1015
705;1052
706;1053
707;1055
708;1055
709;1055
710;1089
711;1124
712;1150
713;1177
714;1223
715;1270
716;1291
717;1312
718;1404
719;1496
720;1525
721;1554
722;1597
723;1640
724;1709
725;1778
726;1904
727;2031
728;2080
729;2129
730;2250
731;2371
732;2497
733;2624
734;2726
735;2828
736;2913
737;2999
738;3061
739;3123
740;3141
741;3160
742;3171
743;3183
744;3155
745;3127
746;3153
747;3180
748;3144
749;3109
750;3129
751;3150
752;3237
753;3325
754;3446
755;3567
756;3612
757;3657
758;3702
759;3748
760;3727
761;3706
762;3539
763;3373
764;3261
765;3149
766;2984
767;2819
768;2712
769;2606
770;2542
771;2479
772;2480
773;2481
774;2472
775;2464
776;2427
777;2391
778;2342
779;2293
780;2189
781;2086
782;1954
783;1823
784;1668
785;1514
786;1431
787;1348
788;1284
789;1221
790;1161
791;1101
792;1078
793;1055
794;1002
795;950
796;953
797;957
798;929
799;902
800;921
801;941
802;931
803;922
804;932
805;942
806;947
807;953
808;970
809;988
810;1022
811;1057
812;1045
813;1033
814;1076
815;1119
816;1145
817;1172
818;1209
819;1246
820;1322
821;1399
822;1482
823;1565
824;1654
825;1743
826;1844
827;1945
828;2091
829;2238
830;2399
831;2561
832;2713
833;2865
834;2972
835;3079
836;3163
837;3247
838;3274
839;3302
840;3315
841;3329
842;3330
843;3331
844;3436
845;3542
846;3622
847;3702
848;3799
849;3897
850;3950
851;4004
852;3889
853;3775
854;3568
855;3362
856;3173
857;2985
858;2931
859;2877
860;2791
861;2706
862;2680
863;2655
864;2597
865;2539
866;2433
867;2328
868;2180
869;2033
870;1862
871;1692
872;1533
873;1374
874;1295
875;1217
876;1187
877;1157
878;1105
879;1053
880;1034
881;1015
882;1003
883;992
884;1005
885;1019
886;1027
887;1035
888;1054
889;1073
890;1101
891;1130
892;1137
893;1144
894;1153
895;1163
896;1214
897;1265
898;1317
899;1370
900;1429
901;1489
902;1590
903;1691
904;1828
905;1965
906;2091
907;2217
908;2359
909;2502
910;2630
911;2759
912;2814
913;2870
914;2832
915;2794
916;2799
917;2805
918;2805
