# Strom: 1.57 A
# Magnetfeld: -172 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
207;2936
208;2972
209;3008
210;3088
211;3169
212;3150
213;3132
214;3130
215;3129
216;3012
217;2896
218;2883
219;2870
220;2762
221;2654
222;2527
223;2400
224;2288
225;2177
226;2078
227;1980
228;1910
229;1840
230;1700
231;1561
232;1513
233;1465
234;1386
235;1308
236;1261
237;1214
238;1164
239;1115
240;1056
241;997
242;971
243;946
244;908
245;870
246;863
247;857
248;854
249;851
250;841
251;831
252;808
253;786
254;779
255;773
256;784
257;795
258;777
259;759
260;738
261;717
262;718
263;719
264;722
265;726
266;720
267;715
268;711
269;708
270;711
271;715
272;745
273;775
274;765
275;755
276;752
277;749
278;758
279;768
280;758
281;749
282;764
283;779
284;774
285;769
286;798
287;828
288;827
289;826
290;840
291;855
292;861
293;868
294;882
295;897
296;874
297;851
298;903
299;955
300;942
301;930
302;951
303;973
304;973
305;973
306;1018
307;1064
308;1067
309;1070
310;1113
311;1157
312;1172
313;1188
314;1227
315;1266
316;1301
317;1337
318;1402
319;1467
320;1537
321;1607
322;1675
323;1743
324;1803
325;1864
326;1925
327;1987
328;2069
329;2151
330;2232
331;2313
332;2399
333;2486
334;2590
335;2694
336;2791
337;2888
338;2969
339;3050
340;3103
341;3156
342;3246
343;3336
344;3380
345;3425
346;3522
347;3620
348;3668
349;3717
350;3769
351;3822
352;3905
353;3988
354;4006
355;4024
356;3970
357;3917
358;3939
359;3962
360;4007
361;4052
362;4004
363;3957
364;3951
365;3946
366;3882
367;3819
368;3778
369;3738
370;3718
371;3698
372;3631
373;3565
374;3521
375;3478
376;3430
377;3382
378;3270
379;3158
380;3101
381;3045
382;2996
383;2948
384;2874
385;2801
386;2831
387;2861
388;2761
389;2661
390;2588
391;2515
392;2480
393;2446
394;2403
395;2360
396;2285
397;2211
398;2173
399;2135
400;2109
401;2084
402;2022
403;1960
404;1956
405;1953
406;1901
407;1849
408;1834
409;1820
410;1760
411;1700
412;1688
413;1676
414;1620
415;1565
416;1575
417;1585
418;1544
419;1503
420;1483
421;1463
422;1473
423;1483
424;1440
425;1398
426;1392
427;1387
428;1368
429;1350
430;1303
431;1256
432;1273
433;1290
434;1285
435;1281
436;1280
437;1279
438;1262
439;1245
440;1235
441;1225
442;1250
443;1276
444;1273
445;1270
446;1265
447;1261
448;1260
449;1259
450;1247
451;1235
452;1227
453;1219
454;1230
455;1241
456;1260
457;1279
458;1280
459;1281
460;1261
461;1241
462;1243
463;1245
464;1241
465;1237
466;1241
467;1246
468;1225
469;1205
470;1183
471;1161
472;1156
473;1152
474;1151
475;1150
476;1164
477;1179
478;1159
479;1139
480;1146
481;1154
482;1147
483;1141
484;1119
485;1097
486;1102
487;1108
488;1101
489;1094
490;1131
491;1168
492;1146
493;1124
494;1104
495;1084
496;1114
497;1144
498;1115
499;1086
500;1097
501;1108
502;1102
503;1097
504;1106
505;1115
506;1122
507;1130
508;1118
509;1106
510;1113
511;1121
512;1150
513;1179
514;1172
515;1166
516;1158
517;1150
518;1142
519;1135
520;1165
521;1195
522;1173
523;1152
524;1167
525;1183
526;1190
527;1197
528;1225
529;1254
530;1247
531;1241
532;1247
533;1254
534;1233
535;1212
536;1253
537;1294
538;1299
539;1305
540;1316
541;1328
542;1344
543;1361
544;1376
545;1392
546;1429
547;1467
548;1507
549;1547
550;1540
551;1534
552;1598
553;1663
554;1651
555;1640
556;1658
557;1676
558;1700
559;1725
560;1763
561;1802
562;1867
563;1933
564;1953
565;1973
566;1981
567;1989
568;2030
569;2071
570;2097
571;2124
572;2178
573;2233
574;2269
575;2306
576;2358
577;2411
578;2481
579;2552
580;2601
581;2650
582;2730
583;2810
584;2818
585;2826
586;2983
587;3140
588;3109
589;3078
590;3159
591;3240
592;3312
593;3385
594;3399
595;3413
596;3464
597;3515
598;3572
599;3629
600;3673
601;3718
602;3758
603;3798
604;3834
605;3871
606;3919
607;3968
608;3972
609;3977
610;3986
611;3995
612;3988
613;3981
614;4030
615;4079
616;4001
617;3924
618;3923
619;3922
620;3859
621;3797
622;3724
623;3651
624;3634
625;3618
626;3516
627;3414
628;3359
629;3305
630;3179
631;3054
632;2971
633;2888
634;2790
635;2692
636;2610
637;2528
638;2408
639;2289
640;2163
641;2038
642;1929
643;1820
644;1783
645;1747
646;1672
647;1598
648;1527
649;1456
650;1396
651;1336
652;1291
653;1246
654;1192
655;1139
656;1113
657;1088
658;1037
659;986
660;990
661;995
662;964
663;933
664;901
665;870
666;881
667;893
668;879
669;866
670;834
671;802
672;835
673;868
674;853
675;839
676;823
677;808
678;799
679;790
680;797
681;804
682;818
683;833
684;828
685;824
686;811
687;799
688;807
689;815
690;797
691;780
692;775
693;771
694;785
695;799
696;769
697;740
698;724
699;709
700;724
701;739
702;739
703;740
704;742
705;744
706;745
707;746
708;746
709;746
710;767
711;788
712;781
713;775
714;802
715;830
716;859
717;888
718;886
719;884
720;935
721;986
722;989
723;993
724;1028
725;1064
726;1099
727;1134
728;1193
729;1252
730;1321
731;1390
732;1449
733;1509
734;1592
735;1676
736;1738
737;1800
738;1894
739;1989
740;2134
741;2279
742;2426
743;2573
744;2701
745;2830
746;2966
747;3103
748;3212
749;3322
750;3428
751;3535
752;3671
753;3808
754;3818
755;3829
756;3824
757;3819
758;3796
759;3773
760;3743
761;3713
762;3609
763;3505
764;3361
765;3218
766;3050
767;2883
768;2728
769;2573
770;2413
771;2253
772;2119
773;1985
774;1828
775;1672
776;1501
777;1330
778;1284
779;1239
780;1171
781;1104
782;1051
783;999
784;976
785;953
786;936
787;919
788;919
789;919
790;887
791;855
792;858
793;861
794;849
795;837
796;818
797;799
798;826
799;853
800;825
801;797
802;784
803;771
804;795
805;820
806;815
807;810
808;817
809;824
810;847
811;870
812;868
813;866
814;881
815;897
816;934
817;972
818;980
819;988
820;1038
821;1088
822;1110
823;1132
824;1181
825;1230
826;1300
827;1370
828;1441
829;1512
830;1576
831;1640
832;1737
833;1834
834;1986
835;2138
836;2332
837;2526
838;2679
839;2832
840;2996
841;3160
842;3358
843;3556
844;3676
845;3797
846;3871
847;3946
848;3983
849;4021
850;3959
851;3897
852;3804
853;3711
854;3506
855;3302
856;3109
857;2917
858;2672
859;2428
860;2230
861;2033
862;1815
863;1598
864;1415
865;1232
866;1150
867;1068
868;988
869;908
870;887
871;866
872;859
873;853
874;815
875;777
876;762
877;748
878;748
879;749
880;716
881;684
882;725
883;766
884;753
885;740
886;729
887;719
888;715
889;711
890;725
891;740
892;735
893;731
894;746
895;762
896;804
897;846
898;845
899;844
900;917
901;990
902;1027
903;1064
904;1121
905;1179
906;1243
907;1308
908;1389
909;1470
910;1588
911;1707
912;1851
913;1995
914;2198
915;2402
916;2609
917;2816
918;2816
