# Strom: 2.29 A
# Magnetfeld: -246 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1232
2;1179
3;1126
4;1060
5;995
6;944
7;893
8;866
9;839
10;838
11;837
12;806
13;775
14;750
15;726
16;736
17;746
18;757
19;768
20;758
21;749
22;740
23;731
24;745
25;759
26;783
27;808
28;884
29;961
30;1046
31;1132
32;1250
33;1368
34;1468
35;1569
36;1698
37;1827
38;1933
39;2040
40;2103
41;2167
42;2296
43;2426
44;2580
45;2734
46;2750
47;2766
48;2643
49;2521
50;2521
51;2521
52;2471
53;2422
54;2362
55;2302
56;2184
57;2067
58;1902
59;1738
60;1644
61;1550
62;1420
63;1290
64;1238
65;1186
66;1112
67;1039
68;981
69;924
70;917
71;911
72;848
73;786
74;784
75;782
76;765
77;749
78;724
79;700
80;729
81;759
82;748
83;737
84;728
85;719
86;717
87;715
88;737
89;759
90;763
91;768
92;770
93;773
94;785
95;797
96;851
97;906
98;955
99;1004
100;1074
101;1144
102;1250
103;1356
104;1494
105;1632
106;1718
107;1805
108;1910
109;2015
110;2126
111;2237
112;2301
113;2366
114;2566
115;2766
116;2850
117;2934
118;2980
119;3027
120;3063
121;3099
122;3074
123;3050
124;2983
125;2917
126;2915
127;2914
128;2824
129;2734
130;2670
131;2606
132;2494
133;2382
134;2242
135;2102
136;1940
137;1778
138;1701
139;1625
140;1553
141;1481
142;1404
143;1327
144;1288
145;1250
146;1184
147;1119
148;1087
149;1055
150;1022
151;990
152;996
153;1002
154;951
155;901
156;927
157;953
158;917
159;882
160;882
161;882
162;879
163;877
164;861
165;846
166;848
167;850
168;851
169;853
170;864
171;875
172;869
173;864
174;900
175;937
176;919
177;901
178;954
179;1008
180;1018
181;1028
182;1053
183;1079
184;1135
185;1192
186;1266
187;1341
188;1449
189;1558
190;1680
191;1803
192;1893
193;1984
194;2100
195;2217
196;2279
197;2342
198;2460
199;2579
200;2662
201;2746
202;2868
203;2990
204;3006
205;3023
206;3159
207;3296
208;3310
209;3325
210;3322
211;3320
212;3332
213;3345
214;3257
215;3170
216;3157
217;3145
218;3089
219;3034
220;3017
221;3001
222;2944
223;2887
224;2828
225;2770
226;2651
227;2533
228;2407
229;2282
230;2204
231;2127
232;2027
233;1927
234;1827
235;1727
236;1647
237;1567
238;1510
239;1454
240;1398
241;1343
242;1281
243;1219
244;1192
245;1165
246;1144
247;1124
248;1078
249;1033
250;1010
251;988
252;965
253;942
254;932
255;922
256;913
257;904
258;876
259;848
260;870
261;893
262;864
263;835
264;862
265;890
266;862
267;835
268;833
269;831
270;826
271;822
272;808
273;795
274;826
275;857
276;869
277;881
278;865
279;850
280;845
281;840
282;849
283;859
284;871
285;884
286;884
287;884
288;895
289;906
290;919
291;933
292;940
293;948
294;975
295;1002
296;1016
297;1030
298;1034
299;1039
300;1073
301;1108
302;1125
303;1143
304;1173
305;1203
306;1234
307;1265
308;1313
309;1361
310;1419
311;1478
312;1567
313;1656
314;1672
315;1689
316;1770
317;1851
318;1964
319;2078
320;2116
321;2155
322;2226
323;2297
324;2376
325;2455
326;2490
327;2526
328;2621
329;2717
330;2720
331;2723
332;2741
333;2759
334;2845
335;2932
336;3009
337;3087
338;3104
339;3121
340;3179
341;3238
342;3305
343;3373
344;3420
345;3467
346;3520
347;3573
348;3596
349;3620
350;3715
351;3811
352;3797
353;3784
354;3811
355;3839
356;3808
357;3777
358;3756
359;3735
360;3749
361;3764
362;3769
363;3775
364;3690
365;3606
366;3588
367;3571
368;3494
369;3418
370;3417
371;3416
372;3384
373;3353
374;3320
375;3287
376;3249
377;3211
378;3198
379;3185
380;3171
381;3158
382;3033
383;2908
384;2933
385;2958
386;2917
387;2877
388;2871
389;2866
390;2812
391;2759
392;2741
393;2723
394;2625
395;2528
396;2516
397;2504
398;2460
399;2417
400;2388
401;2360
402;2326
403;2293
404;2216
405;2140
406;2135
407;2131
408;2073
409;2015
410;1991
411;1967
412;1950
413;1934
414;1883
415;1833
416;1827
417;1822
418;1794
419;1767
420;1732
421;1698
422;1689
423;1680
424;1663
425;1647
426;1627
427;1607
428;1565
429;1523
430;1534
431;1545
432;1552
433;1560
434;1542
435;1525
436;1476
437;1428
438;1456
439;1485
440;1446
441;1408
442;1423
443;1438
444;1439
445;1441
446;1437
447;1434
448;1422
449;1410
450;1430
451;1450
452;1441
453;1432
454;1409
455;1387
456;1382
457;1377
458;1373
459;1370
460;1415
461;1461
462;1456
463;1452
464;1447
465;1443
466;1410
467;1377
468;1402
469;1428
470;1429
471;1430
472;1419
473;1408
474;1433
475;1459
476;1412
477;1365
478;1372
479;1379
480;1370
481;1361
482;1372
483;1383
484;1384
485;1385
486;1367
487;1350
488;1362
489;1374
490;1396
491;1419
492;1400
493;1381
494;1384
495;1387
496;1403
497;1419
498;1419
499;1419
500;1423
501;1427
502;1423
503;1419
504;1407
505;1396
506;1435
507;1474
508;1446
509;1419
510;1478
511;1538
512;1501
513;1465
514;1488
515;1512
516;1537
517;1563
518;1556
519;1550
520;1558
521;1567
522;1578
523;1589
524;1612
525;1636
526;1654
527;1672
528;1689
529;1707
530;1730
531;1754
532;1784
533;1814
534;1806
535;1798
536;1793
537;1789
538;1804
539;1820
540;1864
541;1909
542;1930
543;1951
544;1964
545;1978
546;2017
547;2056
548;2083
549;2111
550;2137
551;2164
552;2184
553;2204
554;2224
555;2244
556;2280
557;2317
558;2343
559;2370
560;2370
561;2371
562;2435
563;2499
564;2555
565;2612
566;2588
567;2564
568;2634
569;2704
570;2736
571;2768
572;2771
573;2774
574;2839
575;2905
576;2960
577;3016
578;3044
579;3072
580;3095
581;3118
582;3166
583;3214
584;3202
585;3191
586;3238
587;3285
588;3318
589;3351
590;3369
591;3387
592;3400
593;3413
594;3418
595;3424
596;3411
597;3398
598;3469
599;3540
600;3579
601;3618
602;3640
603;3662
604;3681
605;3700
606;3765
607;3831
608;3805
609;3780
610;3810
611;3840
612;3836
613;3833
614;3896
615;3959
616;3923
617;3888
618;3841
619;3795
620;3817
621;3840
622;3810
623;3780
624;3679
625;3578
626;3506
627;3434
628;3388
629;3342
630;3266
631;3191
632;3147
633;3103
634;3105
635;3107
636;2976
637;2846
638;2822
639;2799
640;2721
641;2644
642;2585
643;2526
644;2462
645;2399
646;2336
647;2273
648;2196
649;2120
650;2054
651;1989
652;1861
653;1734
654;1667
655;1600
656;1513
657;1427
658;1391
659;1356
660;1299
661;1243
662;1206
663;1170
664;1128
665;1086
666;1073
667;1061
668;1025
669;990
670;983
671;977
672;955
673;933
674;920
675;908
676;908
677;908
678;930
679;952
680;915
681;879
682;891
683;904
684;915
685;926
686;886
687;846
688;854
689;862
690;867
691;873
692;878
693;884
694;864
695;844
696;825
697;806
698;817
699;828
700;832
701;837
702;817
703;797
704;805
705;813
706;819
707;826
708;820
709;815
710;829
711;844
712;879
713;915
714;890
715;866
716;899
717;933
718;969
719;1006
720;1050
721;1095
722;1109
723;1123
724;1164
725;1206
726;1236
727;1266
728;1324
729;1383
730;1486
731;1589
732;1640
733;1692
734;1785
735;1878
736;1961
737;2044
738;2176
739;2309
740;2415
741;2521
742;2642
743;2763
744;2830
745;2897
746;2959
747;3021
748;3084
749;3147
750;3196
751;3245
752;3268
753;3291
754;3305
755;3320
756;3361
757;3403
758;3444
759;3485
760;3429
761;3374
762;3309
763;3245
764;3109
765;2974
766;2879
767;2785
768;2665
769;2546
770;2513
771;2481
772;2358
773;2235
774;2180
775;2126
776;1996
777;1867
778;1746
779;1625
780;1503
781;1381
782;1309
783;1237
784;1179
785;1121
786;1062
787;1004
788;977
789;950
790;935
791;921
792;921
793;922
794;908
795;895
796;895
797;895
798;881
799;868
800;854
801;840
802;834
803;828
804;831
805;835
806;857
807;879
808;888
809;897
810;902
811;908
812;930
813;952
814;986
815;1021
816;1026
817;1032
818;1079
819;1126
820;1139
821;1152
822;1255
823;1359
824;1418
825;1478
826;1535
827;1592
828;1667
829;1742
830;1894
831;2047
832;2156
833;2266
834;2485
835;2704
836;2827
837;2950
838;3153
839;3356
840;3435
841;3515
842;3623
843;3731
844;3754
845;3778
846;3819
847;3860
848;3920
849;3981
850;4007
851;4033
852;3871
853;3709
854;3593
855;3478
856;3282
857;3087
858;2991
859;2896
860;2766
861;2637
862;2507
863;2377
864;2181
865;1985
866;1836
867;1687
868;1521
869;1356
870;1235
871;1114
872;1080
873;1046
874;1006
875;966
876;918
877;870
878;886
879;902
880;909
881;917
882;889
883;861
884;857
885;853
886;848
887;844
888;873
889;902
890;900
891;899
892;926
893;953
894;964
895;975
896;1012
897;1050
898;1072
899;1094
900;1166
901;1239
902;1271
903;1303
904;1370
905;1438
906;1566
907;1694
908;1842
909;1991
910;2146
911;2302
912;2451
913;2601
914;2737
915;2874
916;2984
917;3094
918;3094
