# Strom: 4.95 A
# Magnetfeld: -478 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
296;1046
297;1090
298;1115
299;1141
300;1085
301;1029
302;957
303;886
304;817
305;748
306;700
307;652
308;609
309;565
310;542
311;518
312;500
313;482
314;477
315;472
316;481
317;491
318;492
319;494
320;505
321;515
322;568
323;621
324;687
325;752
326;841
327;930
328;972
329;1014
330;1051
331;1088
332;1068
333;1049
334;988
335;927
336;903
337;879
338;826
339;773
340;749
341;725
342;702
343;678
344;655
345;632
346;638
347;645
348;644
349;643
350;651
351;659
352;673
353;688
354;674
355;660
356;662
357;663
358;643
359;624
360;620
361;617
362;617
363;617
364;648
365;680
366;717
367;754
368;811
369;868
370;936
371;1003
372;1068
373;1133
374;1164
375;1195
376;1182
377;1170
378;1117
379;1065
380;997
381;930
382;857
383;785
384;747
385;710
386;660
387;610
388;589
389;569
390;558
391;548
392;529
393;511
394;509
395;508
396;495
397;482
398;478
399;474
400;487
401;501
402;506
403;511
404;534
405;557
406;612
407;666
408;730
409;795
410;844
411;893
412;954
413;1015
414;1042
415;1069
416;1071
417;1073
418;1047
419;1021
420;999
421;977
422;960
423;943
424;911
425;878
426;839
427;800
428;785
429;769
430;735
431;700
432;695
433;689
434;668
435;647
436;637
437;627
438;630
439;634
440;653
441;673
442;677
443;682
444;677
445;671
446;675
447;679
448;673
449;667
450;664
451;661
452;638
453;616
454;634
455;652
456;647
457;643
458;644
459;644
460;662
461;680
462;704
463;729
464;760
465;791
466;814
467;837
468;889
469;942
470;1012
471;1082
472;1108
473;1134
474;1157
475;1180
476;1188
477;1197
478;1151
479;1104
480;1073
481;1041
482;1017
483;993
484;942
485;890
486;849
487;807
488;775
489;743
490;716
491;689
492;659
493;630
494;601
495;573
496;576
497;580
498;570
499;561
500;537
501;513
502;508
503;503
504;503
505;502
506;497
507;492
508;495
509;499
510;489
511;479
512;488
513;498
514;498
515;499
516;513
517;528
518;543
519;557
520;592
521;628
522;656
523;685
524;708
525;732
526;770
527;808
528;851
529;895
530;924
531;954
532;977
533;1001
534;1023
535;1045
536;1073
537;1101
538;1096
539;1092
540;1084
541;1077
542;1076
543;1075
544;1057
545;1039
546;1015
547;992
548;996
549;1001
550;961
551;921
552;920
553;920
554;899
555;878
556;859
557;839
558;834
559;829
560;806
561;783
562;775
563;767
564;753
565;739
566;718
567;696
568;698
569;699
570;679
571;658
572;660
573;662
574;666
575;670
576;669
577;668
578;676
579;684
580;678
581;673
582;666
583;660
584;668
585;676
586;694
587;712
588;723
589;734
590;720
591;706
592;707
593;708
594;704
595;700
596;702
597;704
598;706
599;708
600;700
601;692
602;687
603;683
604;684
605;686
606;684
607;682
608;670
609;658
610;671
611;684
612;674
613;665
614;657
615;649
616;653
617;656
618;649
619;642
620;663
621;684
622;672
623;659
624;657
625;655
626;652
627;648
628;647
629;646
630;656
631;667
632;677
633;687
634;705
635;724
636;730
637;737
638;734
639;731
640;744
641;757
642;751
643;745
644;773
645;801
646;803
647;805
648;806
649;808
650;836
651;865
652;876
653;887
654;914
655;941
656;936
657;931
658;942
659;953
660;971
661;990
662;992
663;993
664;999
665;1005
666;1018
667;1032
668;1064
669;1095
670;1098
671;1102
672;1083
673;1065
674;1089
675;1114
676;1127
677;1141
678;1156
679;1171
680;1161
681;1151
682;1144
683;1137
684;1157
685;1177
686;1189
687;1201
688;1202
689;1203
690;1204
691;1204
692;1212
693;1221
694;1211
695;1201
696;1214
697;1227
698;1224
699;1221
700;1222
701;1224
702;1235
703;1247
704;1221
705;1194
706;1221
707;1248
708;1237
709;1226
710;1221
711;1215
712;1222
713;1229
714;1227
715;1225
716;1222
717;1219
718;1231
719;1244
720;1239
721;1234
722;1244
723;1254
724;1234
725;1214
726;1217
727;1221
728;1231
729;1241
730;1223
731;1206
732;1219
733;1232
734;1232
735;1233
736;1215
737;1197
738;1207
739;1217
740;1209
741;1201
742;1180
743;1160
744;1175
745;1190
746;1185
747;1181
748;1180
749;1180
750;1164
751;1149
752;1152
753;1156
754;1149
755;1143
756;1150
757;1156
758;1122
759;1088
760;1085
761;1083
762;1090
763;1097
764;1080
765;1063
766;1046
767;1029
768;1020
769;1011
770;1007
771;1004
772;977
773;950
774;933
775;915
776;911
777;907
778;893
779;879
780;890
781;902
782;882
783;862
784;839
785;816
786;813
787;809
788;792
789;774
790;787
791;800
792;776
793;752
794;738
795;725
796;713
797;702
798;698
799;695
800;688
801;682
802;687
803;692
804;673
805;655
806;654
807;653
808;664
809;675
810;669
811;664
812;664
813;665
814;664
815;663
816;659
817;655
818;651
819;647
820;664
821;682
822;706
823;730
824;715
825;701
826;701
827;701
828;696
829;691
830;683
831;675
832;692
833;708
834;693
835;679
836;703
837;727
838;728
839;729
840;707
841;685
842;684
843;683
844;673
845;663
846;671
847;678
848;680
849;682
850;661
851;641
852;643
853;645
854;665
855;686
856;671
857;657
858;665
859;674
860;679
861;684
862;675
863;666
864;682
865;699
866;707
867;715
868;722
869;728
870;740
871;753
872;770
873;787
874;800
875;812
876;855
877;898
878;905
879;912
880;937
881;961
882;979
883;997
884;1001
885;1006
886;1022
887;1038
888;1047
889;1057
890;1053
891;1050
892;1060
893;1070
894;1084
895;1097
896;1084
897;1071
898;1050
899;1029
900;1012
901;995
902;955
903;916
904;911
905;907
906;867
907;827
908;795
909;764
910;750
911;737
912;685
913;633
914;617
915;601
916;588
917;575
918;544
919;513
920;497
921;482
922;489
923;495
924;472
925;449
926;441
927;434
928;446
929;457
930;461
931;466
932;479
933;492
934;495
935;499
936;509
937;520
938;530
939;541
940;565
941;590
942;611
943;633
944;677
945;721
946;761
947;801
948;854
949;907
950;954
951;1001
952;1044
953;1088
954;1118
955;1148
956;1160
957;1173
958;1204
959;1236
960;1208
961;1180
962;1149
963;1119
964;1078
965;1037
966;979
967;921
968;875
969;830
970;783
971;736
972;717
973;698
974;672
975;646
976;634
977;622
978;624
979;627
980;647
981;666
982;666
983;667
984;673
985;679
986;685
987;690
988;697
989;704
990;682
991;661
992;671
993;681
994;671
995;662
996;651
997;640
998;637
999;635
1000;649
1001;663
1002;684
1003;705
1004;722
1005;738
1006;778
1007;818
1008;843
1009;868
1010;912
1011;956
1012;986
1013;1017
1014;1032
1015;1048
1016;1053
1017;1058
1018;1035
1019;1012
1020;1002
1021;992
1022;930
1023;869
1024;835
1025;802
1026;771
1027;741
1028;688
1029;635
1030;591
1031;548
1032;522
1033;496
1034;481
1035;467
1036;466
1037;466
1038;458
1039;450
1040;449
1041;448
1042;469
1043;491
1044;498
1045;505
1046;528
1047;551
1048;610
1049;669
1050;709
1051;750
1052;816
1053;882
1054;943
1055;1005
1056;1076
1057;1148
1058;1171
1059;1194
1060;1152
1061;1111
1062;1100
1063;1090
1064;1007
1065;924
1066;849
1067;775
1068;727
1069;680
1070;654
1071;629
1072;622
1073;616
1074;626
1075;636
1076;652
1077;667
1078;682
1079;697
1080;692
1081;687
1082;688
1083;689
1084;680
1085;671
1086;648
1087;625
1088;638
1089;651
1090;653
1091;656
1092;683
1093;710
1094;757
1095;803
1096;834
1097;864
1098;899
1099;934
1100;971
1101;1009
1102;1005
1103;1000
1104;1007
1105;1014
1106;976
1107;939
1108;873
1109;808
1110;740
1111;671
1112;612
1113;553
1114;527
1115;501
1116;478
1117;455
1118;460
1119;465
1120;460
1121;454
1122;460
1123;466
1124;478
1125;489
1126;535
1127;581
1128;636
1129;692
1130;754
1131;816
1132;922
1133;1029
1134;1076
1135;1124
1136;1156
1137;1187
1138;1149
1139;1112
1140;1027
1141;942
1142;871
1143;801
1144;751
1145;701
1146;666
1147;632
1148;617
1149;602
1150;645
1151;688
1152;681
1153;675
1154;689
1155;704
1156;681
1157;659
1158;652
1159;646
1160;641
1161;637
1162;636
1163;635
1164;681
1165;728
1166;769
1167;810
1168;874
1169;939
1170;963
1171;987
1172;1012
1173;1038
1174;1008
1175;978
1176;918
1177;858
1178;782
1179;707
1180;642
1181;578
1182;535
1183;493
1184;469
1185;446
1186;446
1187;445
1188;444
1189;444
1190;466
1191;489
1192;519
1193;550
1194;608
1195;667
1196;754
1197;842
1198;928
1199;1014
1200;1077
1201;1140
1202;1139
1203;1139
1204;1074
1205;1009
1206;898
1207;788
1208;724
1209;661
1210;633
1211;605
1212;604
1213;604
1214;622
1215;641
1216;660
1217;679
1218;691
1219;704
1220;674
1221;644
1222;638
1223;632
1224;652
1225;672
1226;704
1227;736
1228;791
1229;845
1230;921
1231;998
1232;1001
1233;1005
1234;996
1235;987
1236;912
1237;838
1238;779
1239;719
1240;634
1241;550
1242;517
1243;485
1244;464
1245;443
1246;452
1247;462
1248;477
1249;492
1250;527
1251;562
1252;610
1253;659
1254;745
1255;831
1256;933
1257;1034
1258;1077
1259;1121
1260;1081
1261;1041
1262;952
1263;864
1264;788
1265;712
1266;658
1267;605
1268;597
1269;590
1270;613
1271;636
1272;654
1273;672
1274;663
1275;654
1276;655
1277;656
1278;637
1279;617
1280;662
1281;706
1282;744
1283;781
1284;858
1285;935
1286;961
1287;988
1288;996
1289;1004
1290;941
1291;879
1292;762
1293;646
1294;585
1295;523
1296;489
1297;454
1298;439
1299;423
1300;439
1301;454
1302;483
1303;513
1304;563
1305;613
1306;709
1307;805
1308;906
1309;1008
1310;1054
1311;1100
1312;1055
1313;1010
1314;887
1315;764
1316;699
1317;634
1318;602
1319;571
1320;582
1321;593
1322;622
1323;652
1324;666
1325;681
1326;656
1327;632
1328;625
1329;619
1330;645
1331;671
1332;711
1333;751
1334;822
1335;894
1336;933
1337;973
1338;953
1339;934
1340;823
1341;712
1342;646
1343;580
1344;513
1345;447
1346;451
1347;455
1348;453
1349;452
1350;476
1351;500
1352;558
1353;615
1354;706
1355;797
1356;911
1357;1024
1358;1055
1359;1085
1360;1018
1361;950
1362;834
1363;718
1364;649
1365;581
1366;583
1367;586
1368;586
