# Strom: 3.93 A
# Magnetfeld: -397 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;898
2;904
3;910
4;935
5;961
6;1055
7;1150
8;1392
9;1635
10;1864
11;2094
12;2099
13;2105
14;2043
15;1981
16;2050
17;2119
18;2439
19;2760
20;2979
21;3198
22;2997
23;2795
24;2550
25;2305
26;2256
27;2206
28;2295
29;2384
30;2367
31;2349
32;2153
33;1957
34;1713
35;1470
36;1333
37;1196
38;1117
39;1038
40;990
41;942
42;929
43;917
44;913
45;909
46;930
47;950
48;1050
49;1150
50;1280
51;1411
52;1692
53;1974
54;2060
55;2146
56;2108
57;2071
58;2049
59;2028
60;2223
61;2418
62;2741
63;3064
64;3136
65;3208
66;2961
67;2713
68;2536
69;2359
70;2305
71;2251
72;2354
73;2457
74;2478
75;2499
76;2272
77;2046
78;1808
79;1569
80;1423
81;1277
82;1191
83;1104
84;1058
85;1011
86;980
87;949
88;946
89;943
90;936
91;928
92;972
93;1016
94;1102
95;1189
96;1385
97;1581
98;1854
99;2126
100;2196
101;2267
102;2205
103;2144
104;2126
105;2108
106;2245
107;2383
108;2748
109;3113
110;3269
111;3426
112;3224
113;3023
114;2785
115;2547
116;2417
117;2288
118;2337
119;2387
120;2495
121;2603
122;2502
123;2401
124;2191
125;1982
126;1774
127;1567
128;1436
129;1305
130;1227
131;1149
132;1088
133;1027
134;1003
135;980
136;953
137;927
138;949
139;972
140;990
141;1008
142;1066
143;1125
144;1277
145;1430
146;1688
147;1946
148;2102
149;2259
150;2253
151;2248
152;2202
153;2156
154;2178
155;2201
156;2353
157;2506
158;2813
159;3121
160;3327
161;3533
162;3420
163;3307
164;3025
165;2744
166;2600
167;2456
168;2435
169;2413
170;2491
171;2568
172;2608
173;2649
174;2509
175;2370
176;2158
177;1947
178;1781
179;1615
180;1473
181;1332
182;1247
183;1163
184;1115
185;1066
186;1029
187;992
188;973
189;954
190;958
191;962
192;953
193;944
194;1004
195;1065
196;1126
197;1186
198;1343
199;1501
200;1711
201;1921
202;2145
203;2369
204;2361
205;2352
206;2322
207;2292
208;2250
209;2209
210;2284
211;2360
212;2590
213;2821
214;3107
215;3393
216;3517
217;3641
218;3458
219;3274
220;3052
221;2830
222;2678
223;2527
224;2498
225;2469
226;2523
227;2578
228;2691
229;2804
230;2703
231;2602
232;2423
233;2244
234;2045
235;1846
236;1695
237;1544
238;1454
239;1365
240;1284
241;1203
242;1158
243;1113
244;1065
245;1018
246;1018
247;1019
248;1002
249;985
250;986
251;987
252;986
253;985
254;1055
255;1124
256;1203
257;1282
258;1415
259;1547
260;1753
261;1960
262;2134
263;2309
264;2411
265;2512
266;2454
267;2396
268;2360
269;2325
270;2284
271;2244
272;2379
273;2514
274;2760
275;3007
276;3262
277;3516
278;3623
279;3730
280;3619
281;3507
282;3307
283;3107
284;2940
285;2774
286;2661
287;2549
288;2557
289;2565
290;2609
291;2654
292;2742
293;2831
294;2816
295;2802
296;2654
297;2506
298;2268
299;2031
300;1891
301;1752
302;1643
303;1535
304;1424
305;1314
306;1257
307;1201
308;1167
309;1133
310;1104
311;1076
312;1070
313;1064
314;1023
315;983
316;991
317;999
318;1004
319;1010
320;1055
321;1100
322;1105
323;1110
324;1186
325;1263
326;1363
327;1464
328;1620
329;1776
330;1946
331;2117
332;2297
333;2477
334;2490
335;2503
336;2485
337;2468
338;2442
339;2417
340;2407
341;2397
342;2406
343;2415
344;2512
345;2610
346;2817
347;3024
348;3245
349;3467
350;3678
351;3889
352;3903
353;3917
354;3733
355;3550
356;3348
357;3146
358;3002
359;2858
360;2736
361;2615
362;2637
363;2660
364;2676
365;2692
366;2794
367;2896
368;2905
369;2914
370;2897
371;2879
372;2784
373;2689
374;2505
375;2321
376;2159
377;1998
378;1885
379;1772
380;1671
381;1570
382;1504
383;1437
384;1375
385;1313
386;1269
387;1225
388;1186
389;1146
390;1117
391;1088
392;1076
393;1063
394;1044
395;1024
396;1003
397;981
398;983
399;985
400;985
401;985
402;1000
403;1016
404;1048
405;1081
406;1139
407;1197
408;1238
409;1280
410;1365
411;1450
412;1575
413;1701
414;1841
415;1981
416;2131
417;2281
418;2387
419;2494
420;2534
421;2573
422;2578
423;2582
424;2545
425;2508
426;2484
427;2461
428;2481
429;2500
430;2506
431;2512
432;2547
433;2582
434;2690
435;2799
436;2963
437;3128
438;3255
439;3382
440;3569
441;3756
442;3829
443;3903
444;3869
445;3836
446;3761
447;3685
448;3563
449;3442
450;3290
451;3139
452;3044
453;2950
454;2856
455;2763
456;2710
457;2657
458;2682
459;2708
460;2757
461;2807
462;2844
463;2882
464;2928
465;2974
466;2984
467;2994
468;2978
469;2963
470;2867
471;2772
472;2724
473;2677
474;2533
475;2389
476;2274
477;2159
478;2077
479;1994
480;1876
481;1758
482;1705
483;1652
484;1585
485;1518
486;1474
487;1430
488;1386
489;1342
490;1322
491;1302
492;1256
493;1210
494;1194
495;1178
496;1141
497;1105
498;1109
499;1113
500;1091
501;1069
502;1037
503;1005
504;1004
505;1004
506;1023
507;1043
508;1019
509;996
510;1009
511;1022
512;1028
513;1035
514;1050
515;1066
516;1071
517;1076
518;1077
519;1078
520;1094
521;1111
522;1169
523;1228
524;1263
525;1298
526;1354
527;1409
528;1471
529;1534
530;1602
531;1671
532;1745
533;1820
534;1905
535;1990
536;2060
537;2130
538;2205
539;2279
540;2377
541;2475
542;2529
543;2583
544;2586
545;2589
546;2626
547;2664
548;2639
549;2614
550;2633
551;2652
552;2628
553;2604
554;2597
555;2591
556;2590
557;2589
558;2568
559;2547
560;2547
561;2548
562;2575
563;2603
564;2644
565;2686
566;2701
567;2716
568;2777
569;2839
570;2897
571;2956
572;3029
573;3102
574;3184
575;3267
576;3381
577;3496
578;3543
579;3591
580;3670
581;3750
582;3824
583;3897
584;3945
585;3993
586;4016
587;4039
588;4039
589;4039
590;4043
591;4047
592;3990
593;3934
594;3927
595;3920
596;3847
597;3774
598;3729
599;3685
600;3621
601;3557
602;3507
603;3458
604;3429
605;3401
606;3321
607;3242
608;3214
609;3187
610;3133
611;3079
612;3051
613;3024
614;3013
615;3002
616;2967
617;2933
618;2922
619;2911
620;2936
621;2962
622;2934
623;2907
624;2937
625;2967
626;2949
627;2931
628;2954
629;2977
630;2919
631;2862
632;2900
633;2939
634;2958
635;2978
636;3004
637;3031
638;3038
639;3045
640;3032
641;3019
642;3049
643;3078
644;3084
645;3090
646;3073
647;3056
648;3064
649;3073
650;3063
651;3053
652;3024
653;2996
654;3027
655;3059
656;3048
657;3037
658;3031
659;3026
660;3034
661;3041
662;3023
663;3004
664;2997
665;2990
666;2979
667;2967
668;2962
669;2957
670;2937
671;2917
672;2881
673;2844
674;2870
675;2896
676;2861
677;2827
678;2801
679;2775
680;2779
681;2783
682;2774
683;2766
684;2719
685;2673
686;2666
687;2659
688;2649
689;2639
690;2618
691;2598
692;2588
693;2579
694;2575
695;2571
696;2561
697;2551
698;2518
699;2486
700;2496
701;2507
702;2475
703;2443
704;2423
705;2404
706;2409
707;2414
708;2414
709;2413
710;2392
711;2370
712;2405
713;2441
714;2410
715;2380
716;2370
717;2359
718;2369
719;2379
720;2382
721;2385
722;2444
723;2504
724;2482
725;2460
726;2450
727;2440
728;2475
729;2510
730;2481
731;2452
732;2461
733;2470
734;2508
735;2546
736;2557
737;2569
738;2584
739;2599
740;2619
741;2640
742;2596
743;2553
744;2571
745;2589
746;2579
747;2569
748;2613
749;2658
750;2654
751;2650
752;2687
753;2724
754;2714
755;2704
756;2739
757;2774
758;2747
759;2721
760;2731
761;2740
762;2773
763;2805
764;2814
765;2822
766;2831
767;2841
768;2878
769;2915
770;2902
771;2889
772;2887
773;2886
774;2918
775;2950
776;2988
777;3027
778;3014
779;3001
780;3003
781;3005
782;2991
783;2977
784;3012
785;3047
786;3037
787;3028
788;3033
789;3039
790;3066
791;3093
792;3048
793;3003
794;2992
795;2982
796;2963
797;2945
798;2936
799;2927
800;2934
801;2942
802;2927
803;2912
804;2950
805;2988
806;2947
807;2906
808;2882
809;2858
810;2883
811;2908
812;2890
813;2873
814;2887
815;2901
816;2927
817;2953
818;2994
819;3036
820;3038
821;3040
822;3098
823;3156
824;3190
825;3225
826;3249
827;3274
828;3341
829;3409
830;3441
831;3473
832;3556
833;3639
834;3616
835;3593
836;3659
837;3726
838;3777
839;3827
840;3841
841;3855
842;3873
843;3891
844;3910
845;3930
846;3925
847;3920
848;3910
849;3900
850;3867
851;3834
852;3792
853;3751
854;3664
855;3576
856;3536
857;3497
858;3411
859;3326
860;3288
861;3250
862;3175
863;3100
864;3027
865;2954
866;2930
867;2906
868;2854
869;2802
870;2760
871;2718
872;2722
873;2727
874;2703
