# Strom: 1.90 A
# Magnetfeld: -206 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
687;1345
688;1315
689;1285
690;1280
691;1275
692;1258
693;1241
694;1231
695;1222
696;1204
697;1186
698;1181
699;1176
700;1172
701;1168
702;1180
703;1193
704;1173
705;1154
706;1163
707;1173
708;1161
709;1150
710;1145
711;1141
712;1164
713;1188
714;1167
715;1147
716;1152
717;1156
718;1151
719;1145
720;1137
721;1130
722;1152
723;1175
724;1152
725;1130
726;1158
727;1187
728;1207
729;1227
730;1224
731;1222
732;1237
733;1253
734;1253
735;1253
736;1271
737;1288
738;1283
739;1278
740;1280
741;1283
742;1307
743;1331
744;1320
745;1310
746;1312
747;1314
748;1310
749;1306
750;1298
751;1291
752;1286
753;1282
754;1300
755;1319
756;1305
757;1292
758;1314
759;1336
760;1364
761;1392
762;1403
763;1415
764;1427
765;1440
766;1441
767;1443
768;1477
769;1512
770;1512
771;1511
772;1537
773;1563
774;1573
775;1584
776;1607
777;1631
778;1664
779;1697
780;1724
781;1751
782;1796
783;1841
784;1850
785;1859
786;1891
787;1924
788;1959
789;1994
790;2015
791;2036
792;2129
793;2223
794;2275
795;2327
796;2343
797;2360
798;2431
799;2502
800;2545
801;2589
802;2652
803;2716
804;2771
805;2826
806;2863
807;2901
808;2938
809;2975
810;3033
811;3091
812;3137
813;3183
814;3207
815;3232
816;3259
817;3287
818;3368
819;3449
820;3465
821;3481
822;3512
823;3542
824;3626
825;3710
826;3732
827;3754
828;3771
829;3789
830;3857
831;3926
832;3959
833;3993
834;3964
835;3935
836;3953
837;3972
838;4005
839;4038
840;4031
841;4025
842;4055
843;4086
844;4072
845;4058
846;4037
847;4016
848;3977
849;3938
850;3921
851;3904
852;3890
853;3877
854;3784
855;3691
856;3661
857;3631
858;3535
859;3440
860;3359
861;3279
862;3230
863;3181
864;3068
865;2955
866;2887
867;2820
868;2775
869;2730
870;2639
871;2548
872;2479
873;2410
874;2327
875;2243
876;2180
877;2116
878;2061
879;2005
880;1942
881;1879
882;1793
883;1707
884;1635
885;1562
886;1512
887;1463
888;1409
889;1356
890;1296
891;1235
892;1203
893;1170
894;1102
895;1034
896;1011
897;988
898;961
899;935
900;922
901;909
902;868
903;826
904;819
905;812
906;819
907;826
908;809
909;793
910;777
911;761
912;755
913;750
914;761
915;773
916;744
917;716
918;729
919;742
920;739
921;736
922;728
923;720
924;710
925;699
926;689
927;680
928;700
929;720
930;719
931;718
932;706
933;695
934;698
935;702
936;719
937;736
938;725
939;714
940;713
941;712
942;727
943;742
944;757
945;772
946;773
947;774
948;792
949;811
950;807
951;804
952;856
953;909
954;911
955;914
956;956
957;998
958;1029
959;1061
960;1111
961;1162
962;1202
963;1242
964;1336
965;1430
966;1513
967;1596
968;1705
969;1815
970;1959
971;2104
972;2246
973;2388
974;2561
975;2733
976;2849
977;2966
978;3137
979;3308
980;3375
981;3442
982;3583
983;3724
984;3824
985;3925
986;3993
987;4061
988;4059
989;4057
990;4053
991;4049
992;4020
993;3992
994;3922
995;3853
996;3756
997;3659
998;3571
999;3483
1000;3319
1001;3155
1002;2985
1003;2815
1004;2659
1005;2504
1006;2331
1007;2158
1008;2008
1009;1859
1010;1754
1011;1649
1012;1527
1013;1404
1014;1321
1015;1238
1016;1160
1017;1083
1018;1042
1019;1002
1020;936
1021;869
1022;854
1023;839
1024;821
1025;803
1026;786
1027;768
1028;754
1029;741
1030;722
1031;704
1032;705
1033;706
1034;699
1035;693
1036;684
1037;676
1038;674
1039;672
1040;683
1041;694
1042;691
1043;689
1044;698
1045;706
1046;708
1047;711
1048;720
1049;730
1050;724
1051;718
1052;757
1053;795
1054;807
1055;819
1056;852
1057;885
1058;929
1059;972
1060;1033
1061;1094
1062;1167
1063;1241
1064;1342
1065;1444
1066;1606
1067;1768
1068;1927
1069;2087
1070;2276
1071;2466
1072;2665
1073;2864
1074;3053
1075;3242
1076;3402
1077;3562
1078;3637
1079;3711
1080;3796
1081;3880
1082;3892
1083;3904
1084;3827
1085;3751
1086;3647
1087;3544
1088;3409
1089;3275
1090;3053
1091;2831
1092;2652
1093;2474
1094;2267
1095;2061
1096;1928
1097;1796
1098;1608
1099;1421
1100;1293
1101;1166
1102;1102
1103;1037
1104;956
1105;876
1106;842
1107;808
1108;783
1109;759
1110;754
1111;749
1112;739
1113;728
1114;730
1115;732
1116;703
1117;674
1118;687
1119;701
1120;696
1121;691
1122;688
1123;686
1124;686
1125;687
1126;699
1127;712
1128;730
1129;749
1130;767
1131;786
1132;819
1133;852
1134;889
1135;926
1136;973
1137;1020
1138;1097
1139;1175
1140;1287
1141;1400
1142;1577
1143;1755
1144;1975
1145;2195
1146;2429
1147;2662
1148;2865
1149;3067
1150;3259
1151;3450
1152;3559
1153;3668
1154;3741
1155;3814
1156;3826
1157;3837
1158;3719
1159;3602
1160;3427
1161;3253
1162;3024
1163;2796
1164;2579
1165;2362
1166;2144
1167;1927
1168;1728
1169;1529
1170;1369
1171;1209
1172;1110
1173;1012
1174;938
1175;864
1176;848
1177;833
1178;801
1179;769
1180;767
1181;765
1182;750
1183;735
1184;723
1185;710
1186;707
1187;703
1188;707
1189;711
1190;716
1191;721
1192;738
1193;755
1194;749
1195;743
1196;767
1197;791
1198;827
1199;864
1200;920
1201;977
1202;1068
1203;1159
1204;1238
1205;1318
1206;1504
1207;1689
1208;1924
1209;2159
1210;2407
1211;2654
1212;2885
1213;3116
1214;3312
1215;3508
1216;3587
1217;3667
1218;3681
1219;3695
1220;3612
1221;3529
1222;3356
1223;3183
1224;2940
1225;2697
1226;2440
1227;2184
1228;1940
1229;1697
1230;1515
1231;1333
1232;1175
1233;1018
1234;941
1235;865
1236;829
1237;794
1238;761
1239;729
1240;722
1241;715
1242;704
1243;693
1244;701
1245;709
1246;690
1247;670
1248;688
1249;705
1250;703
1251;701
1252;719
1253;738
1254;767
1255;797
1256;838
1257;879
1258;912
1259;946
1260;1046
1261;1147
1262;1315
1263;1483
1264;1678
1265;1874
1266;2194
1267;2514
1268;2734
1269;2955
1270;3125
1271;3296
1272;3402
1273;3509
1274;3533
1275;3557
1276;3426
1277;3295
1278;3046
1279;2796
1280;2541
1281;2286
1282;2049
1283;1811
1284;1575
1285;1338
1286;1189
1287;1040
1288;953
1289;866
1290;809
1291;752
1292;731
1293;710
1294;692
1295;673
1296;649
1297;624
1298;646
1299;667
1300;662
1301;657
1302;671
1303;685
1304;697
1305;709
1306;723
1307;736
1308;768
1309;800
1310;872
1311;943
1312;1046
1313;1150
1314;1340
1315;1531
1316;1784
1317;2037
1318;2324
1319;2611
1320;2858
1321;3105
1322;3305
1323;3505
1324;3494
1325;3484
1326;3401
1327;3319
1328;3073
1329;2828
1330;2535
1331;2242
1332;1983
1333;1725
1334;1469
1335;1213
1336;1071
1337;929
1338;852
1339;776
1340;739
1341;702
1342;689
1343;675
1344;666
1345;656
1346;648
1347;640
1348;640
1349;641
1350;654
1351;668
1352;691
1353;713
1354;731
1355;748
1356;792
1357;837
1358;910
1359;983
1360;1112
1361;1242
1362;1471
1363;1701
1364;1997
1365;2293
1366;2583
1367;2874
1368;2874
