# Strom: 3.47 A
# Magnetfeld: -357 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
226;2733
227;2779
228;2784
229;2789
230;2670
231;2551
232;2341
233;2130
234;1948
235;1765
236;1615
237;1465
238;1374
239;1283
240;1212
241;1142
242;1099
243;1057
244;1013
245;970
246;962
247;953
248;939
249;925
250;931
251;938
252;949
253;960
254;976
255;992
256;1034
257;1077
258;1147
259;1217
260;1372
261;1526
262;1718
263;1910
264;2131
265;2352
266;2396
267;2440
268;2450
269;2461
270;2480
271;2499
272;2534
273;2569
274;2712
275;2855
276;3091
277;3326
278;3542
279;3758
280;3751
281;3745
282;3558
283;3372
284;3179
285;2985
286;2875
287;2764
288;2789
289;2813
290;2856
291;2898
292;2943
293;2988
294;2851
295;2713
296;2525
297;2338
298;2146
299;1955
300;1815
301;1675
302;1581
303;1488
304;1383
305;1278
306;1213
307;1149
308;1118
309;1087
310;1043
311;999
312;1001
313;1003
314;975
315;947
316;953
317;959
318;971
319;984
320;982
321;980
322;999
323;1018
324;1056
325;1095
326;1132
327;1168
328;1246
329;1323
330;1471
331;1619
332;1788
333;1956
334;2161
335;2366
336;2455
337;2545
338;2544
339;2544
340;2507
341;2470
342;2487
343;2503
344;2597
345;2691
346;2810
347;2929
348;3146
349;3363
350;3599
351;3835
352;3874
353;3914
354;3884
355;3854
356;3664
357;3474
358;3302
359;3130
360;3037
361;2944
362;2894
363;2845
364;2890
365;2935
366;2981
367;3027
368;3036
369;3045
370;2937
371;2830
372;2674
373;2518
374;2350
375;2183
376;2052
377;1920
378;1795
379;1670
380;1584
381;1497
382;1437
383;1377
384;1314
385;1251
386;1209
387;1168
388;1145
389;1123
390;1067
391;1012
392;1009
393;1005
394;992
395;979
396;957
397;936
398;945
399;955
400;967
401;980
402;966
403;952
404;985
405;1019
406;1027
407;1035
408;1070
409;1106
410;1151
411;1196
412;1266
413;1336
414;1440
415;1545
416;1656
417;1767
418;1909
419;2052
420;2192
421;2332
422;2460
423;2588
424;2577
425;2566
426;2614
427;2663
428;2597
429;2531
430;2568
431;2604
432;2640
433;2676
434;2734
435;2792
436;2936
437;3080
438;3215
439;3351
440;3521
441;3691
442;3827
443;3963
444;3944
445;3926
446;3911
447;3897
448;3779
449;3660
450;3523
451;3386
452;3275
453;3165
454;3095
455;3025
456;2977
457;2930
458;2946
459;2962
460;3004
461;3047
462;3070
463;3094
464;3107
465;3121
466;3090
467;3059
468;2996
469;2933
470;2842
471;2751
472;2652
473;2554
474;2393
475;2232
476;2118
477;2004
478;1938
479;1872
480;1769
481;1666
482;1627
483;1588
484;1528
485;1468
486;1430
487;1392
488;1358
489;1324
490;1285
491;1246
492;1220
493;1194
494;1172
495;1151
496;1125
497;1100
498;1073
499;1046
500;1051
501;1057
502;1026
503;996
504;981
505;967
506;966
507;965
508;962
509;959
510;956
511;952
512;958
513;965
514;967
515;969
516;981
517;994
518;987
519;980
520;1004
521;1029
522;1027
523;1025
524;1055
525;1084
526;1132
527;1180
528;1214
529;1247
530;1292
531;1337
532;1382
533;1426
534;1478
535;1530
536;1630
537;1730
538;1774
539;1819
540;1930
541;2042
542;2109
543;2176
544;2260
545;2345
546;2405
547;2465
548;2496
549;2527
550;2556
551;2585
552;2622
553;2658
554;2682
555;2705
556;2714
557;2723
558;2700
559;2677
560;2674
561;2672
562;2679
563;2687
564;2709
565;2732
566;2763
567;2794
568;2840
569;2887
570;2912
571;2937
572;2990
573;3044
574;3125
575;3206
576;3253
577;3299
578;3407
579;3515
580;3620
581;3726
582;3760
583;3794
584;3836
585;3878
586;3978
587;4079
588;4067
589;4056
590;4061
591;4066
592;4080
593;4095
594;4082
595;4069
596;4058
597;4047
598;3957
599;3868
600;3845
601;3823
602;3766
603;3709
604;3672
605;3635
606;3595
607;3555
608;3471
609;3388
610;3373
611;3359
612;3338
613;3318
614;3300
615;3282
616;3251
617;3221
618;3234
619;3247
620;3227
621;3207
622;3198
623;3190
624;3199
625;3208
626;3194
627;3180
628;3217
629;3253
630;3224
631;3196
632;3185
633;3174
634;3232
635;3291
636;3275
637;3258
638;3246
639;3234
640;3221
641;3209
642;3218
643;3228
644;3220
645;3212
646;3211
647;3210
648;3186
649;3162
650;3145
651;3129
652;3125
653;3122
654;3102
655;3082
656;3075
657;3069
658;3050
659;3031
660;3012
661;2994
662;2965
663;2936
664;2961
665;2986
666;2936
667;2887
668;2847
669;2808
670;2827
671;2847
672;2827
673;2808
674;2787
675;2766
676;2755
677;2744
678;2743
679;2743
680;2695
681;2646
682;2626
683;2605
684;2574
685;2542
686;2516
687;2490
688;2500
689;2509
690;2511
691;2512
692;2467
693;2423
694;2404
695;2385
696;2378
697;2372
698;2374
699;2377
700;2354
701;2332
702;2325
703;2318
704;2324
705;2331
706;2313
707;2295
708;2271
709;2248
710;2277
711;2306
712;2272
713;2239
714;2255
715;2272
716;2264
717;2256
718;2270
719;2285
720;2262
721;2239
722;2258
723;2278
724;2302
725;2327
726;2324
727;2321
728;2327
729;2334
730;2330
731;2326
732;2340
733;2354
734;2375
735;2397
736;2399
737;2402
738;2412
739;2422
740;2416
741;2409
742;2452
743;2496
744;2460
745;2424
746;2481
747;2539
748;2516
749;2492
750;2526
751;2560
752;2571
753;2583
754;2555
755;2528
756;2571
757;2615
758;2603
759;2591
760;2632
761;2673
762;2709
763;2744
764;2744
765;2743
766;2771
767;2799
768;2812
769;2824
770;2863
771;2902
772;2911
773;2921
774;2926
775;2931
776;2957
777;2984
778;2984
779;2984
780;3001
781;3017
782;3026
783;3035
784;3056
785;3078
786;3136
787;3194
788;3149
789;3105
790;3129
791;3153
792;3167
793;3180
794;3203
795;3225
796;3194
797;3164
798;3172
799;3180
800;3191
801;3202
802;3223
803;3243
804;3233
805;3224
806;3198
807;3172
808;3154
809;3137
810;3179
811;3222
812;3197
813;3173
814;3190
815;3208
816;3232
817;3256
818;3282
819;3308
820;3344
821;3380
822;3371
823;3362
824;3446
825;3530
826;3522
827;3514
828;3590
829;3665
830;3704
831;3743
832;3766
833;3790
834;3861
835;3933
836;3924
837;3915
838;3957
839;3999
840;4001
841;4003
842;3987
843;3971
844;3995
845;4018
846;3951
847;3884
848;3869
849;3854
850;3797
851;3741
852;3695
853;3648
854;3585
855;3523
856;3481
857;3439
858;3386
859;3333
860;3284
861;3236
862;3195
863;3154
864;3127
865;3100
866;3039
867;2979
868;2932
869;2886
870;2896
871;2906
872;2875
873;2844
874;2832
875;2821
876;2790
877;2760
878;2785
879;2811
880;2786
881;2761
882;2718
883;2676
884;2645
885;2613
886;2556
887;2498
888;2439
889;2381
890;2333
891;2285
892;2186
893;2087
894;2021
895;1955
896;1891
897;1828
898;1770
899;1712
900;1630
901;1548
902;1487
903;1426
904;1383
905;1340
906;1289
907;1238
908;1199
909;1161
910;1124
911;1088
912;1063
913;1039
914;1035
915;1031
916;1020
917;1009
918;991
919;973
920;951
921;930
922;936
923;943
924;934
925;925
926;919
927;914
928;919
929;925
930;927
931;930
932;951
933;971
934;951
935;931
936;951
937;971
938;974
939;977
940;1014
941;1051
942;1081
943;1112
944;1113
945;1115
946;1153
947;1191
948;1257
949;1323
950;1364
951;1405
952;1484
953;1564
954;1645
955;1725
956;1825
957;1924
958;2032
959;2140
960;2264
961;2389
962;2472
963;2555
964;2675
965;2796
966;2888
967;2981
968;3011
969;3042
970;3087
971;3132
972;3093
973;3054
974;3060
975;3067
976;3098
977;3128
978;3117
979;3106
980;3216
981;3326
982;3492
983;3658
984;3677
985;3695
986;3787
987;3879
988;3933
989;3987
990;3959
991;3931
992;3882
993;3834
994;3754
995;3675
996;3617
997;3559
998;3420
999;3281
1000;3186
1001;3092
1002;3030
1003;2969
1004;2943
1005;2918
1006;2845
1007;2772
1008;2717
1009;2662
1010;2631
1011;2600
1012;2535
1013;2470
1014;2353
1015;2236
1016;2123
1017;2010
1018;1897
1019;1784
1020;1682
1021;1579
1022;1473
1023;1367
1024;1316
1025;1264
1026;1190
1027;1117
1028;1082
1029;1048
1030;1040
1031;1032
1032;1000
1033;968
1034;952
1035;937
1036;931
1037;925
1038;921
1039;917
1040;910
1041;904
1042;915
1043;927
1044;947
1045;967
1046;990
1047;1013
1048;1025
1049;1037
1050;1091
1051;1146
1052;1210
1053;1274
1054;1342
1055;1410
1056;1528
1057;1646
1058;1795
1059;1945
1060;2086
1061;2228
1062;2394
1063;2560
1064;2659
1065;2759
1066;2852
1067;2945
1068;2934
1069;2924
1070;2942
1071;2961
1072;2983
1073;3004
1074;3061
1075;3118
1076;3237
1077;3357
1078;3472
1079;3587
1080;3671
1081;3754
1082;3755
1083;3756
1084;3695
1085;3633
1086;3540
1087;3447
1088;3320
1089;3193
1090;3042
1091;2892
1092;2849
1093;2807
1094;2750
1095;2693
1096;2644
1097;2595
1098;2488
1099;2382
1100;2275
1101;2168
1102;2054
1103;1940
1104;1787
1105;1634
1106;1518
1107;1401
1108;1313
1109;1224
1110;1161
1111;1098
1112;1037
1113;977
1114;962
1115;947
1116;928
1117;909
1118;917
1119;925
1120;921
1121;917
1122;941
1123;965
1124;974
1125;984
1126;1005
1127;1026
1128;1070
1129;1115
1130;1178
1131;1241
1132;1324
1133;1408
1134;1563
1135;1717
1136;1877
1137;2037
1138;2218
1139;2400
1140;2576
1141;2752
1142;2837
1143;2923
1144;2927
1145;2932
1146;2929
1147;2926
1148;2973
1149;3020
1150;3147
1151;3275
1152;3411
1153;3547
1154;3655
1155;3764
1156;3720
1157;3676
1158;3579
1159;3482
1160;3302
1161;3122
1162;2989
1163;2856
1164;2779
1165;2703
1166;2629
1167;2555
1168;2508
1169;2460
1170;2331
1171;2203
1172;2054
1173;1906
1174;1756
1175;1606
1176;1472
1177;1339
1178;1238
1179;1137
1180;1093
1181;1050
1182;994
1183;938
1184;927
1185;917
1186;926
1187;935
1188;952
1189;970
1190;969
1191;968
1192;999
1193;1030
1194;1059
1195;1088
1196;1174
1197;1260
1198;1366
1199;1472
1200;1611
1201;1750
1202;1978
1203;2206
1204;2403
1205;2600
1206;2685
1207;2771
1208;2841
1209;2912
1210;2905
1211;2898
1212;2980
1213;3061
1214;3198
1215;3335
1216;3461
1217;3587
1218;3608
1219;3628
1220;3509
1221;3390
1222;3214
1223;3039
1224;2872
1225;2705
1226;2668
1227;2631
1228;2562
1229;2493
1230;2370
1231;2247
1232;2126
1233;2004
1234;1833
1235;1662
1236;1469
1237;1277
1238;1183
1239;1089
1240;1034
1241;980
1242;964
1243;948
1244;946
1245;944
1246;936
1247;928
1248;942
1249;957
1250;984
1251;1012
1252;1045
1253;1078
1254;1143
1255;1209
1256;1334
1257;1459
1258;1645
1259;1832
1260;2081
1261;2330
1262;2519
1263;2708
1264;2741
1265;2774
1266;2790
1267;2805
1268;2844
1269;2883
1270;3036
1271;3189
1272;3343
1273;3498
1274;3483
1275;3469
1276;3302
1277;3136
1278;2933
1279;2731
1280;2638
1281;2545
1282;2498
1283;2452
1284;2376
1285;2301
1286;2114
1287;1928
1288;1742
1289;1557
1290;1390
1291;1224
1292;1110
1293;997
1294;960
1295;924
1296;893
1297;862
1298;859
1299;857
1300;870
1301;883
1302;915
1303;947
1304;972
1305;997
1306;1064
1307;1131
1308;1278
1309;1425
1310;1619
1311;1813
1312;2045
1313;2277
1314;2479
1315;2681
1316;2711
1317;2742
1318;2692
1319;2641
1320;2805
1321;2969
1322;3148
1323;3326
1324;3386
1325;3445
1326;3333
1327;3221
1328;2991
1329;2762
1330;2627
1331;2492
1332;2419
1333;2346
1334;2259
1335;2172
1336;1985
1337;1799
1338;1593
1339;1388
1340;1251
1341;1113
1342;1024
1343;936
1344;900
1345;864
1346;857
1347;851
1348;865
1349;879
1350;886
1351;894
1352;962
1353;1030
1354;1097
1355;1164
1356;1295
1357;1427
1358;1688
1359;1949
1360;2166
1361;2384
1362;2552
1363;2721
1364;2726
1365;2732
1366;2748
1367;2765
1368;2765
