# Strom: 4.04 A
# Magnetfeld: -407 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;215
2;226
3;238
4;254
5;271
6;299
7;328
8;385
9;443
10;494
11;546
12;552
13;558
14;508
15;458
16;394
17;329
18;314
19;299
20;279
21;260
22;263
23;267
24;259
25;251
26;246
27;241
28;251
29;261
30;248
31;234
32;236
33;238
34;239
35;240
36;227
37;214
38;218
39;223
40;225
41;226
42;226
43;226
44;237
45;248
46;248
47;249
48;283
49;317
50;363
51;409
52;467
53;525
54;561
55;596
56;569
57;541
58;473
59;405
60;361
61;318
62;294
63;270
64;265
65;261
66;275
67;289
68;273
69;258
70;248
71;239
72;242
73;246
74;242
75;239
76;239
77;240
78;239
79;238
80;239
81;240
82;231
83;223
84;220
85;217
86;215
87;213
88;223
89;233
90;242
91;252
92;271
93;290
94;307
95;324
96;379
97;434
98;508
99;583
100;601
101;620
102;580
103;541
104;477
105;414
106;373
107;331
108;304
109;278
110;284
111;291
112;286
113;282
114;270
115;259
116;252
117;246
118;245
119;243
120;240
121;238
122;245
123;253
124;248
125;243
126;239
127;235
128;232
129;229
130;230
131;232
132;228
133;223
134;229
135;236
136;237
137;239
138;248
139;257
140;268
141;279
142;296
143;314
144;355
145;397
146;445
147;493
148;566
149;639
150;640
151;641
152;601
153;562
154;498
155;434
156;385
157;336
158;319
159;302
160;302
161;301
162;293
163;286
164;285
165;284
166;274
167;263
168;261
169;258
170;246
171;234
172;245
173;256
174;255
175;254
176;253
177;252
178;245
179;239
180;242
181;245
182;239
183;233
184;232
185;231
186;229
187;228
188;234
189;241
190;236
191;230
192;240
193;251
194;265
195;279
196;304
197;329
198;372
199;415
200;475
201;535
202;589
203;643
204;660
205;677
206;648
207;620
208;539
209;459
210;413
211;367
212;339
213;311
214;304
215;297
216;298
217;300
218;296
219;292
220;280
221;269
222;257
223;245
224;246
225;247
226;246
227;245
228;255
229;265
230;266
231;268
232;269
233;271
234;272
235;274
236;263
237;252
238;246
239;240
240;237
241;234
242;240
243;245
244;240
245;235
246;244
247;253
248;249
249;246
250;248
251;251
252;259
253;268
254;280
255;293
256;314
257;336
258;378
259;420
260;469
261;519
262;576
263;633
264;680
265;727
266;692
267;657
268;613
269;568
270;517
271;466
272;426
273;386
274;364
275;342
276;327
277;312
278;301
279;290
280;293
281;295
282;294
283;293
284;283
285;272
286;264
287;255
288;258
289;261
290;263
291;265
292;257
293;250
294;262
295;274
296;278
297;282
298;278
299;273
300;263
301;253
302;253
303;254
304;247
305;239
306;230
307;221
308;229
309;238
310;243
311;249
312;248
313;247
314;244
315;242
316;251
317;260
318;260
319;260
320;266
321;272
322;279
323;286
324;305
325;325
326;350
327;375
328;410
329;444
330;502
331;561
332;614
333;667
334;706
335;745
336;732
337;719
338;684
339;650
340;588
341;526
342;487
343;447
344;411
345;375
346;366
347;358
348;338
349;319
350;322
351;325
352;318
353;311
354;305
355;300
356;295
357;290
358;279
359;269
360;264
361;259
362;257
363;256
364;247
365;239
366;258
367;278
368;271
369;265
370;268
371;271
372;278
373;285
374;278
375;271
376;278
377;285
378;280
379;275
380;259
381;244
382;242
383;240
384;253
385;267
386;247
387;228
388;232
389;237
390;241
391;246
392;243
393;241
394;245
395;249
396;239
397;229
398;233
399;237
400;248
401;259
402;269
403;279
404;271
405;262
406;282
407;302
408;314
409;326
410;343
411;360
412;395
413;430
414;469
415;509
416;553
417;596
418;654
419;711
420;721
421;732
422;748
423;765
424;749
425;733
426;687
427;641
428;610
429;580
430;533
431;487
432;454
433;422
434;402
435;382
436;362
437;342
438;335
439;329
440;323
441;318
442;323
443;328
444;328
445;328
446;317
447;307
448;311
449;315
450;311
451;308
452;300
453;292
454;284
455;277
456;273
457;269
458;266
459;264
460;270
461;277
462;270
463;264
464;269
465;275
466;277
467;279
468;293
469;308
470;294
471;280
472;291
473;302
474;299
475;297
476;288
477;280
478;290
479;300
480;285
481;270
482;270
483;271
484;265
485;260
486;264
487;268
488;258
489;249
490;248
491;248
492;241
493;233
494;238
495;243
496;248
497;253
498;249
499;246
500;248
501;249
502;248
503;247
504;249
505;251
506;255
507;260
508;254
509;249
510;256
511;262
512;264
513;266
514;266
515;267
516;272
517;278
518;275
519;272
520;284
521;296
522;298
523;300
524;305
525;311
526;335
527;359
528;362
529;365
530;382
531;399
532;417
533;436
534;459
535;483
536;513
537;544
538;572
539;600
540;642
541;685
542;695
543;705
544;743
545;780
546;789
547;798
548;809
549;821
550;803
551;786
552;769
553;753
554;731
555;709
556;691
557;673
558;646
559;619
560;595
561;572
562;538
563;504
564;497
565;490
566;466
567;443
568;434
569;425
570;408
571;391
572;384
573;377
574;373
575;369
576;359
577;350
578;351
579;353
580;343
581;333
582;338
583;342
584;338
585;333
586;338
587;342
588;335
589;329
590;322
591;316
592;326
593;335
594;335
595;334
596;326
597;318
598;311
599;305
600;317
601;330
602;327
603;323
604;322
605;320
606;311
607;302
608;306
609;310
610;302
611;295
612;299
613;302
614;295
615;288
616;292
617;297
618;286
619;276
620;280
621;284
622;283
623;282
624;283
625;284
626;283
627;282
628;280
629;278
630;275
631;272
632;271
633;271
634;260
635;249
636;261
637;272
638;280
639;288
640;283
641;278
642;276
643;275
644;287
645;299
646;291
647;284
648;292
649;300
650;292
651;283
652;283
653;282
654;293
655;303
656;299
657;294
658;294
659;294
660;296
661;298
662;301
663;305
664;307
665;309
666;311
667;314
668;313
669;312
670;317
671;323
672;315
673;308
674;312
675;316
676;312
677;308
678;310
679;312
680;312
681;313
682;315
683;317
684;320
685;322
686;316
687;310
688;317
689;324
690;317
691;311
692;314
693;317
694;327
695;337
696;330
697;323
698;316
699;309
700;309
701;310
702;310
703;311
704;305
705;299
706;313
707;326
708;314
709;303
710;307
711;312
712;322
713;331
714;325
715;319
716;308
717;298
718;311
719;325
720;321
721;316
722;317
723;319
724;312
725;306
726;307
727;309
728;319
729;329
730;325
731;322
732;317
733;313
734;313
735;313
736;310
737;307
738;311
739;315
740;312
741;310
742;305
743;300
744;314
745;329
746;321
747;312
748;315
749;318
750;311
751;304
752;309
753;314
