# Strom: 0.01 A
# Magnetfeld: -8 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;281
2;280
3;279
4;281
5;283
6;285
7;287
8;297
9;308
10;312
11;317
12;348
13;379
14;430
15;482
16;601
17;721
18;983
19;1246
20;1389
21;1533
22;1345
23;1158
24;921
25;685
26;572
27;460
28;408
29;356
30;339
31;322
32;314
33;307
34;304
35;301
36;296
37;290
38;282
39;274
40;274
41;273
42;278
43;282
44;277
45;272
46;275
47;278
48;284
49;291
50;289
51;287
52;305
53;323
54;343
55;362
56;384
57;407
58;470
59;533
60;703
61;874
62;1120
63;1367
64;1418
65;1470
66;1295
67;1120
68;891
69;663
70;555
71;448
72;406
73;364
74;353
75;342
76;330
77;319
78;308
79;298
80;290
81;282
82;281
83;280
84;273
85;267
86;279
87;291
88;290
89;289
90;286
91;283
92;288
93;293
94;306
95;319
96;319
97;319
98;319
99;320
100;338
101;357
102;395
103;433
104;494
105;555
106;688
107;821
108;1056
109;1290
110;1459
111;1628
112;1489
113;1351
114;1120
115;889
116;717
117;545
118;485
119;424
120;387
121;350
122;345
123;341
124;329
125;318
126;306
127;294
128;287
129;280
130;282
131;284
132;283
133;281
134;287
135;292
136;293
137;294
138;285
139;276
140;284
141;292
142;299
143;307
144;306
145;306
146;314
147;323
148;330
149;338
150;361
151;384
152;412
153;440
154;507
155;575
156;725
157;875
158;1074
159;1274
160;1476
161;1678
162;1597
163;1516
164;1307
165;1098
166;897
167;696
168;598
169;501
170;463
171;425
172;387
173;350
174;343
175;336
176;322
177;308
178;311
179;313
180;301
181;288
182;286
183;284
184;293
185;302
186;305
187;309
188;299
189;290
190;286
191;283
192;287
193;290
194;295
195;300
196;303
197;305
198;314
199;324
200;326
201;329
202;340
203;352
204;376
205;400
206;419
207;439
208;479
209;519
210;608
211;697
212;866
213;1035
214;1242
215;1449
216;1584
217;1719
218;1633
219;1547
220;1346
221;1145
222;957
223;769
224;660
225;552
226;503
227;454
228;425
229;396
230;378
231;360
232;341
233;322
234;328
235;334
236;323
237;312
238;309
239;307
240;313
241;320
242;315
243;311
244;299
245;288
246;295
247;303
248;299
249;295
250;302
251;309
252;305
253;301
254;310
255;319
256;303
257;288
258;301
