# Strom: 5.05 A
# Magnetfeld: -485 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
1;1033
2;992
3;952
4;1001
5;1051
6;1186
7;1322
8;1566
9;1810
10;1887
11;1965
12;1846
13;1728
14;1682
15;1636
16;1644
17;1652
18;1863
19;2074
20;2424
21;2774
22;2804
23;2834
24;2560
25;2286
26;2086
27;1886
28;1807
29;1728
30;1788
31;1848
32;2002
33;2156
34;2115
35;2074
36;1888
37;1701
38;1525
39;1348
40;1235
41;1122
42;1050
43;979
44;988
45;998
46;1023
47;1049
48;1157
49;1265
50;1463
51;1661
52;1802
53;1942
54;1919
55;1895
56;1819
57;1743
58;1693
59;1643
60;1708
61;1774
62;2075
63;2376
64;2678
65;2981
66;2931
67;2882
68;2602
69;2322
70;2114
71;1906
72;1841
73;1777
74;1834
75;1891
76;2052
77;2214
78;2204
79;2194
80;2002
81;1810
82;1629
83;1449
84;1338
85;1227
86;1168
87;1109
88;1084
89;1059
90;1048
91;1037
92;1076
93;1115
94;1281
95;1447
96;1639
97;1831
98;1948
99;2065
100;1988
101;1912
102;1836
103;1759
104;1727
105;1696
106;1765
107;1835
108;2058
109;2280
110;2657
111;3034
112;3085
113;3137
114;2880
115;2623
116;2374
117;2125
118;2009
119;1893
120;1891
121;1890
122;1961
123;2033
124;2188
125;2344
126;2280
127;2217
128;2050
129;1883
130;1688
131;1494
132;1382
133;1271
134;1197
135;1124
136;1101
137;1079
138;1058
139;1038
140;1076
141;1114
142;1193
143;1271
144;1467
145;1664
146;1868
147;2073
148;2084
149;2095
150;2052
151;2010
152;1920
153;1831
154;1799
155;1767
156;1826
157;1885
158;2125
159;2365
160;2693
161;3021
162;3147
163;3274
164;3115
165;2956
166;2660
167;2364
168;2185
169;2006
170;1937
171;1869
172;1907
173;1946
174;2057
175;2169
176;2275
177;2380
178;2330
179;2280
180;2090
181;1901
182;1756
183;1612
184;1460
185;1307
186;1242
187;1178
188;1144
189;1111
190;1087
191;1064
192;1079
193;1095
194;1129
195;1163
196;1290
197;1417
198;1628
199;1839
200;1984
201;2130
202;2142
203;2155
204;2104
205;2053
206;1953
207;1854
208;1818
209;1783
210;1805
211;1828
212;1949
213;2071
214;2345
215;2620
216;2962
217;3304
218;3328
219;3352
220;3142
221;2933
222;2681
223;2430
224;2240
225;2051
226;2001
227;1951
228;1931
229;1911
230;2036
231;2161
232;2262
233;2363
234;2435
235;2507
236;2387
237;2267
238;2082
239;1898
240;1743
241;1588
242;1478
243;1369
244;1312
245;1256
246;1203
247;1150
248;1112
249;1074
250;1084
251;1093
252;1108
253;1123
254;1181
255;1239
256;1359
257;1479
258;1651
259;1822
260;1976
261;2130
262;2175
263;2219
264;2162
265;2105
266;2070
267;2035
268;1963
269;1891
270;1877
271;1863
272;1898
273;1933
274;2046
275;2160
276;2425
277;2690
278;2935
279;3179
280;3352
281;3525
