# Strom: 3.96 A
# Magnetfeld: -400 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
537;1182
538;1250
539;1318
540;1376
541;1434
542;1505
543;1575
544;1632
545;1689
546;1698
547;1707
548;1733
549;1758
550;1740
551;1723
552;1681
553;1639
554;1581
555;1524
556;1466
557;1409
558;1339
559;1269
560;1237
561;1206
562;1134
563;1062
564;1037
565;1012
566;983
567;953
568;914
569;875
570;864
571;854
572;837
573;820
574;806
575;792
576;797
577;802
578;779
579;756
580;768
581;780
582;777
583;775
584;773
585;772
586;798
587;825
588;828
589;832
590;822
591;812
592;835
593;858
594;840
595;823
596;827
597;831
598;829
599;827
600;812
601;798
602;787
603;776
604;774
605;772
606;783
607;794
608;783
609;772
610;774
611;777
612;774
613;771
614;772
615;773
616;779
617;784
618;771
619;757
620;774
621;790
622;775
623;760
624;799
625;839
626;830
627;821
628;828
629;834
630;854
631;874
632;887
633;900
634;904
635;908
636;942
637;976
638;998
639;1021
640;1027
641;1033
642;1065
643;1097
644;1084
645;1071
646;1131
647;1191
648;1194
649;1196
650;1232
651;1269
652;1285
653;1301
654;1325
655;1350
656;1389
657;1427
658;1445
659;1464
660;1484
661;1505
662;1526
663;1548
664;1579
665;1609
666;1603
667;1597
668;1646
669;1695
670;1676
671;1657
672;1673
673;1689
674;1709
675;1729
676;1704
677;1679
678;1679
679;1679
680;1728
681;1777
682;1768
683;1760
684;1752
685;1743
686;1746
687;1749
688;1751
689;1754
690;1759
691;1765
692;1774
693;1783
694;1782
695;1782
696;1790
697;1798
698;1787
699;1777
700;1788
701;1800
702;1787
703;1774
704;1758
705;1741
706;1756
707;1771
708;1774
709;1777
710;1741
711;1706
712;1739
713;1772
714;1775
715;1778
716;1777
717;1776
718;1796
719;1816
720;1794
721;1773
722;1797
723;1822
724;1799
725;1776
726;1778
727;1780
728;1784
729;1788
730;1776
731;1764
732;1779
733;1795
734;1783
735;1770
736;1780
737;1790
738;1792
739;1795
740;1785
741;1775
742;1781
743;1788
744;1766
745;1745
746;1749
747;1753
748;1765
749;1778
750;1794
751;1811
752;1790
753;1769
754;1741
755;1712
756;1746
757;1780
758;1742
759;1705
760;1715
761;1726
762;1686
763;1646
764;1640
765;1635
766;1630
767;1626
768;1611
769;1597
770;1570
771;1544
772;1529
773;1515
774;1488
775;1461
776;1456
777;1452
778;1420
779;1388
780;1342
781;1296
782;1315
783;1334
784;1297
785;1260
786;1241
787;1222
788;1213
789;1204
790;1160
791;1116
792;1092
793;1069
794;1041
795;1013
796;1004
797;994
798;961
799;928
800;921
801;915
802;898
803;882
804;861
805;840
806;839
807;839
808;831
809;823
810;825
811;827
812;800
813;774
814;791
815;808
816;810
817;812
818;817
819;822
820;829
821;837
822;835
823;834
824;817
825;800
826;787
827;774
828;807
829;841
830;831
831;821
832;822
833;823
834;841
835;859
836;859
837;859
838;842
839;825
840;837
841;850
842;834
843;819
844;825
845;832
846;821
847;811
848;808
849;805
850;803
851;800
852;811
853;822
854;805
855;789
856;797
857;806
858;820
859;834
860;864
861;895
862;899
863;903
864;935
865;967
866;989
867;1012
868;1038
869;1063
870;1105
871;1148
872;1203
873;1259
874;1312
875;1366
876;1404
877;1442
878;1542
879;1642
880;1675
881;1709
882;1730
883;1752
884;1760
885;1769
886;1765
887;1761
888;1724
889;1687
890;1635
891;1584
892;1523
893;1463
894;1396
895;1330
896;1270
897;1211
898;1136
899;1062
900;1023
901;983
902;942
903;901
904;869
905;838
906;803
907;768
908;745
909;723
910;702
911;681
912;669
913;657
914;646
915;634
916;624
917;614
918;591
919;567
920;568
921;568
922;567
923;566
924;571
925;576
926;565
927;554
928;560
929;565
930;573
931;580
932;574
933;567
934;572
935;576
936;592
937;609
938;637
939;666
940;680
941;694
942;717
943;740
944;763
945;786
946;825
947;864
948;936
949;1008
950;1094
951;1181
952;1244
953;1308
954;1399
955;1491
956;1566
957;1641
958;1689
959;1737
960;1769
961;1801
962;1765
963;1729
964;1673
965;1618
966;1497
967;1376
968;1296
969;1215
970;1129
971;1044
972;990
973;936
974;895
975;855
976;825
977;795
978;795
979;796
980;798
981;800
982;823
983;846
984;843
985;840
986;865
987;890
988;861
989;831
990;819
991;808
992;803
993;799
994;795
995;791
996;789
997;787
998;809
999;830
1000;886
1001;942
1002;979
1003;1016
1004;1124
1005;1233
1006;1324
1007;1415
1008;1494
1009;1573
1010;1645
1011;1718
1012;1721
1013;1725
1014;1679
1015;1633
1016;1524
1017;1415
1018;1302
1019;1190
1020;1084
1021;979
1022;905
1023;832
1024;798
1025;764
1026;734
1027;705
1028;682
1029;659
1030;639
1031;620
1032;616
1033;613
1034;593
1035;574
1036;583
1037;592
1038;590
1039;589
1040;583
1041;578
1042;587
1043;596
1044;617
1045;638
1046;662
1047;686
1048;711
1049;737
1050;795
1051;854
1052;913
1053;973
1054;1079
1055;1186
1056;1314
1057;1442
1058;1518
1059;1595
1060;1616
1061;1638
1062;1584
1063;1531
1064;1438
1065;1345
1066;1223
1067;1101
1068;1001
1069;902
1070;857
1071;811
1072;782
1073;753
1074;763
1075;773
1076;780
1077;788
1078;776
1079;765
1080;781
1081;798
1082;786
1083;775
1084;774
1085;773
1086;767
1087;761
1088;781
1089;801
1090;860
1091;919
1092;1015
1093;1112
1094;1233
1095;1354
1096;1446
1097;1539
1098;1601
1099;1663
1100;1596
1101;1529
1102;1406
1103;1283
1104;1169
1105;1055
1106;939
1107;823
1108;765
1109;708
1110;654
1111;599
1112;592
1113;585
1114;572
1115;559
1116;567
1117;575
1118;563
1119;551
1120;562
1121;573
1122;581
1123;590
1124;598
1125;605
1126;637
1127;670
1128;727
1129;784
1130;862
1131;940
1132;1060
1133;1181
1134;1319
1135;1458
1136;1532
1137;1607
1138;1583
1139;1560
1140;1472
1141;1385
1142;1257
1143;1130
1144;1016
1145;902
1146;860
1147;818
1148;807
1149;797
1150;790
1151;784
1152;806
1153;828
1154;831
1155;834
1156;822
1157;811
1158;801
1159;791
1160;816
1161;840
1162;876
1163;911
1164;1043
1165;1174
1166;1321
1167;1468
1168;1537
1169;1607
1170;1562
1171;1517
1172;1407
1173;1296
1174;1115
1175;934
1176;837
1177;740
1178;693
1179;647
1180;625
1181;604
1182;596
1183;589
1184;583
1185;577
1186;577
1187;577
1188;580
1189;584
1190;596
1191;608
1192;621
1193;634
1194;698
1195;763
1196;857
1197;951
1198;1086
1199;1221
1200;1341
1201;1461
1202;1521
1203;1580
1204;1490
1205;1400
1206;1249
1207;1099
1208;981
1209;864
1210;813
1211;762
1212;763
1213;765
1214;765
1215;765
1216;765
1217;766
1218;781
1219;796
1220;764
1221;733
1222;777
1223;822
1224;879
1225;937
1226;1059
1227;1181
1228;1306
1229;1432
1230;1493
1231;1555
1232;1434
1233;1313
1234;1133
1235;953
1236;837
1237;721
1238;666
1239;611
1240;603
1241;596
1242;584
1243;572
1244;559
1245;546
1246;560
1247;574
1248;585
1249;596
1250;622
1251;648
1252;694
1253;741
1254;835
1255;929
1256;1080
1257;1231
1258;1356
1259;1482
1260;1461
1261;1440
1262;1335
1263;1231
1264;1070
1265;910
1266;838
1267;766
1268;756
1269;747
1270;770
1271;794
1272;791
1273;789
1274;762
1275;736
1276;746
1277;757
1278;780
1279;804
1280;916
1281;1029
1282;1177
1283;1325
1284;1399
1285;1473
1286;1363
1287;1253
1288;1093
1289;933
1290;816
1291;698
1292;645
1293;593
1294;556
1295;520
1296;526
1297;532
1298;528
1299;525
1300;534
1301;543
1302;550
1303;557
1304;591
1305;626
1306;707
1307;788
1308;945
1309;1103
1310;1248
1311;1394
1312;1363
1313;1332
1314;1198
1315;1064
1316;939
1317;815
1318;750
1319;686
1320;685
1321;685
1322;693
1323;702
1324;715
1325;728
1326;695
1327;663
1328;699
1329;736
1330;828
1331;920
1332;1092
1333;1264
1334;1313
1335;1362
1336;1267
1337;1172
1338;994
1339;817
1340;697
1341;578
1342;544
1343;511
1344;491
1345;472
1346;469
1347;467
1348;470
1349;473
1350;499
1351;526
1352;567
1353;607
1354;698
1355;788
1356;935
1357;1081
1358;1242
1359;1403
1360;1337
1361;1272
1362;1078
1363;884
1364;784
1365;684
1366;681
1367;677
1368;677
