# Strom: 0.01 A
# Magnetfeld: -8 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
287;1986
288;1787
289;1588
290;1434
291;1281
292;1165
293;1050
294;977
295;904
296;836
297;768
298;739
299;709
300;669
301;629
302;606
303;583
304;563
305;543
306;538
307;534
308;525
309;517
310;494
311;471
312;490
313;510
314;507
315;505
316;503
317;502
318;503
319;504
320;501
321;499
322;494
323;489
324;494
325;499
326;493
327;488
328;500
329;513
330;517
331;521
332;543
333;566
334;574
335;583
336;593
337;604
338;630
339;657
340;700
341;743
342;820
343;897
344;999
345;1102
346;1286
347;1470
348;1757
349;2044
350;2373
351;2702
352;2988
353;3273
354;3337
355;3400
356;3246
357;3092
358;2869
359;2646
360;2398
361;2150
362;1950
363;1750
364;1614
365;1478
366;1355
367;1231
368;1135
369;1039
370;968
371;897
372;861
373;825
374;781
375;737
376;721
377;706
378;680
379;654
380;645
381;636
382;619
383;603
384;580
385;556
386;547
387;538
388;527
389;517
390;527
391;537
392;530
393;523
394;500
395;477
396;484
397;491
398;483
399;476
400;484
401;493
402;474
403;456
404;470
405;485
406;480
407;475
408;480
409;485
410;498
411;512
412;508
413;505
414;528
415;552
416;552
417;552
418;552
419;552
420;567
421;583
422;614
423;644
424;648
425;653
426;679
427;706
428;747
429;788
430;839
431;889
432;949
433;1009
434;1118
435;1226
436;1341
437;1456
438;1685
439;1914
440;2165
441;2416
442;2632
443;2848
444;3049
445;3250
446;3300
447;3350
448;3308
449;3267
450;3140
451;3014
452;2857
453;2700
454;2547
455;2393
456;2217
457;2041
458;1925
459;1809
460;1686
461;1563
462;1467
463;1371
464;1304
465;1237
466;1160
467;1084
468;1032
469;980
470;947
471;915
472;862
473;810
474;790
475;771
476;742
477;713
478;690
479;666
480;650
481;634
482;637
483;640
484;611
485;583
486;575
487;566
488;566
489;566
490;586
491;606
492;589
493;572
494;567
495;562
496;550
497;539
498;546
499;554
500;528
501;503
502;513
503;523
504;508
505;493
506;503
507;513
508;510
509;507
510;486
511;464
512;471
513;479
514;491
515;504
516;495
517;486
518;488
519;490
520;478
521;466
522;482
523;499
524;491
525;484
526;487
527;490
528;503
529;517
530;531
531;546
532;557
533;568
534;571
535;574
536;579
537;585
538;587
539;590
540;586
541;582
542;588
543;595
544;600
545;605
546;610
547;616
548;614
549;612
550;615
551;619
552;630
553;641
554;675
555;709
556;715
557;721
558;745
559;770
560;778
561;786
562;828
563;871
564;901
565;931
566;970
567;1010
568;1038
569;1066
570;1136
571;1205
572;1275
573;1344
574;1458
575;1572
576;1678
577;1783
578;1894
579;2005
580;2138
581;2271
582;2354
583;2437
584;2563
585;2690
586;2817
587;2945
588;3021
589;3098
590;3180
591;3263
592;3305
593;3348
594;3409
595;3471
596;3487
597;3503
598;3454
599;3404
600;3359
601;3314
602;3317
603;3321
604;3264
605;3208
606;3149
607;3090
608;2991
609;2892
610;2837
611;2781
612;2717
613;2652
614;2580
615;2508
616;2444
617;2380
618;2337
619;2295
620;2258
621;2222
622;2167
623;2112
624;2062
625;2011
626;1977
627;1943
628;1886
629;1829
630;1799
631;1770
632;1729
633;1688
634;1634
635;1580
636;1554
637;1527
638;1510
639;1494
640;1443
641;1392
642;1343
643;1295
644;1284
645;1273
646;1251
647;1229
648;1214
649;1200
650;1188
651;1175
652;1138
653;1102
654;1079
655;1056
656;1052
657;1048
658;1028
659;1008
660;981
661;954
662;964
663;974
664;935
665;896
666;896
667;896
668;889
669;882
670;887
671;892
672;877
673;862
674;865
675;868
676;895
677;922
678;905
679;888
680;889
681;890
682;866
683;842
684;831
685;820
686;804
687;788
688;791
689;794
690;765
691;736
692;742
693;748
694;744
695;740
696;743
697;746
698;739
699;732
700;739
701;746
702;732
703;717
704;717
705;717
706;716
707;715
708;712
709;710
710;709
711;709
712;701
713;694
714;709
715;724
716;711
717;698
718;712
719;726
720;713
721;700
722;703
723;706
724;705
725;704
726;705
727;706
728;722
729;738
730;722
731;707
732;744
733;781
734;789
735;797
736;810
737;824
738;812
739;800
740;796
741;792
742;773
743;755
744;763
745;772
746;773
747;775
748;772
749;769
750;761
751;754
752;746
753;738
754;752
755;766
756;769
757;773
758;791
759;810
760;811
761;813
762;807
763;801
764;813
765;826
766;836
767;847
768;851
769;855
770;874
771;894
772;900
773;907
774;925
775;944
776;943
777;941
778;959
779;977
780;999
781;1021
782;1028
783;1035
784;1070
785;1105
786;1115
787;1124
788;1159
789;1193
790;1208
791;1223
792;1244
793;1266
794;1313
795;1361
796;1382
797;1403
798;1464
799;1525
800;1581
801;1638
802;1704
803;1770
804;1787
805;1805
806;1870
807;1935
808;1971
809;2007
810;2078
811;2149
812;2178
813;2207
814;2266
815;2325
816;2385
817;2446
818;2537
819;2629
820;2675
821;2721
822;2781
823;2842
824;2889
825;2937
826;2983
827;3028
828;3088
829;3148
830;3212
831;3277
832;3290
833;3303
834;3293
835;3282
836;3340
837;3399
838;3389
839;3379
840;3313
841;3248
842;3212
843;3176
844;3134
845;3092
846;2980
847;2869
848;2857
849;2846
850;2703
851;2559
852;2474
853;2388
854;2248
855;2108
856;2027
857;1946
858;1841
859;1737
860;1645
861;1553
862;1439
863;1326
864;1269
865;1213
866;1163
867;1114
868;1061
869;1008
870;974
871;940
872;906
873;872
874;856
875;840
876;822
877;804
878;797
879;791
880;782
881;773
882;754
883;735
884;725
885;715
886;712
887;710
888;686
889;662
890;648
891;634
892;616
893;597
894;592
895;586
896;572
897;557
898;551
899;545
900;539
901;533
902;534
903;535
904;518
905;502
906;506
907;510
908;501
909;492
910;487
911;483
912;491
913;498
914;487
915;477
916;477
917;478
918;485
919;492
920;490
921;489
922;476
923;464
924;467
925;470
926;469
927;469
928;457
929;445
930;470
931;495
932;496
933;498
934;490
935;483
936;484
937;486
938;492
939;499
940;497
941;494
942;487
943;481
944;503
945;526
946;528
947;531
948;540
949;550
950;559
951;567
952;565
953;563
954;581
955;599
956;601
957;603
958;629
959;655
960;677
961;699
962;720
963;742
964;767
965;793
966;847
967;901
968;962
969;1023
970;1099
971;1176
972;1268
973;1360
974;1530
975;1700
976;1851
977;2002
978;2202
979;2403
980;2573
981;2744
982;2919
983;3094
984;3215
985;3336
986;3344
987;3353
988;3321
989;3288
990;3191
991;3094
992;2962
993;2831
994;2639
995;2448
996;2225
997;2003
998;1830
999;1657
1000;1486
1001;1315
1002;1191
1003;1067
1004;990
1005;913
1006;851
1007;790
1008;747
1009;704
1010;679
1011;654
1012;632
1013;609
1014;598
1015;587
1016;578
1017;570
1018;543
1019;516
1020;522
1021;528
1022;518
1023;509
1024;498
1025;488
1026;485
1027;483
1028;480
1029;477
1030;483
1031;489
1032;489
1033;489
1034;477
1035;465
1036;453
1037;441
1038;452
1039;463
1040;464
1041;466
1042;458
1043;450
1044;459
1045;467
1046;480
1047;493
1048;476
1049;459
1050;473
1051;488
1052;498
1053;509
1054;525
1055;541
1056;547
1057;554
1058;578
1059;602
1060;642
1061;682
1062;707
1063;732
1064;784
1065;836
1066;909
1067;982
1068;1097
1069;1212
1070;1342
1071;1472
1072;1722
1073;1972
1074;2210
1075;2448
1076;2667
1077;2887
1078;2985
1079;3082
1080;3108
1081;3134
1082;3050
1083;2965
1084;2790
1085;2615
1086;2338
1087;2062
1088;1819
1089;1576
1090;1382
1091;1189
1092;1046
1093;903
1094;836
1095;770
1096;718
1097;667
1098;624
1099;580
1100;563
1101;545
1102;539
1103;534
1104;524
1105;515
1106;500
1107;486
1108;483
1109;481
1110;470
1111;460
1112;459
1113;459
1114;449
1115;440
1116;454
1117;469
1118;459
1119;449
1120;455
1121;461
1122;466
1123;472
1124;469
1125;467
1126;470
1127;473
1128;485
1129;497
1130;507
1131;516
1132;525
1133;534
1134;551
1135;568
1136;586
1137;603
1138;657
1139;710
1140;737
1141;765
1142;853
1143;942
1144;1093
1145;1244
1146;1457
1147;1671
1148;1937
1149;2204
1150;2504
1151;2804
1152;2929
1153;3055
1154;3077
1155;3099
1156;2938
1157;2776
1158;2486
1159;2196
1160;1900
1161;1604
1162;1365
1163;1126
1164;992
1165;859
1166;783
1167;708
1168;665
1169;621
1170;591
1171;561
1172;549
1173;538
1174;515
1175;492
1176;504
1177;516
1178;490
1179;464
1180;476
1181;488
1182;485
1183;483
1184;474
1185;464
1186;467
1187;471
1188;465
1189;460
1190;469
1191;478
1192;485
1193;491
1194;500
1195;510
1196;509
1197;508
1198;517
1199;527
1200;567
1201;607
1202;623
1203;640
1204;707
1205;774
1206;852
1207;931
1208;1061
1209;1191
1210;1444
1211;1697
1212;1994
1213;2291
1214;2576
1215;2861
1216;3003
1217;3145
1218;2983
1219;2821
1220;2547
1221;2274
1222;1919
1223;1564
1224;1310
1225;1056
1226;925
1227;794
1228;731
1229;668
1230;619
1231;571
1232;551
1233;531
1234;508
1235;486
1236;492
1237;498
1238;482
1239;467
1240;464
1241;462
1242;469
1243;477
1244;466
1245;454
1246;455
1247;457
1248;461
1249;466
1250;479
1251;492
1252;492
1253;492
1254;497
1255;502
1256;529
1257;557
1258;579
1259;602
1260;655
1261;708
1262;777
1263;847
1264;962
1265;1077
1266;1280
1267;1484
1268;1820
1269;2157
1270;2482
1271;2807
1272;2876
1273;2946
1274;2827
1275;2708
1276;2341
1277;1974
1278;1604
1279;1234
1280;1036
1281;838
1282;740
1283;643
1284;614
1285;585
1286;557
1287;529
1288;499
1289;470
1290;471
1291;472
1292;461
1293;450
1294;436
1295;423
1296;421
1297;419
1298;431
1299;443
1300;445
1301;447
1302;459
1303;471
1304;472
1305;474
1306;489
1307;504
1308;517
1309;530
1310;559
1311;589
1312;633
1313;678
1314;782
1315;887
1316;1033
1317;1180
1318;1462
1319;1745
1320;2098
1321;2450
1322;2699
1323;2948
1324;2840
1325;2732
1326;2368
1327;2004
1328;1650
1329;1296
1330;1070
1331;845
1332;732
1333;620
1334;576
1335;533
1336;508
1337;483
1338;478
1339;473
1340;457
1341;441
1342;445
1343;449
1344;439
1345;430
1346;429
1347;428
1348;433
1349;438
1350;444
1351;450
1352;462
1353;474
1354;482
1355;490
1356;507
1357;524
1358;558
1359;593
1360;656
1361;719
1362;849
1363;979
1364;1162
1365;1345
1366;1705
1367;2065
1368;2065
