# Strom: 1.18 A
# Magnetfeld: -131 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
323;668
324;684
325;699
326;704
327;709
328;716
329;723
330;727
331;731
332;761
333;792
334;822
335;853
336;937
337;1022
338;1125
339;1228
340;1364
341;1501
342;1729
343;1957
344;2204
345;2450
346;2727
347;3005
348;3230
349;3455
350;3640
351;3826
352;3889
353;3953
354;3892
355;3832
356;3723
357;3614
358;3400
359;3186
360;2956
361;2726
362;2520
363;2314
364;2107
365;1900
366;1784
367;1669
368;1536
369;1404
370;1305
371;1206
372;1155
373;1103
374;1041
375;980
376;940
377;901
378;861
379;821
380;829
381;837
382;806
383;776
384;765
385;754
386;734
387;714
388;695
389;676
390;690
391;704
392;676
393;649
394;650
395;651
396;650
397;649
398;658
399;667
400;656
401;645
402;631
403;618
404;630
405;643
406;652
407;662
408;657
409;652
410;664
411;677
412;708
413;738
414;744
415;750
416;781
417;813
418;829
419;845
420;885
421;925
422;974
423;1024
424;1057
425;1091
426;1194
427;1297
428;1421
429;1544
430;1692
431;1840
432;2036
433;2233
434;2421
435;2610
436;2801
437;2993
438;3173
439;3354
440;3504
441;3654
442;3766
443;3878
444;3918
445;3958
446;3928
447;3898
448;3861
449;3823
450;3675
451;3528
452;3385
453;3242
454;3105
455;2967
456;2813
457;2660
458;2452
459;2244
460;2146
461;2048
462;1925
463;1803
464;1693
465;1583
466;1510
467;1437
468;1365
469;1294
470;1241
471;1188
472;1127
473;1067
474;1034
475;1002
476;965
477;928
478;898
479;869
480;867
481;865
482;832
483;799
484;793
485;786
486;768
487;750
488;756
489;763
490;761
491;759
492;745
493;732
494;742
495;753
496;745
497;738
498;721
499;704
500;692
501;680
502;670
503;660
504;668
505;675
506;667
507;658
508;652
509;646
510;635
511;624
512;635
513;647
514;644
515;640
516;651
517;661
518;658
519;655
520;639
521;624
522;638
523;653
524;663
525;674
526;686
527;698
528;703
529;709
530;731
531;754
532;760
533;767
534;803
535;839
536;839
537;839
538;826
539;812
540;837
541;862
542;863
543;865
544;886
545;908
546;925
547;942
548;983
549;1024
550;1037
551;1051
552;1102
553;1154
554;1205
555;1255
556;1291
557;1327
558;1390
559;1454
560;1539
561;1624
562;1726
563;1829
564;1909
565;1990
566;2102
567;2214
568;2308
569;2402
570;2535
571;2669
572;2769
573;2869
574;2980
575;3091
576;3232
577;3373
578;3436
579;3499
580;3603
581;3706
582;3797
583;3888
584;3941
585;3994
586;4027
587;4061
588;4072
589;4083
590;4089
591;4095
592;4095
593;4095
594;4095
595;4095
596;4095
597;4095
598;4095
599;4095
600;4080
601;4065
602;3984
603;3904
604;3867
605;3830
606;3771
607;3712
608;3672
609;3633
610;3548
611;3464
612;3385
613;3307
614;3235
615;3163
616;3085
617;3007
618;2956
619;2905
620;2846
621;2787
622;2711
623;2636
624;2607
625;2579
626;2537
627;2496
628;2434
629;2372
630;2325
631;2278
632;2212
633;2145
634;2108
635;2072
636;2011
637;1950
638;1894
639;1838
640;1809
641;1780
642;1758
643;1736
644;1677
645;1619
646;1599
647;1578
648;1543
649;1507
650;1485
651;1463
652;1446
653;1429
654;1395
655;1361
656;1347
657;1332
658;1338
659;1344
660;1306
661;1268
662;1267
663;1266
664;1245
665;1224
666;1216
667;1207
668;1193
669;1180
670;1169
671;1159
672;1171
673;1184
674;1185
675;1185
676;1185
677;1184
678;1180
679;1177
680;1159
681;1141
682;1141
683;1142
684;1122
685;1103
686;1076
687;1049
688;1042
689;1035
690;1038
691;1042
692;998
693;954
694;969
695;984
696;968
697;953
698;977
699;1002
700;987
701;972
702;961
703;950
704;959
705;969
706;955
707;942
708;947
709;952
710;953
711;954
712;954
713;953
714;937
715;921
716;913
717;905
718;913
719;922
720;924
721;927
722;938
723;949
724;942
725;935
726;937
727;939
728;957
729;976
730;984
731;992
732;1012
733;1032
734;1043
735;1055
736;1062
737;1069
738;1077
739;1086
740;1076
741;1066
742;1057
743;1048
744;1047
745;1047
746;1045
747;1043
748;1032
749;1020
750;1013
751;1005
752;1016
753;1027
754;1027
755;1027
756;1026
757;1026
758;1032
759;1039
760;1078
761;1118
762;1099
763;1080
764;1079
765;1079
766;1091
767;1104
768;1132
769;1161
770;1179
771;1197
772;1198
773;1200
774;1208
775;1217
776;1248
777;1278
778;1281
779;1284
780;1320
781;1355
782;1378
783;1400
784;1421
785;1443
786;1466
787;1489
788;1511
789;1534
790;1591
791;1649
792;1652
793;1654
794;1715
795;1776
796;1831
797;1886
798;1909
799;1932
800;2007
801;2083
802;2128
803;2173
804;2247
805;2321
806;2364
807;2407
808;2447
809;2487
810;2569
811;2651
812;2671
813;2692
814;2765
815;2838
816;2917
817;2996
818;3055
819;3115
820;3192
821;3269
822;3345
823;3421
824;3467
825;3513
826;3594
827;3675
828;3723
829;3770
830;3851
831;3933
832;4005
833;4078
834;4082
835;4086
836;4090
837;4095
838;4095
839;4095
840;4095
841;4095
842;4095
843;4095
844;4095
845;4095
846;4071
847;4048
848;4012
849;3976
850;3943
851;3911
852;3822
853;3734
854;3656
855;3578
856;3450
857;3323
858;3242
859;3162
860;3067
861;2972
862;2889
863;2807
864;2669
865;2530
866;2406
867;2281
868;2223
869;2165
870;2058
871;1951
872;1890
873;1830
874;1744
875;1659
876;1571
877;1483
878;1461
879;1440
880;1404
881;1368
882;1302
883;1235
884;1205
885;1175
886;1141
887;1106
888;1072
889;1038
890;992
891;947
892;912
893;878
894;866
895;855
896;843
897;832
898;803
899;774
900;768
901;762
902;746
903;730
904;720
905;709
906;710
907;710
908;691
909;672
910;661
911;650
912;659
913;668
914;668
915;668
916;650
917;631
918;649
919;667
920;654
921;641
922;628
923;615
924;624
925;632
926;632
927;632
928;635
929;639
930;634
931;630
932;646
933;662
934;646
935;631
936;633
937;635
938;648
939;660
940;664
941;667
942;680
943;693
944;685
945;677
946;687
947;696
948;702
949;707
950;713
951;719
952;745
953;772
954;774
955;777
956;805
957;834
958;863
959;893
960;899
961;905
962;940
963;976
964;1045
965;1114
966;1180
967;1246
968;1303
969;1361
970;1489
971;1617
972;1729
973;1842
974;2006
975;2171
976;2352
977;2534
978;2720
979;2906
980;3104
981;3302
982;3469
983;3636
984;3773
985;3910
986;3999
987;4088
988;4091
989;4095
990;4095
991;4095
992;4061
993;4027
994;3890
995;3752
996;3592
997;3432
998;3242
999;3053
1000;2857
1001;2662
1002;2446
1003;2230
1004;2045
1005;1860
1006;1722
1007;1584
1008;1457
1009;1330
1010;1222
1011;1115
1012;1058
1013;1001
1014;959
1015;917
1016;872
1017;827
1018;814
1019;801
1020;755
1021;709
1022;717
1023;724
1024;701
1025;678
1026;674
1027;669
1028;663
1029;656
1030;639
1031;622
1032;612
1033;603
1034;626
1035;650
1036;640
1037;631
1038;611
1039;591
1040;607
1041;623
1042;615
1043;608
1044;609
1045;610
1046;627
1047;644
1048;654
1049;665
1050;665
1051;665
1052;678
1053;690
1054;700
1055;710
1056;742
1057;775
1058;785
1059;795
1060;831
1061;868
1062;924
1063;980
1064;1042
1065;1104
1066;1235
1067;1367
1068;1477
1069;1587
1070;1773
1071;1960
1072;2204
1073;2448
1074;2678
1075;2908
1076;3136
1077;3364
1078;3570
1079;3776
1080;3906
1081;4035
1082;4060
1083;4086
1084;3937
1085;3788
1086;3605
1087;3422
1088;3184
1089;2946
1090;2678
1091;2410
1092;2167
1093;1924
1094;1753
1095;1581
1096;1402
1097;1224
1098;1115
1099;1006
1100;943
1101;880
1102;837
1103;794
1104;763
1105;733
1106;711
1107;690
1108;668
1109;647
1110;645
1111;644
1112;640
1113;636
1114;620
1115;604
1116;599
1117;595
1118;602
1119;610
1120;604
1121;598
1122;611
1123;625
1124;624
1125;624
1126;643
1127;661
1128;664
1129;667
1130;677
1131;688
1132;696
1133;704
1134;745
1135;786
1136;815
1137;845
1138;893
1139;941
1140;996
1141;1051
1142;1185
1143;1319
1144;1482
1145;1646
1146;1919
1147;2193
1148;2424
1149;2656
1150;2945
1151;3234
1152;3476
1153;3719
1154;3817
1155;3916
1156;3900
1157;3884
1158;3702
1159;3520
1160;3239
1161;2958
1162;2656
1163;2355
1164;2083
1165;1812
1166;1605
1167;1398
1168;1225
1169;1052
1170;984
1171;917
1172;851
1173;785
1174;751
1175;717
1176;719
1177;721
1178;689
1179;656
1180;661
1181;666
1182;663
1183;660
1184;645
1185;631
1186;634
1187;638
1188;649
1189;660
1190;666
1191;671
1192;659
1193;647
1194;661
1195;675
1196;687
1197;699
1198;716
1199;733
1200;769
1201;804
1202;857
1203;911
1204;981
1205;1051
1206;1162
1207;1272
1208;1455
1209;1637
1210;1906
1211;2176
1212;2514
1213;2852
1214;3119
1215;3385
1216;3602
1217;3820
1218;3843
1219;3867
1220;3723
1221;3579
1222;3228
1223;2878
1224;2534
1225;2190
1226;1907
1227;1625
1228;1428
1229;1231
1230;1105
1231;979
1232;890
1233;800
1234;778
1235;755
1236;717
1237;680
1238;661
1239;642
1240;635
1241;628
1242;616
1243;604
1244;609
1245;615
1246;608
1247;602
1248;620
1249;639
1250;629
1251;619
1252;637
1253;655
1254;668
1255;681
1256;687
1257;694
1258;761
1259;829
1260;888
1261;948
1262;1037
1263;1125
1264;1297
1265;1469
1266;1718
1267;1967
1268;2269
1269;2570
1270;2920
1271;3269
1272;3469
1273;3669
1274;3634
1275;3600
1276;3401
1277;3202
1278;2835
1279;2468
1280;2127
1281;1786
1282;1522
1283;1259
1284;1129
1285;1000
1286;885
1287;770
1288;725
1289;680
1290;656
1291;632
1292;622
1293;612
1294;607
1295;603
1296;586
1297;570
1298;581
1299;593
1300;595
1301;597
1302;607
1303;617
1304;627
1305;636
1306;644
1307;651
1308;685
1309;719
1310;760
1311;802
1312;849
1313;896
1314;1024
1315;1153
1316;1359
1317;1565
1318;1906
1319;2247
1320;2582
1321;2917
1322;3197
1323;3477
1324;3579
1325;3682
1326;3468
1327;3255
1328;2879
1329;2503
1330;2130
1331;1758
1332;1492
1333;1226
1334;1058
1335;890
1336;821
1337;751
1338;701
1339;652
1340;620
1341;588
1342;587
1343;586
1344;590
1345;595
1346;588
1347;582
1348;572
1349;563
1350;585
1351;606
1352;631
1353;656
1354;661
1355;665
1356;702
1357;738
1358;784
1359;831
1360;921
1361;1012
1362;1152
1363;1293
1364;1555
1365;1817
1366;2190
1367;2563
1368;2563
