# Strom: 2.29 A
# Magnetfeld: -246 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
634;2979
635;2983
636;2908
637;2834
638;2797
639;2761
640;2709
641;2657
642;2605
643;2553
644;2494
645;2436
646;2419
647;2403
648;2362
649;2321
650;2263
651;2205
652;2196
653;2186
654;2157
655;2127
656;2074
657;2022
658;2002
659;1982
660;1957
661;1933
662;1919
663;1905
664;1868
665;1832
666;1839
667;1846
668;1822
669;1799
670;1805
671;1811
672;1758
673;1705
674;1717
675;1730
676;1745
677;1760
678;1728
679;1696
680;1699
681;1702
682;1680
683;1657
684;1639
685;1621
686;1608
687;1596
688;1558
689;1521
690;1500
691;1480
692;1479
693;1477
694;1466
695;1454
696;1441
697;1429
698;1408
699;1387
700;1387
701;1386
702;1384
703;1382
704;1374
705;1366
706;1357
707;1348
708;1369
709;1391
710;1388
711;1385
712;1363
713;1342
714;1345
715;1349
716;1346
717;1343
718;1348
719;1353
720;1344
721;1336
722;1352
723;1367
724;1373
725;1379
726;1390
727;1401
728;1422
729;1444
730;1439
731;1434
732;1438
733;1442
734;1463
735;1485
736;1491
737;1497
738;1509
739;1522
740;1542
741;1563
742;1548
743;1533
744;1539
745;1545
746;1514
747;1484
748;1502
749;1520
750;1520
751;1520
752;1516
753;1513
754;1530
755;1547
756;1581
757;1615
758;1603
759;1591
760;1603
761;1616
762;1642
763;1669
764;1707
765;1744
766;1742
767;1739
768;1760
769;1781
770;1808
771;1834
772;1851
773;1868
774;1893
775;1919
776;1937
777;1954
778;1993
779;2033
780;2066
781;2100
782;2141
783;2182
784;2231
785;2281
786;2285
787;2290
788;2356
789;2423
790;2456
791;2489
792;2555
793;2622
794;2671
795;2720
796;2774
797;2827
798;2821
799;2814
800;2873
801;2933
802;2990
803;3048
804;3094
805;3141
806;3174
807;3208
808;3242
809;3277
810;3320
811;3364
812;3386
813;3408
814;3461
815;3513
816;3547
817;3582
818;3573
819;3564
820;3624
821;3685
822;3704
823;3723
824;3734
825;3746
826;3771
827;3797
828;3804
829;3811
830;3839
831;3867
832;3927
833;3987
834;4011
835;4035
836;4036
837;4037
838;4019
839;4002
840;4047
841;4092
842;4076
843;4060
844;4061
845;4062
846;4049
847;4037
848;4041
849;4045
850;4025
851;4006
852;3971
853;3936
854;3886
855;3836
856;3812
857;3788
858;3702
859;3615
860;3559
861;3503
862;3415
863;3327
864;3277
865;3227
866;3144
867;3061
868;3041
869;3022
870;2917
871;2812
872;2734
873;2656
874;2630
875;2603
876;2565
877;2528
878;2447
879;2366
880;2296
881;2226
882;2162
883;2098
884;2019
885;1941
886;1875
887;1809
888;1745
889;1680
890;1599
891;1517
892;1437
893;1356
894;1313
895;1270
896;1222
897;1174
898;1146
899;1119
900;1083
901;1048
902;1014
903;979
904;968
905;958
906;933
907;908
908;904
909;900
910;888
911;875
912;868
913;861
914;834
915;808
916;806
917;805
918;804
919;803
920;785
921;768
922;781
923;795
924;787
925;779
926;787
927;795
928;781
929;768
930;756
931;744
932;771
933;799
934;791
935;783
936;776
937;769
938;783
939;798
940;804
941;810
942;807
943;805
944;821
945;838
946;849
947;859
948;883
949;908
950;919
951;930
952;966
953;1001
954;1009
955;1018
956;1069
957;1121
958;1177
959;1234
960;1303
961;1372
962;1424
963;1476
964;1614
965;1751
966;1872
967;1994
968;2098
969;2203
970;2342
971;2482
972;2635
973;2788
974;2895
975;3002
976;3115
977;3228
978;3376
979;3524
980;3606
981;3688
982;3762
983;3835
984;3899
985;3963
986;4010
987;4058
988;4070
989;4082
990;4057
991;4033
992;4032
993;4031
994;4002
995;3974
996;3903
997;3833
998;3704
999;3576
1000;3439
1001;3302
1002;3172
1003;3042
1004;2937
1005;2832
1006;2684
1007;2536
1008;2387
1009;2237
1010;2116
1011;1994
1012;1868
1013;1741
1014;1625
1015;1508
1016;1403
1017;1297
1018;1228
1019;1160
1020;1076
1021;993
1022;990
1023;988
1024;952
1025;917
1026;891
1027;865
1028;850
1029;835
1030;805
1031;776
1032;782
1033;788
1034;757
1035;725
1036;728
1037;731
1038;731
1039;732
1040;747
1041;762
1042;765
1043;768
1044;763
1045;759
1046;781
1047;804
1048;787
1049;771
1050;805
1051;838
1052;850
1053;862
1054;906
1055;950
1056;986
1057;1023
1058;1074
1059;1125
1060;1191
1061;1256
1062;1384
1063;1513
1064;1642
1065;1771
1066;1939
1067;2108
1068;2301
1069;2494
1070;2663
1071;2833
1072;2987
1073;3142
1074;3254
1075;3366
1076;3490
1077;3615
1078;3711
1079;3807
1080;3873
1081;3940
1082;3946
1083;3953
1084;3898
1085;3844
1086;3738
1087;3632
1088;3512
1089;3392
1090;3241
1091;3090
1092;2909
1093;2729
1094;2579
1095;2429
1096;2257
1097;2084
1098;1939
1099;1794
1100;1644
1101;1494
1102;1355
1103;1216
1104;1126
1105;1036
1106;981
1107;926
1108;912
1109;899
1110;851
1111;804
1112;795
1113;787
1114;780
1115;774
1116;764
1117;755
1118;754
1119;753
1120;760
1121;767
1122;765
1123;763
1124;764
1125;766
1126;794
1127;822
1128;825
1129;828
1130;846
1131;864
1132;906
1133;949
1134;983
1135;1018
1136;1094
1137;1171
1138;1284
1139;1397
1140;1533
1141;1669
1142;1903
1143;2137
1144;2347
1145;2557
1146;2742
1147;2928
1148;3089
1149;3250
1150;3377
1151;3504
1152;3603
1153;3701
1154;3750
1155;3799
1156;3792
1157;3784
1158;3725
1159;3665
1160;3528
1161;3392
1162;3224
1163;3057
1164;2825
1165;2593
1166;2433
1167;2273
1168;2079
1169;1886
1170;1706
1171;1525
1172;1392
1173;1260
1174;1136
1175;1012
1176;978
1177;945
1178;902
1179;860
1180;847
1181;835
1182;825
1183;815
1184;806
1185;798
1186;798
1187;797
1188;792
1189;787
1190;792
1191;798
1192;810
1193;822
1194;840
1195;858
1196;880
1197;902
1198;954
1199;1007
1200;1065
1201;1123
1202;1219
1203;1315
1204;1472
1205;1629
1206;1827
1207;2026
1208;2298
1209;2570
1210;2744
1211;2918
1212;3098
1213;3278
1214;3419
1215;3560
1216;3614
1217;3669
1218;3705
1219;3742
1220;3692
1221;3642
1222;3485
1223;3328
1224;3092
1225;2856
1226;2656
1227;2457
1228;2276
1229;2095
1230;1866
1231;1636
1232;1454
1233;1272
1234;1155
1235;1038
1236;976
1237;915
1238;874
1239;833
1240;813
1241;793
1242;796
1243;799
1244;784
1245;770
1246;761
1247;752
1248;758
1249;765
1250;779
1251;793
1252;810
1253;827
1254;842
1255;858
1256;913
1257;968
1258;1036
1259;1105
1260;1211
1261;1317
1262;1549
1263;1780
1264;2003
1265;2226
1266;2478
1267;2731
1268;2940
1269;3150
1270;3256
1271;3363
1272;3475
1273;3587
1274;3585
1275;3583
1276;3488
1277;3392
1278;3189
1279;2986
1280;2774
1281;2562
1282;2347
1283;2132
1284;1929
1285;1726
1286;1490
1287;1255
1288;1128
1289;1001
1290;942
1291;883
1292;824
1293;765
1294;738
1295;711
1296;711
1297;711
1298;714
1299;717
1300;714
1301;711
1302;720
1303;728
1304;740
1305;753
1306;800
1307;847
1308;892
1309;937
1310;1020
1311;1104
1312;1261
1313;1417
1314;1590
1315;1763
1316;2079
1317;2394
1318;2650
1319;2905
1320;3067
1321;3229
1322;3337
1323;3446
1324;3521
1325;3595
1326;3484
1327;3373
1328;3186
1329;2998
1330;2731
1331;2465
1332;2262
1333;2060
1334;1802
1335;1545
1336;1330
1337;1116
1338;1010
1339;905
1340;846
1341;787
1342;762
1343;738
1344;730
1345;723
1346;728
1347;734
1348;708
1349;682
1350;704
1351;726
1352;749
1353;773
1354;798
1355;824
1356;887
1357;951
1358;1065
1359;1179
1360;1343
1361;1508
1362;1773
1363;2039
1364;2319
1365;2599
1366;2817
1367;3035
1368;3035
