12	0.205	18.35	0.205	18.35	0
12.1	0.23	18.6	0.23	18.6	0
12.2	0.29	18.75	0.29	18.75	0
12.3	0.36	18.9	0.36	18.9	0
12.4	0.47	19.1	0.47	19.1	0
12.5	0.59	19.3	0.59	19.3	0
12.6	0.75	19.45	0.75	19.45	0
12.7	0.935	19.65	0.935	19.65	0
12.8	1.125	19.8	1.125	19.8	0
12.9	1.34	20.05	1.34	20.05	0
13	1.6	20.2	1.6	20.2	0
13.1	1.865	20.4	1.865	20.4	0
13.2	2.16	20.55	2.16	20.55	0
13.3	2.435	20.75	2.435	20.75	0
13.4	2.65	20.9	2.65	20.9	0
13.5	2.72	21.1	2.72	21.1	0
13.6	2.57	21.3	2.57	21.3	0
13.7	2.28	21.45	2.28	21.45	0
13.8	1.92	21.65	1.92	21.65	0
13.9	1.635	21.85	1.635	21.85	0
14	1.275	22	1.275	22	0
14.1	0.995	22.2	0.995	22.2	0
14.2	0.745	22.4	0.745	22.4	0
14.3	0.595	22.55	0.595	22.55	0
14.4	0.44	22.75	0.44	22.75	0
14.5	0.37	22.9	0.37	22.9	0
14.6	0.335	23.1	0.335	23.1	0
14.7	0.355	23.3	0.355	23.3	0
14.8	0.415	23.45	0.415	23.45	0
14.9	0.51	23.65	0.51	23.65	0
15	0.665	23.85	0.665	23.85	0
15.1	0.86	24	0.86	24	0
15.2	1.075	24.2	1.075	24.2	0
15.3	1.315	24.4	1.315	24.4	0
15.4	1.595	24.55	1.595	24.55	0
15.5	1.98	24.75	1.98	24.75	0
15.599	2.32	24.9	2.32	24.9	0
15.699	2.73	25.15	2.73	25.15	0
15.799	3.175	25.25	3.175	25.25	0
15.899	3.655	25.45	3.655	25.45	0
15.999	4.06	25.65	4.06	25.65	0
16.099	4.38	25.8	4.38	25.8	0
16.199	4.445	26	4.445	26	0
16.299	4.26	26.2	4.26	26.2	0
16.399	3.85	26.35	3.85	26.35	0
16.499	3.345	26.55	3.345	26.55	0
16.599	2.885	26.7	2.885	26.7	0
16.699	2.35	26.95	2.35	26.95	0
16.799	1.855	27.1	1.855	27.1	0
16.899	1.42	27.3	1.42	27.3	0
16.999	1.12	27.45	1.12	27.45	0
17.099	0.865	27.65	0.865	27.65	0
17.199	0.7	27.8	0.7	27.8	0
17.299	0.625	28	0.625	28	0
17.399	0.635	28.2	0.635	28.2	0
17.499	0.685	28.35	0.685	28.35	0
17.599	0.845	28.55	0.845	28.55	0
